시작_대여소_ID,시작_대여소명,시간_시,전체_건수
ST-1173,압구정동_048_1,21,1
ST-1173,압구정동_048_1,22,5
ST-1173,압구정동_048_1,23,2
ST-1174,압구정동_044_1,0,2
ST-1174,압구정동_044_1,1,1
ST-1174,압구정동_044_1,2,1
ST-1174,압구정동_044_1,10,1
ST-1174,압구정동_044_1,11,3
ST-1174,압구정동_044_1,12,4
ST-1174,압구정동_044_1,14,4
ST-1174,압구정동_044_1,15,6
ST-1174,압구정동_044_1,16,6
ST-1174,압구정동_044_1,17,8
ST-1174,압구정동_044_1,18,8
ST-1174,압구정동_044_1,19,7
ST-1174,압구정동_044_1,20,8
ST-1174,압구정동_044_1,21,3
ST-1174,압구정동_044_1,22,8
ST-1177,도곡1동_032_1,7,2
ST-1177,도곡1동_032_1,8,2
ST-1177,도곡1동_032_1,12,2
ST-1177,도곡1동_032_1,13,2
ST-1177,도곡1동_032_1,14,3
ST-1177,도곡1동_032_1,15,1
ST-1177,도곡1동_032_1,17,4
ST-1177,도곡1동_032_1,18,6
ST-1177,도곡1동_032_1,20,4
ST-1177,도곡1동_032_1,21,2
ST-1178,대치4동_001_1,0,7
ST-1178,대치4동_001_1,1,1
ST-1178,대치4동_001_1,3,2
ST-1178,대치4동_001_1,5,1
ST-1178,대치4동_001_1,6,2
ST-1178,대치4동_001_1,7,8
ST-1178,대치4동_001_1,8,5
ST-1178,대치4동_001_1,9,6
ST-1178,대치4동_001_1,10,2
ST-1178,대치4동_001_1,11,8
ST-1178,대치4동_001_1,12,5
ST-1178,대치4동_001_1,13,6
ST-1178,대치4동_001_1,14,4
ST-1178,대치4동_001_1,15,5
ST-1178,대치4동_001_1,16,3
ST-1178,대치4동_001_1,17,17
ST-1178,대치4동_001_1,18,10
ST-1178,대치4동_001_1,19,15
ST-1178,대치4동_001_1,20,9
ST-1178,대치4동_001_1,21,4
ST-1178,대치4동_001_1,22,10
ST-1179,대치1동_023_1,8,2
ST-1179,대치1동_023_1,10,1
ST-1179,대치1동_023_1,11,3
ST-1179,대치1동_023_1,12,3
ST-1179,대치1동_023_1,13,2
ST-1179,대치1동_023_1,14,1
ST-1179,대치1동_023_1,18,3
ST-1179,대치1동_023_1,19,3
ST-1179,대치1동_023_1,20,2
ST-1179,대치1동_023_1,21,2
ST-1179,대치1동_023_1,23,4
ST-118,사직동_009_2,0,2
ST-118,사직동_009_2,1,4
ST-118,사직동_009_2,2,2
ST-118,사직동_009_2,6,9
ST-118,사직동_009_2,7,18
ST-118,사직동_009_2,8,42
ST-118,사직동_009_2,9,7
ST-118,사직동_009_2,10,9
ST-118,사직동_009_2,11,10
ST-118,사직동_009_2,12,3
ST-118,사직동_009_2,13,8
ST-118,사직동_009_2,14,15
ST-118,사직동_009_2,15,8
ST-118,사직동_009_2,16,12
ST-118,사직동_009_2,17,24
ST-118,사직동_009_2,18,29
ST-118,사직동_009_2,19,7
ST-118,사직동_009_2,20,5
ST-118,사직동_009_2,21,22
ST-118,사직동_009_2,22,5
ST-118,사직동_009_2,23,9
ST-1180,논현2동_035_1,6,3
ST-1180,논현2동_035_1,8,5
ST-1180,논현2동_035_1,16,2
ST-1180,논현2동_035_1,17,9
ST-1180,논현2동_035_1,18,3
ST-1180,논현2동_035_1,19,4
ST-1180,논현2동_035_1,20,2
ST-1180,논현2동_035_1,21,2
ST-1180,논현2동_035_1,22,4
ST-1181,대치2동_052_1,2,1
ST-1181,대치2동_052_1,3,1
ST-1181,대치2동_052_1,5,1
ST-1181,대치2동_052_1,6,1
ST-1181,대치2동_052_1,7,4
ST-1181,대치2동_052_1,8,13
ST-1181,대치2동_052_1,9,2
ST-1181,대치2동_052_1,10,2
ST-1181,대치2동_052_1,11,3
ST-1181,대치2동_052_1,12,2
ST-1181,대치2동_052_1,13,3
ST-1181,대치2동_052_1,14,1
ST-1181,대치2동_052_1,16,6
ST-1181,대치2동_052_1,17,7
ST-1181,대치2동_052_1,18,5
ST-1181,대치2동_052_1,19,3
ST-1181,대치2동_052_1,20,7
ST-1181,대치2동_052_1,21,2
ST-1181,대치2동_052_1,22,6
ST-1182,개포2동_003_1,7,1
ST-1182,개포2동_003_1,8,1
ST-1182,개포2동_003_1,10,1
ST-1182,개포2동_003_1,11,3
ST-1182,개포2동_003_1,13,2
ST-1182,개포2동_003_1,15,5
ST-1182,개포2동_003_1,16,1
ST-1182,개포2동_003_1,17,1
ST-1182,개포2동_003_1,18,3
ST-1182,개포2동_003_1,21,1
ST-1182,개포2동_003_1,22,1
ST-1184,수서동_019_1,0,2
ST-1184,수서동_019_1,6,5
ST-1184,수서동_019_1,7,5
ST-1184,수서동_019_1,8,13
ST-1184,수서동_019_1,9,2
ST-1184,수서동_019_1,10,3
ST-1184,수서동_019_1,11,2
ST-1184,수서동_019_1,12,7
ST-1184,수서동_019_1,13,7
ST-1184,수서동_019_1,14,2
ST-1184,수서동_019_1,15,8
ST-1184,수서동_019_1,16,8
ST-1184,수서동_019_1,17,2
ST-1184,수서동_019_1,18,18
ST-1184,수서동_019_1,19,5
ST-1184,수서동_019_1,20,7
ST-1184,수서동_019_1,21,6
ST-1184,수서동_019_1,22,2
ST-1184,수서동_019_1,23,4
ST-1185,수서동_028_1,7,5
ST-1185,수서동_028_1,8,5
ST-1185,수서동_028_1,9,3
ST-1185,수서동_028_1,10,1
ST-1185,수서동_028_1,11,8
ST-1185,수서동_028_1,12,2
ST-1185,수서동_028_1,13,3
ST-1185,수서동_028_1,14,5
ST-1185,수서동_028_1,15,2
ST-1185,수서동_028_1,16,8
ST-1185,수서동_028_1,17,14
ST-1185,수서동_028_1,18,14
ST-1185,수서동_028_1,19,2
ST-1185,수서동_028_1,21,6
ST-1185,수서동_028_1,22,4
ST-1185,수서동_028_1,23,2
ST-1186,수서동_023_1,0,2
ST-1186,수서동_023_1,1,8
ST-1186,수서동_023_1,2,1
ST-1186,수서동_023_1,3,1
ST-1186,수서동_023_1,7,2
ST-1186,수서동_023_1,8,21
ST-1186,수서동_023_1,9,21
ST-1186,수서동_023_1,10,6
ST-1186,수서동_023_1,11,13
ST-1186,수서동_023_1,12,6
ST-1186,수서동_023_1,13,16
ST-1186,수서동_023_1,14,9
ST-1186,수서동_023_1,15,13
ST-1186,수서동_023_1,16,17
ST-1186,수서동_023_1,17,27
ST-1186,수서동_023_1,18,31
ST-1186,수서동_023_1,19,20
ST-1186,수서동_023_1,20,16
ST-1186,수서동_023_1,21,15
ST-1186,수서동_023_1,22,3
ST-1188,북아현동_005_1,6,2
ST-1188,북아현동_005_1,8,2
ST-1188,북아현동_005_1,14,2
ST-1188,북아현동_005_1,17,1
ST-1188,북아현동_005_1,18,3
ST-1189,연희동_003_1,4,2
ST-1189,연희동_003_1,8,2
ST-1189,연희동_003_1,9,2
ST-1189,연희동_003_1,11,3
ST-1189,연희동_003_1,12,6
ST-1189,연희동_003_1,13,1
ST-1189,연희동_003_1,14,2
ST-1189,연희동_003_1,15,2
ST-1189,연희동_003_1,16,1
ST-1189,연희동_003_1,17,6
ST-1189,연희동_003_1,18,4
ST-1189,연희동_003_1,19,2
ST-1189,연희동_003_1,20,4
ST-1189,연희동_003_1,21,1
ST-1189,연희동_003_1,22,1
ST-1189,연희동_003_1,23,1
ST-119,사직동_008_1,0,2
ST-119,사직동_008_1,5,2
ST-119,사직동_008_1,6,6
ST-119,사직동_008_1,7,7
ST-119,사직동_008_1,8,8
ST-119,사직동_008_1,9,31
ST-119,사직동_008_1,10,8
ST-119,사직동_008_1,11,15
ST-119,사직동_008_1,12,18
ST-119,사직동_008_1,13,23
ST-119,사직동_008_1,14,16
ST-119,사직동_008_1,15,14
ST-119,사직동_008_1,16,11
ST-119,사직동_008_1,17,21
ST-119,사직동_008_1,18,37
ST-119,사직동_008_1,19,14
ST-119,사직동_008_1,20,3
ST-119,사직동_008_1,21,12
ST-119,사직동_008_1,23,8
ST-1190,연희동_036_1,0,2
ST-1190,연희동_036_1,1,2
ST-1190,연희동_036_1,2,2
ST-1190,연희동_036_1,4,2
ST-1190,연희동_036_1,7,4
ST-1190,연희동_036_1,9,4
ST-1190,연희동_036_1,10,3
ST-1190,연희동_036_1,11,10
ST-1190,연희동_036_1,12,3
ST-1190,연희동_036_1,13,1
ST-1190,연희동_036_1,14,1
ST-1190,연희동_036_1,15,3
ST-1190,연희동_036_1,16,3
ST-1190,연희동_036_1,17,8
ST-1190,연희동_036_1,18,4
ST-1190,연희동_036_1,20,5
ST-1190,연희동_036_1,21,5
ST-1190,연희동_036_1,22,5
ST-1190,연희동_036_1,23,3
ST-1191,자양4동_004_1,0,1
ST-1191,자양4동_004_1,1,4
ST-1191,자양4동_004_1,2,5
ST-1191,자양4동_004_1,7,3
ST-1191,자양4동_004_1,8,6
ST-1191,자양4동_004_1,9,8
ST-1191,자양4동_004_1,10,9
ST-1191,자양4동_004_1,13,8
ST-1191,자양4동_004_1,14,9
ST-1191,자양4동_004_1,15,5
ST-1191,자양4동_004_1,16,1
ST-1191,자양4동_004_1,17,10
ST-1191,자양4동_004_1,18,11
ST-1191,자양4동_004_1,19,15
ST-1191,자양4동_004_1,20,8
ST-1191,자양4동_004_1,21,5
ST-1191,자양4동_004_1,22,4
ST-1191,자양4동_004_1,23,2
ST-1192,능동_002_1,0,3
ST-1192,능동_002_1,1,2
ST-1192,능동_002_1,2,1
ST-1192,능동_002_1,4,5
ST-1192,능동_002_1,5,1
ST-1192,능동_002_1,6,2
ST-1192,능동_002_1,7,3
ST-1192,능동_002_1,8,5
ST-1192,능동_002_1,9,10
ST-1192,능동_002_1,10,4
ST-1192,능동_002_1,11,13
ST-1192,능동_002_1,12,9
ST-1192,능동_002_1,13,6
ST-1192,능동_002_1,14,4
ST-1192,능동_002_1,15,1
ST-1192,능동_002_1,16,2
ST-1192,능동_002_1,17,7
ST-1192,능동_002_1,18,8
ST-1192,능동_002_1,20,4
ST-1192,능동_002_1,21,6
ST-1192,능동_002_1,22,1
ST-1192,능동_002_1,23,7
ST-1193,화양동_038_1,1,1
ST-1193,화양동_038_1,2,1
ST-1193,화양동_038_1,3,1
ST-1193,화양동_038_1,6,2
ST-1193,화양동_038_1,7,5
ST-1193,화양동_038_1,8,13
ST-1193,화양동_038_1,9,9
ST-1193,화양동_038_1,10,26
ST-1193,화양동_038_1,11,5
ST-1193,화양동_038_1,12,3
ST-1193,화양동_038_1,13,3
ST-1193,화양동_038_1,14,2
ST-1193,화양동_038_1,15,4
ST-1193,화양동_038_1,16,3
ST-1193,화양동_038_1,17,9
ST-1193,화양동_038_1,18,12
ST-1193,화양동_038_1,19,7
ST-1193,화양동_038_1,20,2
ST-1193,화양동_038_1,21,2
ST-1194,군자동_003_1,0,12
ST-1194,군자동_003_1,1,2
ST-1194,군자동_003_1,4,2
ST-1194,군자동_003_1,5,4
ST-1194,군자동_003_1,6,6
ST-1194,군자동_003_1,7,30
ST-1194,군자동_003_1,8,32
ST-1194,군자동_003_1,9,15
ST-1194,군자동_003_1,10,11
ST-1194,군자동_003_1,11,8
ST-1194,군자동_003_1,12,8
ST-1194,군자동_003_1,13,2
ST-1194,군자동_003_1,14,9
ST-1194,군자동_003_1,15,16
ST-1194,군자동_003_1,16,8
ST-1194,군자동_003_1,17,18
ST-1194,군자동_003_1,18,23
ST-1194,군자동_003_1,19,22
ST-1194,군자동_003_1,20,16
ST-1194,군자동_003_1,21,8
ST-1194,군자동_003_1,22,8
ST-1194,군자동_003_1,23,2
ST-1195,응봉동_003_1,0,4
ST-1195,응봉동_003_1,1,3
ST-1195,응봉동_003_1,2,1
ST-1195,응봉동_003_1,5,4
ST-1195,응봉동_003_1,6,7
ST-1195,응봉동_003_1,7,17
ST-1195,응봉동_003_1,8,18
ST-1195,응봉동_003_1,9,12
ST-1195,응봉동_003_1,10,5
ST-1195,응봉동_003_1,11,14
ST-1195,응봉동_003_1,12,13
ST-1195,응봉동_003_1,13,13
ST-1195,응봉동_003_1,14,16
ST-1195,응봉동_003_1,15,13
ST-1195,응봉동_003_1,16,21
ST-1195,응봉동_003_1,17,17
ST-1195,응봉동_003_1,18,34
ST-1195,응봉동_003_1,19,22
ST-1195,응봉동_003_1,20,28
ST-1195,응봉동_003_1,21,20
ST-1195,응봉동_003_1,22,20
ST-1195,응봉동_003_1,23,4
ST-1197,왕십리도선동_024_1,0,4
ST-1197,왕십리도선동_024_1,1,4
ST-1197,왕십리도선동_024_1,7,4
ST-1197,왕십리도선동_024_1,8,7
ST-1197,왕십리도선동_024_1,9,8
ST-1197,왕십리도선동_024_1,10,3
ST-1197,왕십리도선동_024_1,11,9
ST-1197,왕십리도선동_024_1,12,6
ST-1197,왕십리도선동_024_1,13,13
ST-1197,왕십리도선동_024_1,14,12
ST-1197,왕십리도선동_024_1,15,5
ST-1197,왕십리도선동_024_1,16,13
ST-1197,왕십리도선동_024_1,17,11
ST-1197,왕십리도선동_024_1,18,15
ST-1197,왕십리도선동_024_1,19,14
ST-1197,왕십리도선동_024_1,20,14
ST-1197,왕십리도선동_024_1,21,7
ST-1197,왕십리도선동_024_1,22,14
ST-1197,왕십리도선동_024_1,23,9
ST-1198,왕십리도선동_027_1,0,2
ST-1198,왕십리도선동_027_1,1,2
ST-1198,왕십리도선동_027_1,2,2
ST-1198,왕십리도선동_027_1,3,1
ST-1198,왕십리도선동_027_1,4,3
ST-1198,왕십리도선동_027_1,5,2
ST-1198,왕십리도선동_027_1,7,8
ST-1198,왕십리도선동_027_1,8,10
ST-1198,왕십리도선동_027_1,9,15
ST-1198,왕십리도선동_027_1,10,12
ST-1198,왕십리도선동_027_1,11,7
ST-1198,왕십리도선동_027_1,12,5
ST-1198,왕십리도선동_027_1,13,4
ST-1198,왕십리도선동_027_1,14,2
ST-1198,왕십리도선동_027_1,15,11
ST-1198,왕십리도선동_027_1,16,6
ST-1198,왕십리도선동_027_1,17,8
ST-1198,왕십리도선동_027_1,18,15
ST-1198,왕십리도선동_027_1,19,17
ST-1198,왕십리도선동_027_1,20,6
ST-1198,왕십리도선동_027_1,21,6
ST-1198,왕십리도선동_027_1,22,13
ST-1198,왕십리도선동_027_1,23,5
ST-12,신촌동_032_1,0,2
ST-12,신촌동_032_1,1,3
ST-12,신촌동_032_1,2,1
ST-12,신촌동_032_1,6,2
ST-12,신촌동_032_1,7,2
ST-12,신촌동_032_1,8,5
ST-12,신촌동_032_1,9,5
ST-12,신촌동_032_1,10,2
ST-12,신촌동_032_1,11,1
ST-12,신촌동_032_1,12,4
ST-12,신촌동_032_1,13,2
ST-12,신촌동_032_1,14,7
ST-12,신촌동_032_1,15,2
ST-12,신촌동_032_1,18,10
ST-12,신촌동_032_1,19,5
ST-12,신촌동_032_1,20,5
ST-12,신촌동_032_1,21,3
ST-12,신촌동_032_1,22,2
ST-12,신촌동_032_1,23,3
ST-1200,삼선동_002_1,4,1
ST-1200,삼선동_002_1,5,1
ST-1200,삼선동_002_1,6,3
ST-1200,삼선동_002_1,7,8
ST-1200,삼선동_002_1,8,5
ST-1200,삼선동_002_1,9,6
ST-1200,삼선동_002_1,10,2
ST-1200,삼선동_002_1,11,3
ST-1200,삼선동_002_1,12,4
ST-1200,삼선동_002_1,13,3
ST-1200,삼선동_002_1,14,2
ST-1200,삼선동_002_1,16,2
ST-1200,삼선동_002_1,17,2
ST-1200,삼선동_002_1,18,1
ST-1200,삼선동_002_1,19,5
ST-1200,삼선동_002_1,21,3
ST-1200,삼선동_002_1,22,3
ST-1200,삼선동_002_1,23,2
ST-1201,동선동_028_1,0,2
ST-1201,동선동_028_1,1,10
ST-1201,동선동_028_1,2,4
ST-1201,동선동_028_1,5,2
ST-1201,동선동_028_1,7,6
ST-1201,동선동_028_1,9,5
ST-1201,동선동_028_1,10,2
ST-1201,동선동_028_1,11,1
ST-1201,동선동_028_1,12,3
ST-1201,동선동_028_1,13,9
ST-1201,동선동_028_1,14,6
ST-1201,동선동_028_1,15,9
ST-1201,동선동_028_1,16,3
ST-1201,동선동_028_1,17,12
ST-1201,동선동_028_1,18,15
ST-1201,동선동_028_1,19,10
ST-1201,동선동_028_1,20,13
ST-1201,동선동_028_1,21,16
ST-1201,동선동_028_1,22,21
ST-1201,동선동_028_1,23,5
ST-1202,안암동_012_1,0,2
ST-1202,안암동_012_1,1,4
ST-1202,안암동_012_1,2,2
ST-1202,안암동_012_1,4,2
ST-1202,안암동_012_1,7,5
ST-1202,안암동_012_1,8,14
ST-1202,안암동_012_1,9,5
ST-1202,안암동_012_1,10,6
ST-1202,안암동_012_1,11,12
ST-1202,안암동_012_1,12,8
ST-1202,안암동_012_1,13,4
ST-1202,안암동_012_1,14,5
ST-1202,안암동_012_1,15,6
ST-1202,안암동_012_1,16,10
ST-1202,안암동_012_1,17,8
ST-1202,안암동_012_1,18,14
ST-1202,안암동_012_1,19,6
ST-1202,안암동_012_1,20,7
ST-1202,안암동_012_1,21,5
ST-1202,안암동_012_1,22,8
ST-1202,안암동_012_1,23,5
ST-1203,월곡1동_004_1,1,2
ST-1203,월곡1동_004_1,2,1
ST-1203,월곡1동_004_1,3,1
ST-1203,월곡1동_004_1,7,2
ST-1203,월곡1동_004_1,8,6
ST-1203,월곡1동_004_1,10,1
ST-1203,월곡1동_004_1,11,6
ST-1203,월곡1동_004_1,12,2
ST-1203,월곡1동_004_1,13,1
ST-1203,월곡1동_004_1,14,4
ST-1203,월곡1동_004_1,16,1
ST-1203,월곡1동_004_1,17,1
ST-1203,월곡1동_004_1,18,4
ST-1203,월곡1동_004_1,19,3
ST-1203,월곡1동_004_1,20,2
ST-1203,월곡1동_004_1,21,5
ST-1203,월곡1동_004_1,22,2
ST-1203,월곡1동_004_1,23,2
ST-1204,장위3동_007_1,6,1
ST-1204,장위3동_007_1,7,7
ST-1204,장위3동_007_1,8,13
ST-1204,장위3동_007_1,9,6
ST-1204,장위3동_007_1,10,3
ST-1204,장위3동_007_1,12,1
ST-1204,장위3동_007_1,13,1
ST-1204,장위3동_007_1,14,2
ST-1204,장위3동_007_1,16,6
ST-1204,장위3동_007_1,17,1
ST-1204,장위3동_007_1,18,6
ST-1204,장위3동_007_1,19,1
ST-1204,장위3동_007_1,20,1
ST-1204,장위3동_007_1,21,3
ST-1204,장위3동_007_1,23,2
ST-1206,성북동_016_1,8,1
ST-1206,성북동_016_1,9,1
ST-1206,성북동_016_1,15,6
ST-1206,성북동_016_1,18,6
ST-1206,성북동_016_1,20,1
ST-1206,성북동_016_1,21,3
ST-1207,성북동_015_1,1,1
ST-1207,성북동_015_1,2,1
ST-1207,성북동_015_1,6,2
ST-1207,성북동_015_1,8,2
ST-1207,성북동_015_1,9,2
ST-1207,성북동_015_1,10,2
ST-1207,성북동_015_1,11,3
ST-1207,성북동_015_1,12,3
ST-1207,성북동_015_1,13,1
ST-1207,성북동_015_1,14,3
ST-1207,성북동_015_1,15,2
ST-1207,성북동_015_1,16,4
ST-1207,성북동_015_1,17,2
ST-1207,성북동_015_1,18,2
ST-1207,성북동_015_1,19,4
ST-1207,성북동_015_1,21,4
ST-1207,성북동_015_1,22,2
ST-1208,돈암2동_037_1,1,2
ST-1208,돈암2동_037_1,15,1
ST-1208,돈암2동_037_1,17,3
ST-1208,돈암2동_037_1,18,4
ST-1208,돈암2동_037_1,21,1
ST-1208,돈암2동_037_1,22,1
ST-121,"종로1,2,3,4가동_003_2",0,4
ST-121,"종로1,2,3,4가동_003_2",1,2
ST-121,"종로1,2,3,4가동_003_2",6,2
ST-121,"종로1,2,3,4가동_003_2",7,4
ST-121,"종로1,2,3,4가동_003_2",8,15
ST-121,"종로1,2,3,4가동_003_2",9,5
ST-121,"종로1,2,3,4가동_003_2",10,14
ST-121,"종로1,2,3,4가동_003_2",11,16
ST-121,"종로1,2,3,4가동_003_2",12,14
ST-121,"종로1,2,3,4가동_003_2",13,12
ST-121,"종로1,2,3,4가동_003_2",14,22
ST-121,"종로1,2,3,4가동_003_2",15,22
ST-121,"종로1,2,3,4가동_003_2",16,17
ST-121,"종로1,2,3,4가동_003_2",17,17
ST-121,"종로1,2,3,4가동_003_2",18,34
ST-121,"종로1,2,3,4가동_003_2",19,14
ST-121,"종로1,2,3,4가동_003_2",20,2
ST-121,"종로1,2,3,4가동_003_2",21,5
ST-121,"종로1,2,3,4가동_003_2",22,3
ST-1210,길음1동_057_1,0,4
ST-1210,길음1동_057_1,6,3
ST-1210,길음1동_057_1,7,7
ST-1210,길음1동_057_1,8,4
ST-1210,길음1동_057_1,12,2
ST-1210,길음1동_057_1,13,4
ST-1210,길음1동_057_1,14,4
ST-1210,길음1동_057_1,15,2
ST-1210,길음1동_057_1,16,2
ST-1210,길음1동_057_1,17,2
ST-1210,길음1동_057_1,18,6
ST-1210,길음1동_057_1,19,6
ST-1210,길음1동_057_1,20,1
ST-1210,길음1동_057_1,21,7
ST-1210,길음1동_057_1,22,4
ST-1210,길음1동_057_1,23,2
ST-1211,길음1동_041_1,5,2
ST-1211,길음1동_041_1,6,2
ST-1211,길음1동_041_1,7,2
ST-1211,길음1동_041_1,8,4
ST-1211,길음1동_041_1,9,4
ST-1211,길음1동_041_1,12,2
ST-1211,길음1동_041_1,16,1
ST-1211,길음1동_041_1,17,1
ST-1211,길음1동_041_1,21,2
ST-1211,길음1동_041_1,22,1
ST-1211,길음1동_041_1,23,1
ST-1212,길음1동_065_1,5,2
ST-1212,길음1동_065_1,7,1
ST-1212,길음1동_065_1,8,1
ST-1212,길음1동_065_1,9,2
ST-1212,길음1동_065_1,13,2
ST-1212,길음1동_065_1,15,2
ST-1212,길음1동_065_1,17,3
ST-1212,길음1동_065_1,18,2
ST-1212,길음1동_065_1,19,2
ST-1212,길음1동_065_1,20,4
ST-1212,길음1동_065_1,21,2
ST-1212,길음1동_065_1,22,5
ST-1213,장위3동_018_1,3,1
ST-1213,장위3동_018_1,4,1
ST-1213,장위3동_018_1,6,2
ST-1213,장위3동_018_1,7,5
ST-1213,장위3동_018_1,8,5
ST-1213,장위3동_018_1,10,4
ST-1213,장위3동_018_1,11,1
ST-1213,장위3동_018_1,12,2
ST-1213,장위3동_018_1,13,2
ST-1213,장위3동_018_1,14,2
ST-1213,장위3동_018_1,15,5
ST-1213,장위3동_018_1,16,8
ST-1213,장위3동_018_1,17,3
ST-1213,장위3동_018_1,18,3
ST-1213,장위3동_018_1,19,5
ST-1213,장위3동_018_1,20,1
ST-1213,장위3동_018_1,21,2
ST-1213,장위3동_018_1,22,10
ST-1215,안암동_008_1,2,2
ST-1215,안암동_008_1,3,2
ST-1215,안암동_008_1,5,2
ST-1215,안암동_008_1,6,2
ST-1215,안암동_008_1,7,5
ST-1215,안암동_008_1,8,11
ST-1215,안암동_008_1,9,11
ST-1215,안암동_008_1,10,6
ST-1215,안암동_008_1,11,3
ST-1215,안암동_008_1,12,6
ST-1215,안암동_008_1,13,4
ST-1215,안암동_008_1,15,11
ST-1215,안암동_008_1,16,5
ST-1215,안암동_008_1,17,7
ST-1215,안암동_008_1,18,22
ST-1215,안암동_008_1,19,12
ST-1215,안암동_008_1,20,7
ST-1215,안암동_008_1,21,4
ST-1215,안암동_008_1,22,4
ST-1215,안암동_008_1,23,12
ST-1216,보문동_017_1,2,2
ST-1216,보문동_017_1,5,2
ST-1216,보문동_017_1,6,2
ST-1216,보문동_017_1,9,2
ST-1216,보문동_017_1,13,2
ST-1216,보문동_017_1,17,3
ST-1216,보문동_017_1,18,1
ST-1216,보문동_017_1,19,2
ST-1217,돈암1동_018_1,5,2
ST-1217,돈암1동_018_1,7,4
ST-1217,돈암1동_018_1,8,2
ST-1217,돈암1동_018_1,13,3
ST-1217,돈암1동_018_1,14,1
ST-1217,돈암1동_018_1,18,1
ST-1217,돈암1동_018_1,19,1
ST-1217,돈암1동_018_1,21,2
ST-1217,돈암1동_018_1,22,2
ST-1218,신도림동_005_1,2,2
ST-1218,신도림동_005_1,3,1
ST-1218,신도림동_005_1,4,1
ST-1218,신도림동_005_1,5,4
ST-1218,신도림동_005_1,6,6
ST-1218,신도림동_005_1,7,24
ST-1218,신도림동_005_1,8,28
ST-1218,신도림동_005_1,9,18
ST-1218,신도림동_005_1,10,3
ST-1218,신도림동_005_1,11,7
ST-1218,신도림동_005_1,12,4
ST-1218,신도림동_005_1,13,1
ST-1218,신도림동_005_1,14,4
ST-1218,신도림동_005_1,15,8
ST-1218,신도림동_005_1,16,8
ST-1218,신도림동_005_1,17,23
ST-1218,신도림동_005_1,18,9
ST-1218,신도림동_005_1,19,4
ST-1218,신도림동_005_1,20,5
ST-1218,신도림동_005_1,21,6
ST-1218,신도림동_005_1,22,4
ST-1218,신도림동_005_1,23,2
ST-1219,구로1동_002_1,0,2
ST-1219,구로1동_002_1,4,1
ST-1219,구로1동_002_1,5,3
ST-1219,구로1동_002_1,6,4
ST-1219,구로1동_002_1,7,20
ST-1219,구로1동_002_1,8,40
ST-1219,구로1동_002_1,9,21
ST-1219,구로1동_002_1,10,5
ST-1219,구로1동_002_1,11,10
ST-1219,구로1동_002_1,12,10
ST-1219,구로1동_002_1,13,3
ST-1219,구로1동_002_1,14,6
ST-1219,구로1동_002_1,15,15
ST-1219,구로1동_002_1,16,11
ST-1219,구로1동_002_1,17,8
ST-1219,구로1동_002_1,18,8
ST-1219,구로1동_002_1,19,6
ST-1219,구로1동_002_1,20,4
ST-1219,구로1동_002_1,21,5
ST-1219,구로1동_002_1,22,8
ST-1219,구로1동_002_1,23,4
ST-1220,구로5동_039_1,1,4
ST-1220,구로5동_039_1,5,2
ST-1220,구로5동_039_1,6,6
ST-1220,구로5동_039_1,7,12
ST-1220,구로5동_039_1,8,22
ST-1220,구로5동_039_1,9,12
ST-1220,구로5동_039_1,11,3
ST-1220,구로5동_039_1,12,6
ST-1220,구로5동_039_1,13,3
ST-1220,구로5동_039_1,14,11
ST-1220,구로5동_039_1,15,6
ST-1220,구로5동_039_1,16,2
ST-1220,구로5동_039_1,17,13
ST-1220,구로5동_039_1,18,12
ST-1220,구로5동_039_1,19,5
ST-1220,구로5동_039_1,20,12
ST-1220,구로5동_039_1,21,1
ST-1220,구로5동_039_1,23,4
ST-1221,구로5동_039_2,0,1
ST-1221,구로5동_039_2,1,1
ST-1221,구로5동_039_2,4,1
ST-1221,구로5동_039_2,5,1
ST-1221,구로5동_039_2,6,2
ST-1221,구로5동_039_2,7,2
ST-1221,구로5동_039_2,8,21
ST-1221,구로5동_039_2,9,11
ST-1221,구로5동_039_2,10,3
ST-1221,구로5동_039_2,11,14
ST-1221,구로5동_039_2,12,6
ST-1221,구로5동_039_2,13,9
ST-1221,구로5동_039_2,14,8
ST-1221,구로5동_039_2,15,5
ST-1221,구로5동_039_2,16,9
ST-1221,구로5동_039_2,17,24
ST-1221,구로5동_039_2,18,22
ST-1221,구로5동_039_2,19,9
ST-1221,구로5동_039_2,20,8
ST-1221,구로5동_039_2,21,3
ST-1221,구로5동_039_2,22,4
ST-1222,구로5동_005_1,0,3
ST-1222,구로5동_005_1,1,3
ST-1222,구로5동_005_1,4,2
ST-1222,구로5동_005_1,7,14
ST-1222,구로5동_005_1,8,22
ST-1222,구로5동_005_1,9,2
ST-1222,구로5동_005_1,10,2
ST-1222,구로5동_005_1,11,5
ST-1222,구로5동_005_1,12,3
ST-1222,구로5동_005_1,13,4
ST-1222,구로5동_005_1,14,2
ST-1222,구로5동_005_1,15,4
ST-1222,구로5동_005_1,16,4
ST-1222,구로5동_005_1,17,8
ST-1222,구로5동_005_1,18,1
ST-1222,구로5동_005_1,19,1
ST-1222,구로5동_005_1,20,2
ST-1222,구로5동_005_1,21,9
ST-1222,구로5동_005_1,22,1
ST-1222,구로5동_005_1,23,2
ST-1224,구로3동_037_1,4,1
ST-1224,구로3동_037_1,5,1
ST-1224,구로3동_037_1,6,4
ST-1224,구로3동_037_1,7,7
