시작_대여소_ID,시작_대여소명,시간_시,전체_건수,기온,강수량,풍속,습도
ST-1325,남영동_003_1,12,1,21.9,0.0,2.6,29.0
ST-1325,남영동_003_1,13,4,23.0,0.0,2.9,27.0
ST-1325,남영동_003_1,14,1,23.3,0.0,2.9,26.0
ST-1325,남영동_003_1,15,2,24.2,0.0,3.2,25.0
ST-1325,남영동_003_1,16,4,22.9,0.0,4.1,28.0
ST-1325,남영동_003_1,17,6,21.9,0.0,4.2,28.0
ST-1325,남영동_003_1,18,10,20.7,0.0,4.1,27.0
ST-1325,남영동_003_1,19,9,18.3,0.0,4.0,32.0
ST-1325,남영동_003_1,20,5,17.2,0.0,4.6,31.0
ST-1325,남영동_003_1,21,5,16.8,0.0,3.4,32.0
ST-1325,남영동_003_1,22,10,16.4,0.0,2.9,35.0
ST-1325,남영동_003_1,23,3,16.1,0.0,3.6,36.0
ST-1326,한강로동_013_1,0,2,13.3,0.0,1.1,49.0
ST-1326,한강로동_013_1,2,2,12.6,0.0,1.7,53.0
ST-1326,한강로동_013_1,4,4,12.0,0.0,1.3,56.0
ST-1326,한강로동_013_1,7,5,11.1,0.0,1.9,60.0
ST-1326,한강로동_013_1,8,7,14.0,0.0,1.6,52.0
ST-1326,한강로동_013_1,9,11,16.7,0.0,2.0,42.0
ST-1326,한강로동_013_1,10,5,18.8,0.0,1.5,36.0
ST-1326,한강로동_013_1,11,6,21.2,0.0,1.7,28.0
ST-1326,한강로동_013_1,12,2,21.9,0.0,2.6,29.0
ST-1326,한강로동_013_1,13,15,23.0,0.0,2.9,27.0
ST-1326,한강로동_013_1,14,11,23.3,0.0,2.9,26.0
ST-1326,한강로동_013_1,15,11,24.2,0.0,3.2,25.0
ST-1326,한강로동_013_1,17,9,21.9,0.0,4.2,28.0
ST-1326,한강로동_013_1,18,19,20.7,0.0,4.1,27.0
ST-1326,한강로동_013_1,19,20,18.3,0.0,4.0,32.0
ST-1326,한강로동_013_1,20,19,17.2,0.0,4.6,31.0
ST-1326,한강로동_013_1,21,13,16.8,0.0,3.4,32.0
ST-1326,한강로동_013_1,22,7,16.4,0.0,2.9,35.0
ST-1326,한강로동_013_1,23,4,16.1,0.0,3.6,36.0
ST-1327,원효로2동_026_1,6,3,11.1,0.0,0.9,57.0
ST-1327,원효로2동_026_1,7,6,11.1,0.0,1.9,60.0
ST-1327,원효로2동_026_1,8,4,14.0,0.0,1.6,52.0
ST-1327,원효로2동_026_1,9,2,16.7,0.0,2.0,42.0
ST-1327,원효로2동_026_1,10,5,18.8,0.0,1.5,36.0
ST-1327,원효로2동_026_1,12,2,21.9,0.0,2.6,29.0
ST-1327,원효로2동_026_1,13,2,23.0,0.0,2.9,27.0
ST-1327,원효로2동_026_1,15,3,24.2,0.0,3.2,25.0
ST-1327,원효로2동_026_1,16,1,22.9,0.0,4.1,28.0
ST-1327,원효로2동_026_1,18,3,20.7,0.0,4.1,27.0
ST-1327,원효로2동_026_1,19,2,18.3,0.0,4.0,32.0
ST-1327,원효로2동_026_1,20,1,17.2,0.0,4.6,31.0
ST-1329,진관동_028_1,4,3,12.0,0.0,1.3,56.0
ST-1329,진관동_028_1,5,1,11.5,0.0,0.7,57.0
ST-1329,진관동_028_1,8,5,14.0,0.0,1.6,52.0
ST-1329,진관동_028_1,9,3,16.7,0.0,2.0,42.0
ST-1329,진관동_028_1,11,2,21.2,0.0,1.7,28.0
ST-1329,진관동_028_1,12,4,21.9,0.0,2.6,29.0
ST-1329,진관동_028_1,13,3,23.0,0.0,2.9,27.0
ST-1329,진관동_028_1,14,3,23.3,0.0,2.9,26.0
ST-1329,진관동_028_1,17,2,21.9,0.0,4.2,28.0
ST-1329,진관동_028_1,18,3,20.7,0.0,4.1,27.0
ST-1329,진관동_028_1,19,3,18.3,0.0,4.0,32.0
ST-1329,진관동_028_1,20,4,17.2,0.0,4.6,31.0
ST-1329,진관동_028_1,21,3,16.8,0.0,3.4,32.0
ST-1329,진관동_028_1,22,4,16.4,0.0,2.9,35.0
ST-1329,진관동_028_1,23,1,16.1,0.0,3.6,36.0
ST-1331,응암3동_023_1,0,2,13.3,0.0,1.1,49.0
ST-1331,응암3동_023_1,2,2,12.6,0.0,1.7,53.0
ST-1331,응암3동_023_1,5,4,11.5,0.0,0.7,57.0
ST-1331,응암3동_023_1,6,4,11.1,0.0,0.9,57.0
ST-1331,응암3동_023_1,7,15,11.1,0.0,1.9,60.0
ST-1331,응암3동_023_1,8,23,14.0,0.0,1.6,52.0
ST-1331,응암3동_023_1,9,8,16.7,0.0,2.0,42.0
ST-1331,응암3동_023_1,10,10,18.8,0.0,1.5,36.0
ST-1331,응암3동_023_1,11,6,21.2,0.0,1.7,28.0
ST-1331,응암3동_023_1,12,3,21.9,0.0,2.6,29.0
ST-1331,응암3동_023_1,13,4,23.0,0.0,2.9,27.0
ST-1331,응암3동_023_1,14,9,23.3,0.0,2.9,26.0
ST-1331,응암3동_023_1,15,6,24.2,0.0,3.2,25.0
ST-1331,응암3동_023_1,16,4,22.9,0.0,4.1,28.0
ST-1331,응암3동_023_1,17,12,21.9,0.0,4.2,28.0
ST-1331,응암3동_023_1,18,8,20.7,0.0,4.1,27.0
ST-1331,응암3동_023_1,19,11,18.3,0.0,4.0,32.0
ST-1331,응암3동_023_1,20,4,17.2,0.0,4.6,31.0
ST-1331,응암3동_023_1,21,4,16.8,0.0,3.4,32.0
ST-1331,응암3동_023_1,22,9,16.4,0.0,2.9,35.0
ST-1331,응암3동_023_1,23,8,16.1,0.0,3.6,36.0
ST-1332,상봉2동_014_1,0,2,13.3,0.0,1.1,49.0
ST-1332,상봉2동_014_1,1,1,13.0,0.0,0.9,52.0
ST-1332,상봉2동_014_1,2,1,12.6,0.0,1.7,53.0
ST-1332,상봉2동_014_1,3,2,12.0,0.0,0.6,55.0
ST-1332,상봉2동_014_1,4,2,12.0,0.0,1.3,56.0
ST-1332,상봉2동_014_1,5,4,11.5,0.0,0.7,57.0
ST-1332,상봉2동_014_1,6,3,11.1,0.0,0.9,57.0
ST-1332,상봉2동_014_1,7,7,11.1,0.0,1.9,60.0
ST-1332,상봉2동_014_1,8,23,14.0,0.0,1.6,52.0
ST-1332,상봉2동_014_1,9,7,16.7,0.0,2.0,42.0
ST-1332,상봉2동_014_1,10,3,18.8,0.0,1.5,36.0
ST-1332,상봉2동_014_1,11,5,21.2,0.0,1.7,28.0
ST-1332,상봉2동_014_1,12,11,21.9,0.0,2.6,29.0
ST-1332,상봉2동_014_1,13,7,23.0,0.0,2.9,27.0
ST-1332,상봉2동_014_1,14,5,23.3,0.0,2.9,26.0
ST-1332,상봉2동_014_1,15,10,24.2,0.0,3.2,25.0
ST-1332,상봉2동_014_1,16,14,22.9,0.0,4.1,28.0
ST-1332,상봉2동_014_1,17,16,21.9,0.0,4.2,28.0
ST-1332,상봉2동_014_1,18,28,20.7,0.0,4.1,27.0
ST-1332,상봉2동_014_1,19,26,18.3,0.0,4.0,32.0
ST-1332,상봉2동_014_1,20,10,17.2,0.0,4.6,31.0
ST-1332,상봉2동_014_1,21,6,16.8,0.0,3.4,32.0
ST-1332,상봉2동_014_1,22,7,16.4,0.0,2.9,35.0
ST-1332,상봉2동_014_1,23,4,16.1,0.0,3.6,36.0
ST-1333,묵1동_003_1,7,2,11.1,0.0,1.9,60.0
ST-1333,묵1동_003_1,8,4,14.0,0.0,1.6,52.0
ST-1333,묵1동_003_1,9,12,16.7,0.0,2.0,42.0
ST-1333,묵1동_003_1,10,26,18.8,0.0,1.5,36.0
ST-1333,묵1동_003_1,11,4,21.2,0.0,1.7,28.0
ST-1333,묵1동_003_1,12,3,21.9,0.0,2.6,29.0
ST-1333,묵1동_003_1,13,2,23.0,0.0,2.9,27.0
ST-1333,묵1동_003_1,14,6,23.3,0.0,2.9,26.0
ST-1333,묵1동_003_1,15,3,24.2,0.0,3.2,25.0
ST-1333,묵1동_003_1,16,6,22.9,0.0,4.1,28.0
ST-1333,묵1동_003_1,17,5,21.9,0.0,4.2,28.0
ST-1333,묵1동_003_1,18,9,20.7,0.0,4.1,27.0
ST-1333,묵1동_003_1,19,15,18.3,0.0,4.0,32.0
ST-1333,묵1동_003_1,20,12,17.2,0.0,4.6,31.0
ST-1333,묵1동_003_1,21,5,16.8,0.0,3.4,32.0
ST-1333,묵1동_003_1,22,4,16.4,0.0,2.9,35.0
ST-1333,묵1동_003_1,23,10,16.1,0.0,3.6,36.0
ST-1334,상봉2동_033_1,1,2,13.0,0.0,0.9,52.0
ST-1334,상봉2동_033_1,4,4,12.0,0.0,1.3,56.0
ST-1334,상봉2동_033_1,7,4,11.1,0.0,1.9,60.0
ST-1334,상봉2동_033_1,8,22,14.0,0.0,1.6,52.0
ST-1334,상봉2동_033_1,9,7,16.7,0.0,2.0,42.0
ST-1334,상봉2동_033_1,10,7,18.8,0.0,1.5,36.0
ST-1334,상봉2동_033_1,11,4,21.2,0.0,1.7,28.0
ST-1334,상봉2동_033_1,12,12,21.9,0.0,2.6,29.0
ST-1334,상봉2동_033_1,13,7,23.0,0.0,2.9,27.0
ST-1334,상봉2동_033_1,14,11,23.3,0.0,2.9,26.0
ST-1334,상봉2동_033_1,15,6,24.2,0.0,3.2,25.0
ST-1334,상봉2동_033_1,16,3,22.9,0.0,4.1,28.0
ST-1334,상봉2동_033_1,17,19,21.9,0.0,4.2,28.0
ST-1334,상봉2동_033_1,18,35,20.7,0.0,4.1,27.0
ST-1334,상봉2동_033_1,19,19,18.3,0.0,4.0,32.0
ST-1334,상봉2동_033_1,20,15,17.2,0.0,4.6,31.0
ST-1334,상봉2동_033_1,21,10,16.8,0.0,3.4,32.0
ST-1334,상봉2동_033_1,22,17,16.4,0.0,2.9,35.0
ST-1334,상봉2동_033_1,23,8,16.1,0.0,3.6,36.0
ST-1335,면목2동_026_1,0,2,13.3,0.0,1.1,49.0
ST-1335,면목2동_026_1,6,4,11.1,0.0,0.9,57.0
ST-1335,면목2동_026_1,7,5,11.1,0.0,1.9,60.0
ST-1335,면목2동_026_1,8,8,14.0,0.0,1.6,52.0
ST-1335,면목2동_026_1,9,5,16.7,0.0,2.0,42.0
ST-1335,면목2동_026_1,10,2,18.8,0.0,1.5,36.0
ST-1335,면목2동_026_1,11,6,21.2,0.0,1.7,28.0
ST-1335,면목2동_026_1,12,2,21.9,0.0,2.6,29.0
ST-1335,면목2동_026_1,13,6,23.0,0.0,2.9,27.0
ST-1335,면목2동_026_1,14,5,23.3,0.0,2.9,26.0
ST-1335,면목2동_026_1,15,9,24.2,0.0,3.2,25.0
ST-1335,면목2동_026_1,16,11,22.9,0.0,4.1,28.0
ST-1335,면목2동_026_1,17,11,21.9,0.0,4.2,28.0
ST-1335,면목2동_026_1,18,22,20.7,0.0,4.1,27.0
ST-1335,면목2동_026_1,19,8,18.3,0.0,4.0,32.0
ST-1335,면목2동_026_1,20,8,17.2,0.0,4.6,31.0
ST-1335,면목2동_026_1,21,9,16.8,0.0,3.4,32.0
ST-1335,면목2동_026_1,22,13,16.4,0.0,2.9,35.0
ST-1335,면목2동_026_1,23,16,16.1,0.0,3.6,36.0
ST-1337,중앙동_029_1,0,1,13.3,0.0,1.1,49.0
ST-1337,중앙동_029_1,1,2,13.0,0.0,0.9,52.0
ST-1337,중앙동_029_1,2,3,12.6,0.0,1.7,53.0
ST-1337,중앙동_029_1,7,2,11.1,0.0,1.9,60.0
ST-1337,중앙동_029_1,8,8,14.0,0.0,1.6,52.0
ST-1337,중앙동_029_1,9,2,16.7,0.0,2.0,42.0
ST-1337,중앙동_029_1,10,2,18.8,0.0,1.5,36.0
ST-1337,중앙동_029_1,11,2,21.2,0.0,1.7,28.0
ST-1337,중앙동_029_1,12,5,21.9,0.0,2.6,29.0
ST-1337,중앙동_029_1,13,4,23.0,0.0,2.9,27.0
ST-1337,중앙동_029_1,14,3,23.3,0.0,2.9,26.0
ST-1337,중앙동_029_1,15,3,24.2,0.0,3.2,25.0
ST-1337,중앙동_029_1,16,5,22.9,0.0,4.1,28.0
ST-1337,중앙동_029_1,17,5,21.9,0.0,4.2,28.0
ST-1337,중앙동_029_1,18,12,20.7,0.0,4.1,27.0
ST-1337,중앙동_029_1,19,9,18.3,0.0,4.0,32.0
ST-1337,중앙동_029_1,20,12,17.2,0.0,4.6,31.0
ST-1337,중앙동_029_1,21,9,16.8,0.0,3.4,32.0
ST-1337,중앙동_029_1,22,1,16.4,0.0,2.9,35.0
ST-1338,방화1동_048_1,6,4,11.1,0.0,0.9,57.0
ST-1338,방화1동_048_1,7,14,11.1,0.0,1.9,60.0
ST-1338,방화1동_048_1,8,6,14.0,0.0,1.6,52.0
ST-1338,방화1동_048_1,9,7,16.7,0.0,2.0,42.0
ST-1338,방화1동_048_1,10,10,18.8,0.0,1.5,36.0
ST-1338,방화1동_048_1,11,4,21.2,0.0,1.7,28.0
ST-1338,방화1동_048_1,12,18,21.9,0.0,2.6,29.0
ST-1338,방화1동_048_1,13,4,23.0,0.0,2.9,27.0
ST-1338,방화1동_048_1,14,11,23.3,0.0,2.9,26.0
ST-1338,방화1동_048_1,15,3,24.2,0.0,3.2,25.0
ST-1338,방화1동_048_1,16,8,22.9,0.0,4.1,28.0
ST-1338,방화1동_048_1,17,14,21.9,0.0,4.2,28.0
ST-1338,방화1동_048_1,18,7,20.7,0.0,4.1,27.0
ST-1338,방화1동_048_1,19,8,18.3,0.0,4.0,32.0
ST-1338,방화1동_048_1,20,2,17.2,0.0,4.6,31.0
ST-1338,방화1동_048_1,21,2,16.8,0.0,3.4,32.0
ST-1338,방화1동_048_1,22,2,16.4,0.0,2.9,35.0
ST-1339,이촌1동_006_1,2,1,12.6,0.0,1.7,53.0
ST-1339,이촌1동_006_1,4,1,12.0,0.0,1.3,56.0
ST-1339,이촌1동_006_1,6,12,11.1,0.0,0.9,57.0
ST-1339,이촌1동_006_1,7,3,11.1,0.0,1.9,60.0
ST-1339,이촌1동_006_1,8,1,14.0,0.0,1.6,52.0
ST-1339,이촌1동_006_1,9,2,16.7,0.0,2.0,42.0
ST-1339,이촌1동_006_1,10,2,18.8,0.0,1.5,36.0
ST-1339,이촌1동_006_1,11,4,21.2,0.0,1.7,28.0
ST-1339,이촌1동_006_1,13,2,23.0,0.0,2.9,27.0
ST-1339,이촌1동_006_1,14,3,23.3,0.0,2.9,26.0
ST-1339,이촌1동_006_1,15,3,24.2,0.0,3.2,25.0
ST-1339,이촌1동_006_1,16,5,22.9,0.0,4.1,28.0
ST-1339,이촌1동_006_1,17,3,21.9,0.0,4.2,28.0
ST-1339,이촌1동_006_1,18,5,20.7,0.0,4.1,27.0
ST-1339,이촌1동_006_1,19,3,18.3,0.0,4.0,32.0
ST-1339,이촌1동_006_1,20,2,17.2,0.0,4.6,31.0
ST-1339,이촌1동_006_1,21,2,16.8,0.0,3.4,32.0
ST-1339,이촌1동_006_1,22,1,16.4,0.0,2.9,35.0
ST-1339,이촌1동_006_1,23,3,16.1,0.0,3.6,36.0
ST-134,명동_001_2,0,2,13.3,0.0,1.1,49.0
ST-134,명동_001_2,1,5,13.0,0.0,0.9,52.0
ST-134,명동_001_2,2,1,12.6,0.0,1.7,53.0
ST-134,명동_001_2,8,7,14.0,0.0,1.6,52.0
ST-134,명동_001_2,9,8,16.7,0.0,2.0,42.0
ST-134,명동_001_2,10,3,18.8,0.0,1.5,36.0
ST-134,명동_001_2,11,6,21.2,0.0,1.7,28.0
ST-134,명동_001_2,12,7,21.9,0.0,2.6,29.0
ST-134,명동_001_2,13,8,23.0,0.0,2.9,27.0
ST-134,명동_001_2,14,3,23.3,0.0,2.9,26.0
ST-134,명동_001_2,15,13,24.2,0.0,3.2,25.0
ST-134,명동_001_2,16,10,22.9,0.0,4.1,28.0
ST-134,명동_001_2,17,11,21.9,0.0,4.2,28.0
ST-134,명동_001_2,18,17,20.7,0.0,4.1,27.0
ST-134,명동_001_2,19,12,18.3,0.0,4.0,32.0
ST-134,명동_001_2,20,1,17.2,0.0,4.6,31.0
ST-134,명동_001_2,21,2,16.8,0.0,3.4,32.0
ST-1341,용문동_003_1,0,2,13.3,0.0,1.1,49.0
ST-1341,용문동_003_1,5,1,11.5,0.0,0.7,57.0
ST-1341,용문동_003_1,6,3,11.1,0.0,0.9,57.0
ST-1341,용문동_003_1,7,7,11.1,0.0,1.9,60.0
ST-1341,용문동_003_1,8,32,14.0,0.0,1.6,52.0
ST-1341,용문동_003_1,9,13,16.7,0.0,2.0,42.0
ST-1341,용문동_003_1,10,4,18.8,0.0,1.5,36.0
ST-1341,용문동_003_1,11,2,21.2,0.0,1.7,28.0
ST-1341,용문동_003_1,12,1,21.9,0.0,2.6,29.0
ST-1341,용문동_003_1,13,3,23.0,0.0,2.9,27.0
ST-1341,용문동_003_1,14,4,23.3,0.0,2.9,26.0
ST-1341,용문동_003_1,15,3,24.2,0.0,3.2,25.0
ST-1341,용문동_003_1,16,8,22.9,0.0,4.1,28.0
ST-1341,용문동_003_1,17,7,21.9,0.0,4.2,28.0
ST-1341,용문동_003_1,18,15,20.7,0.0,4.1,27.0
ST-1341,용문동_003_1,19,9,18.3,0.0,4.0,32.0
ST-1341,용문동_003_1,20,4,17.2,0.0,4.6,31.0
ST-1341,용문동_003_1,21,5,16.8,0.0,3.4,32.0
ST-1341,용문동_003_1,22,5,16.4,0.0,2.9,35.0
ST-1341,용문동_003_1,23,4,16.1,0.0,3.6,36.0
ST-1342,남영동_003_2,2,1,12.6,0.0,1.7,53.0
ST-1342,남영동_003_2,3,2,12.0,0.0,0.6,55.0
ST-1342,남영동_003_2,4,1,12.0,0.0,1.3,56.0
ST-1342,남영동_003_2,5,2,11.5,0.0,0.7,57.0
ST-1342,남영동_003_2,6,2,11.1,0.0,0.9,57.0
ST-1342,남영동_003_2,7,4,11.1,0.0,1.9,60.0
ST-1342,남영동_003_2,8,7,14.0,0.0,1.6,52.0
ST-1342,남영동_003_2,9,5,16.7,0.0,2.0,42.0
ST-1342,남영동_003_2,10,6,18.8,0.0,1.5,36.0
ST-1342,남영동_003_2,12,3,21.9,0.0,2.6,29.0
ST-1342,남영동_003_2,13,2,23.0,0.0,2.9,27.0
ST-1342,남영동_003_2,14,8,23.3,0.0,2.9,26.0
ST-1342,남영동_003_2,15,6,24.2,0.0,3.2,25.0
ST-1342,남영동_003_2,16,5,22.9,0.0,4.1,28.0
ST-1342,남영동_003_2,17,2,21.9,0.0,4.2,28.0
ST-1342,남영동_003_2,18,7,20.7,0.0,4.1,27.0
ST-1342,남영동_003_2,19,10,18.3,0.0,4.0,32.0
ST-1342,남영동_003_2,20,3,17.2,0.0,4.6,31.0
ST-1342,남영동_003_2,21,4,16.8,0.0,3.4,32.0
ST-1342,남영동_003_2,22,12,16.4,0.0,2.9,35.0
ST-1342,남영동_003_2,23,4,16.1,0.0,3.6,36.0
ST-1343,원효로2동_025_1,7,3,11.1,0.0,1.9,60.0
ST-1343,원효로2동_025_1,8,1,14.0,0.0,1.6,52.0
ST-1343,원효로2동_025_1,10,2,18.8,0.0,1.5,36.0
ST-1343,원효로2동_025_1,11,8,21.2,0.0,1.7,28.0
ST-1343,원효로2동_025_1,14,1,23.3,0.0,2.9,26.0
ST-1343,원효로2동_025_1,15,5,24.2,0.0,3.2,25.0
ST-1343,원효로2동_025_1,16,3,22.9,0.0,4.1,28.0
ST-1343,원효로2동_025_1,17,9,21.9,0.0,4.2,28.0
ST-1343,원효로2동_025_1,18,12,20.7,0.0,4.1,27.0
ST-1343,원효로2동_025_1,19,16,18.3,0.0,4.0,32.0
ST-1343,원효로2동_025_1,20,18,17.2,0.0,4.6,31.0
ST-1343,원효로2동_025_1,21,5,16.8,0.0,3.4,32.0
ST-1343,원효로2동_025_1,22,1,16.4,0.0,2.9,35.0
ST-1343,원효로2동_025_1,23,2,16.1,0.0,3.6,36.0
ST-1344,한남동_030_1,0,2,13.3,0.0,1.1,49.0
ST-1344,한남동_030_1,2,1,12.6,0.0,1.7,53.0
ST-1344,한남동_030_1,4,1,12.0,0.0,1.3,56.0
ST-1344,한남동_030_1,7,1,11.1,0.0,1.9,60.0
ST-1344,한남동_030_1,8,7,14.0,0.0,1.6,52.0
ST-1344,한남동_030_1,9,2,16.7,0.0,2.0,42.0
ST-1344,한남동_030_1,10,1,18.8,0.0,1.5,36.0
ST-1344,한남동_030_1,11,1,21.2,0.0,1.7,28.0
ST-1344,한남동_030_1,15,2,24.2,0.0,3.2,25.0
ST-1344,한남동_030_1,16,1,22.9,0.0,4.1,28.0
ST-1344,한남동_030_1,17,10,21.9,0.0,4.2,28.0
ST-1344,한남동_030_1,18,10,20.7,0.0,4.1,27.0
ST-1344,한남동_030_1,19,18,18.3,0.0,4.0,32.0
ST-1344,한남동_030_1,20,10,17.2,0.0,4.6,31.0
ST-1344,한남동_030_1,21,2,16.8,0.0,3.4,32.0
ST-1344,한남동_030_1,22,9,16.4,0.0,2.9,35.0
ST-1344,한남동_030_1,23,6,16.1,0.0,3.6,36.0
ST-1345,망우본동_003_1,7,1,11.1,0.0,1.9,60.0
ST-1345,망우본동_003_1,8,2,14.0,0.0,1.6,52.0
ST-1345,망우본동_003_1,9,1,16.7,0.0,2.0,42.0
ST-1345,망우본동_003_1,14,1,23.3,0.0,2.9,26.0
ST-1345,망우본동_003_1,15,1,24.2,0.0,3.2,25.0
ST-1345,망우본동_003_1,17,2,21.9,0.0,4.2,28.0
ST-1345,망우본동_003_1,19,2,18.3,0.0,4.0,32.0
ST-1345,망우본동_003_1,20,2,17.2,0.0,4.6,31.0
ST-1346,묵1동_005_1,5,4,11.5,0.0,0.7,57.0
ST-1346,묵1동_005_1,6,2,11.1,0.0,0.9,57.0
ST-1346,묵1동_005_1,7,6,11.1,0.0,1.9,60.0
ST-1346,묵1동_005_1,8,4,14.0,0.0,1.6,52.0
ST-1346,묵1동_005_1,10,2,18.8,0.0,1.5,36.0
ST-1346,묵1동_005_1,12,2,21.9,0.0,2.6,29.0
ST-1346,묵1동_005_1,13,6,23.0,0.0,2.9,27.0
ST-1346,묵1동_005_1,14,6,23.3,0.0,2.9,26.0
ST-1346,묵1동_005_1,15,3,24.2,0.0,3.2,25.0
ST-1346,묵1동_005_1,16,7,22.9,0.0,4.1,28.0
ST-1346,묵1동_005_1,17,2,21.9,0.0,4.2,28.0
ST-1346,묵1동_005_1,18,3,20.7,0.0,4.1,27.0
ST-1346,묵1동_005_1,19,4,18.3,0.0,4.0,32.0
ST-1346,묵1동_005_1,20,8,17.2,0.0,4.6,31.0
ST-1346,묵1동_005_1,21,7,16.8,0.0,3.4,32.0
ST-1348,월계1동_008_1,9,1,16.7,0.0,2.0,42.0
ST-1348,월계1동_008_1,10,1,18.8,0.0,1.5,36.0
ST-1348,월계1동_008_1,17,2,21.9,0.0,4.2,28.0
ST-1348,월계1동_008_1,18,1,20.7,0.0,4.1,27.0
ST-1348,월계1동_008_1,19,2,18.3,0.0,4.0,32.0
ST-1348,월계1동_008_1,20,1,17.2,0.0,4.6,31.0
ST-1348,월계1동_008_1,22,2,16.4,0.0,2.9,35.0
ST-1348,월계1동_008_1,23,2,16.1,0.0,3.6,36.0
ST-1349,공릉2동_020_1,6,4,11.1,0.0,0.9,57.0
ST-1349,공릉2동_020_1,7,1,11.1,0.0,1.9,60.0
ST-1349,공릉2동_020_1,8,10,14.0,0.0,1.6,52.0
ST-1349,공릉2동_020_1,9,4,16.7,0.0,2.0,42.0
ST-1349,공릉2동_020_1,10,5,18.8,0.0,1.5,36.0
ST-1349,공릉2동_020_1,11,3,21.2,0.0,1.7,28.0
ST-1349,공릉2동_020_1,12,10,21.9,0.0,2.6,29.0
ST-1349,공릉2동_020_1,13,5,23.0,0.0,2.9,27.0
ST-1349,공릉2동_020_1,14,7,23.3,0.0,2.9,26.0
ST-1349,공릉2동_020_1,15,10,24.2,0.0,3.2,25.0
ST-1349,공릉2동_020_1,16,7,22.9,0.0,4.1,28.0
ST-1349,공릉2동_020_1,17,16,21.9,0.0,4.2,28.0
ST-1349,공릉2동_020_1,18,25,20.7,0.0,4.1,27.0
ST-1349,공릉2동_020_1,19,4,18.3,0.0,4.0,32.0
ST-1349,공릉2동_020_1,20,12,17.2,0.0,4.6,31.0
ST-1349,공릉2동_020_1,21,6,16.8,0.0,3.4,32.0
ST-1349,공릉2동_020_1,22,1,16.4,0.0,2.9,35.0
ST-1349,공릉2동_020_1,23,6,16.1,0.0,3.6,36.0
ST-1350,목5동_002_2,7,10,11.1,0.0,1.9,60.0
ST-1350,목5동_002_2,8,13,14.0,0.0,1.6,52.0
ST-1350,목5동_002_2,9,6,16.7,0.0,2.0,42.0
ST-1350,목5동_002_2,10,5,18.8,0.0,1.5,36.0
ST-1350,목5동_002_2,11,5,21.2,0.0,1.7,28.0
ST-1350,목5동_002_2,12,4,21.9,0.0,2.6,29.0
ST-1350,목5동_002_2,13,3,23.0,0.0,2.9,27.0
ST-1350,목5동_002_2,14,6,23.3,0.0,2.9,26.0
ST-1350,목5동_002_2,15,15,24.2,0.0,3.2,25.0
ST-1350,목5동_002_2,16,17,22.9,0.0,4.1,28.0
ST-1350,목5동_002_2,17,37,21.9,0.0,4.2,28.0
ST-1350,목5동_002_2,18,17,20.7,0.0,4.1,27.0
ST-1350,목5동_002_2,19,11,18.3,0.0,4.0,32.0
ST-1350,목5동_002_2,20,7,17.2,0.0,4.6,31.0
ST-1350,목5동_002_2,21,6,16.8,0.0,3.4,32.0
ST-1350,목5동_002_2,22,8,16.4,0.0,2.9,35.0
ST-1350,목5동_002_2,23,10,16.1,0.0,3.6,36.0
ST-1351,등촌3동_052_1,1,2,13.0,0.0,0.9,52.0
ST-1351,등촌3동_052_1,4,2,12.0,0.0,1.3,56.0
ST-1351,등촌3동_052_1,5,15,11.5,0.0,0.7,57.0
ST-1351,등촌3동_052_1,6,24,11.1,0.0,0.9,57.0
ST-1351,등촌3동_052_1,7,48,11.1,0.0,1.9,60.0
ST-1351,등촌3동_052_1,8,57,14.0,0.0,1.6,52.0
ST-1351,등촌3동_052_1,9,31,16.7,0.0,2.0,42.0
ST-1351,등촌3동_052_1,10,17,18.8,0.0,1.5,36.0
ST-1351,등촌3동_052_1,11,19,21.2,0.0,1.7,28.0
ST-1351,등촌3동_052_1,12,19,21.9,0.0,2.6,29.0
ST-1351,등촌3동_052_1,13,27,23.0,0.0,2.9,27.0
ST-1351,등촌3동_052_1,14,10,23.3,0.0,2.9,26.0
ST-1351,등촌3동_052_1,15,13,24.2,0.0,3.2,25.0
ST-1351,등촌3동_052_1,16,20,22.9,0.0,4.1,28.0
ST-1351,등촌3동_052_1,17,29,21.9,0.0,4.2,28.0
ST-1351,등촌3동_052_1,18,40,20.7,0.0,4.1,27.0
ST-1351,등촌3동_052_1,19,16,18.3,0.0,4.0,32.0
ST-1351,등촌3동_052_1,20,9,17.2,0.0,4.6,31.0
ST-1351,등촌3동_052_1,21,15,16.8,0.0,3.4,32.0
ST-1351,등촌3동_052_1,22,19,16.4,0.0,2.9,35.0
ST-1352,발산1동_065_1,0,2,13.3,0.0,1.1,49.0
ST-1352,발산1동_065_1,2,1,12.6,0.0,1.7,53.0
ST-1352,발산1동_065_1,3,1,12.0,0.0,0.6,55.0
ST-1352,발산1동_065_1,5,1,11.5,0.0,0.7,57.0
ST-1352,발산1동_065_1,6,11,11.1,0.0,0.9,57.0
ST-1352,발산1동_065_1,7,46,11.1,0.0,1.9,60.0
ST-1352,발산1동_065_1,8,59,14.0,0.0,1.6,52.0
ST-1352,발산1동_065_1,9,32,16.7,0.0,2.0,42.0
ST-1352,발산1동_065_1,10,9,18.8,0.0,1.5,36.0
ST-1352,발산1동_065_1,11,12,21.2,0.0,1.7,28.0
ST-1352,발산1동_065_1,12,21,21.9,0.0,2.6,29.0
