대여소_ID_num,요일,대여시간(시),과거_평균_대여량
817,2,17,0.46153846153846156
817,2,18,0.6923076923076923
817,2,19,0.1794871794871795
817,2,20,0.1794871794871795
817,2,21,0.10256410256410256
817,2,22,0.07692307692307693
817,2,23,0.0
817,3,0,0.0
817,3,1,0.02564102564102564
817,3,2,0.02564102564102564
817,3,3,0.0
817,3,4,0.02564102564102564
817,3,5,0.1282051282051282
817,3,6,0.23076923076923078
817,3,7,0.1282051282051282
817,3,8,0.6153846153846154
817,3,9,0.3076923076923077
817,3,10,0.28205128205128205
817,3,11,0.28205128205128205
817,3,12,0.2564102564102564
817,3,13,0.41025641025641024
817,3,14,0.717948717948718
817,3,15,0.20512820512820512
817,3,16,0.5384615384615384
817,3,17,0.5384615384615384
817,3,18,0.5641025641025641
817,3,19,0.1794871794871795
817,3,20,0.1282051282051282
817,3,21,0.15384615384615385
817,3,22,0.05128205128205128
817,3,23,0.02564102564102564
817,4,0,0.0
817,4,1,0.07894736842105263
817,4,2,0.0
817,4,3,0.02631578947368421
817,4,4,0.0
817,4,5,0.10526315789473684
817,4,6,0.2631578947368421
817,4,7,0.13157894736842105
817,4,8,0.39473684210526316
817,4,9,0.07894736842105263
817,4,10,0.2894736842105263
817,4,11,0.5789473684210527
817,4,12,0.15789473684210525
817,4,13,0.2894736842105263
817,4,14,0.3157894736842105
817,4,15,0.39473684210526316
817,4,16,0.2631578947368421
817,4,17,0.47368421052631576
817,4,18,0.6052631578947368
817,4,19,0.3157894736842105
817,4,20,0.10526315789473684
817,4,21,0.2631578947368421
817,4,22,0.02631578947368421
817,4,23,0.02631578947368421
817,5,0,0.0
817,5,1,0.0
817,5,2,0.05263157894736842
817,5,3,0.05263157894736842
817,5,4,0.0
817,5,5,0.10526315789473684
817,5,6,0.18421052631578946
817,5,7,0.07894736842105263
817,5,8,0.0
817,5,9,0.07894736842105263
817,5,10,0.10526315789473684
817,5,11,0.2894736842105263
817,5,12,0.3684210526315789
817,5,13,0.6578947368421053
817,5,14,0.6578947368421053
817,5,15,0.2894736842105263
817,5,16,0.3157894736842105
817,5,17,0.5789473684210527
817,5,18,0.15789473684210525
817,5,19,0.3157894736842105
817,5,20,0.13157894736842105
817,5,21,0.07894736842105263
817,5,22,0.02631578947368421
817,5,23,0.02631578947368421
817,6,0,0.0
817,6,1,0.05263157894736842
817,6,2,0.0
817,6,3,0.0
817,6,4,0.0
817,6,5,0.02631578947368421
817,6,6,0.0
817,6,7,0.21052631578947367
817,6,8,0.15789473684210525
817,6,9,0.10526315789473684
817,6,10,0.2894736842105263
817,6,11,0.4473684210526316
817,6,12,0.3157894736842105
817,6,13,0.8157894736842105
817,6,14,0.5
817,6,15,0.47368421052631576
817,6,16,0.3157894736842105
817,6,17,0.3684210526315789
817,6,18,0.34210526315789475
817,6,19,0.2894736842105263
817,6,20,0.15789473684210525
817,6,21,0.18421052631578946
817,6,22,0.13157894736842105
817,6,23,0.0
818,0,0,0.3333333333333333
818,0,1,0.4358974358974359
818,0,2,0.23076923076923078
818,0,3,0.23076923076923078
818,0,4,0.05128205128205128
818,0,5,0.5128205128205128
818,0,6,0.9487179487179487
818,0,7,3.9743589743589745
818,0,8,17.743589743589745
818,0,9,11.461538461538462
818,0,10,3.9743589743589745
818,0,11,3.128205128205128
818,0,12,3.4358974358974357
818,0,13,3.41025641025641
818,0,14,2.717948717948718
818,0,15,3.3846153846153846
818,0,16,4.3076923076923075
818,0,17,17.384615384615383
818,0,18,34.15384615384615
818,0,19,14.23076923076923
818,0,20,8.153846153846153
818,0,21,6.205128205128205
818,0,22,5.410256410256411
818,0,23,3.128205128205128
818,1,0,0.2564102564102564
818,1,1,0.5897435897435898
818,1,2,0.6923076923076923
818,1,3,0.28205128205128205
818,1,4,0.0
818,1,5,0.28205128205128205
818,1,6,1.0256410256410255
818,1,7,4.538461538461538
818,1,8,19.17948717948718
818,1,9,10.35897435897436
818,1,10,3.230769230769231
818,1,11,3.051282051282051
818,1,12,3.6666666666666665
818,1,13,2.8974358974358974
818,1,14,3.58974358974359
818,1,15,3.9743589743589745
818,1,16,4.794871794871795
818,1,17,17.512820512820515
818,1,18,34.76923076923077
818,1,19,15.384615384615385
818,1,20,9.64102564102564
818,1,21,7.333333333333333
818,1,22,6.794871794871795
818,1,23,4.3076923076923075
818,2,0,0.15384615384615385
818,2,1,0.9743589743589743
818,2,2,0.5128205128205128
818,2,3,0.5897435897435898
818,2,4,0.05128205128205128
818,2,5,0.358974358974359
818,2,6,0.8974358974358975
818,2,7,4.3076923076923075
818,2,8,19.153846153846153
818,2,9,11.0
818,2,10,3.3333333333333335
818,2,11,3.1794871794871793
818,2,12,3.358974358974359
818,2,13,3.717948717948718
818,2,14,3.41025641025641
818,2,15,4.333333333333333
818,2,16,5.743589743589744
818,2,17,18.897435897435898
818,2,18,36.46153846153846
818,2,19,13.538461538461538
818,2,20,9.051282051282051
818,2,21,7.410256410256411
818,2,22,5.615384615384615
818,2,23,3.2051282051282053
818,3,0,0.07692307692307693
818,3,1,0.9487179487179487
818,3,2,0.46153846153846156
818,3,3,0.7692307692307693
818,3,4,0.1282051282051282
818,3,5,0.5641025641025641
818,3,6,0.9487179487179487
818,3,7,4.0256410256410255
818,3,8,19.025641025641026
818,3,9,10.58974358974359
818,3,10,3.5128205128205128
818,3,11,3.5128205128205128
818,3,12,3.7948717948717947
818,3,13,3.7948717948717947
818,3,14,3.051282051282051
818,3,15,4.538461538461538
818,3,16,5.846153846153846
818,3,17,17.666666666666668
818,3,18,33.87179487179487
818,3,19,13.743589743589743
818,3,20,10.435897435897436
818,3,21,7.487179487179487
818,3,22,7.128205128205129
818,3,23,4.641025641025641
818,4,0,0.18421052631578946
818,4,1,1.263157894736842
818,4,2,0.47368421052631576
818,4,3,0.8947368421052632
818,4,4,0.18421052631578946
818,4,5,0.8947368421052632
818,4,6,1.263157894736842
818,4,7,4.2894736842105265
818,4,8,16.763157894736842
818,4,9,10.81578947368421
818,4,10,3.210526315789474
818,4,11,3.5
818,4,12,3.6842105263157894
818,4,13,4.078947368421052
818,4,14,3.736842105263158
818,4,15,4.947368421052632
818,4,16,5.2894736842105265
818,4,17,17.18421052631579
818,4,18,27.13157894736842
818,4,19,12.210526315789474
818,4,20,7.052631578947368
818,4,21,5.631578947368421
818,4,22,5.7368421052631575
818,4,23,4.2894736842105265
818,5,0,0.13157894736842105
818,5,1,1.263157894736842
818,5,2,0.8157894736842105
818,5,3,1.0789473684210527
818,5,4,0.15789473684210525
818,5,5,0.7368421052631579
818,5,6,0.6842105263157895
818,5,7,0.6842105263157895
818,5,8,0.8157894736842105
818,5,9,1.894736842105263
818,5,10,2.789473684210526
818,5,11,3.0789473684210527
818,5,12,3.9473684210526314
818,5,13,4.7105263157894735
818,5,14,4.157894736842105
818,5,15,4.631578947368421
818,5,16,4.421052631578948
818,5,17,4.2894736842105265
818,5,18,4.578947368421052
818,5,19,3.4210526315789473
818,5,20,4.421052631578948
818,5,21,4.526315789473684
818,5,22,3.736842105263158
818,5,23,2.736842105263158
818,6,0,0.42105263157894735
818,6,1,0.7105263157894737
818,6,2,0.5526315789473685
818,6,3,0.42105263157894735
818,6,4,0.0
818,6,5,0.6578947368421053
818,6,6,0.34210526315789475
818,6,7,0.631578947368421
818,6,8,0.7894736842105263
818,6,9,2.210526315789474
818,6,10,2.8947368421052633
818,6,11,3.0
818,6,12,2.4473684210526314
818,6,13,3.026315789473684
818,6,14,3.026315789473684
818,6,15,3.9210526315789473
818,6,16,3.5526315789473686
818,6,17,3.6315789473684212
818,6,18,4.894736842105263
818,6,19,4.394736842105263
818,6,20,3.8157894736842106
818,6,21,3.8157894736842106
818,6,22,3.4210526315789473
818,6,23,2.1052631578947367
819,0,0,0.0
819,0,1,0.1794871794871795
819,0,2,0.1282051282051282
819,0,3,0.15384615384615385
819,0,4,0.05128205128205128
819,0,5,0.1794871794871795
819,0,6,0.9743589743589743
819,0,7,1.1025641025641026
819,0,8,1.435897435897436
819,0,9,0.28205128205128205
819,0,10,0.2564102564102564
819,0,11,0.3333333333333333
819,0,12,0.2564102564102564
819,0,13,0.2564102564102564
819,0,14,0.41025641025641024
819,0,15,0.3076923076923077
819,0,16,0.48717948717948717
819,0,17,0.48717948717948717
819,0,18,0.8974358974358975
819,0,19,0.7692307692307693
819,0,20,0.38461538461538464
819,0,21,0.3076923076923077
819,0,22,0.1794871794871795
819,0,23,0.10256410256410256
819,1,0,0.02564102564102564
819,1,1,0.3076923076923077
819,1,2,0.23076923076923078
819,1,3,0.15384615384615385
819,1,4,0.07692307692307693
819,1,5,0.28205128205128205
819,1,6,1.0769230769230769
819,1,7,1.2307692307692308
819,1,8,1.4102564102564104
819,1,9,0.7435897435897436
819,1,10,0.5897435897435898
819,1,11,0.38461538461538464
819,1,12,0.5384615384615384
819,1,13,0.41025641025641024
819,1,14,0.38461538461538464
819,1,15,0.28205128205128205
819,1,16,0.5128205128205128
819,1,17,0.48717948717948717
819,1,18,0.41025641025641024
819,1,19,0.1282051282051282
819,1,20,0.5641025641025641
819,1,21,0.23076923076923078
819,1,22,0.5128205128205128
819,1,23,0.41025641025641024
819,2,0,0.02564102564102564
819,2,1,0.6153846153846154
819,2,2,0.10256410256410256
819,2,3,0.1794871794871795
819,2,4,0.02564102564102564
819,2,5,0.23076923076923078
819,2,6,1.1025641025641026
819,2,7,1.4871794871794872
819,2,8,1.7692307692307692
819,2,9,0.6923076923076923
819,2,10,0.23076923076923078
819,2,11,0.3333333333333333
819,2,12,0.2564102564102564
819,2,13,0.3333333333333333
819,2,14,0.3333333333333333
819,2,15,0.1282051282051282
819,2,16,0.38461538461538464
819,2,17,0.23076923076923078
819,2,18,0.8717948717948718
819,2,19,0.8205128205128205
819,2,20,0.41025641025641024
819,2,21,0.3333333333333333
819,2,22,0.5897435897435898
819,2,23,0.38461538461538464
819,3,0,0.02564102564102564
819,3,1,0.28205128205128205
819,3,2,0.20512820512820512
819,3,3,0.1794871794871795
819,3,4,0.07692307692307693
819,3,5,0.1794871794871795
819,3,6,1.1538461538461537
819,3,7,1.1282051282051282
819,3,8,1.6153846153846154
819,3,9,0.4358974358974359
819,3,10,0.3076923076923077
819,3,11,0.23076923076923078
819,3,12,0.1794871794871795
819,3,13,0.4358974358974359
819,3,14,0.38461538461538464
819,3,15,0.46153846153846156
819,3,16,0.46153846153846156
819,3,17,0.48717948717948717
819,3,18,0.4358974358974359
819,3,19,0.5128205128205128
819,3,20,0.4358974358974359
819,3,21,0.20512820512820512
819,3,22,0.41025641025641024
819,3,23,0.3076923076923077
819,4,0,0.0
819,4,1,0.2631578947368421
819,4,2,0.21052631578947367
819,4,3,0.15789473684210525
819,4,4,0.07894736842105263
819,4,5,0.2631578947368421
819,4,6,1.0526315789473684
819,4,7,1.1578947368421053
819,4,8,1.6842105263157894
819,4,9,0.631578947368421
819,4,10,0.3684210526315789
819,4,11,0.5
819,4,12,0.23684210526315788
819,4,13,0.4473684210526316
819,4,14,0.5
819,4,15,0.5526315789473685
819,4,16,0.42105263157894735
819,4,17,0.2631578947368421
819,4,18,0.8421052631578947
819,4,19,0.5263157894736842
819,4,20,0.2631578947368421
819,4,21,0.21052631578947367
819,4,22,0.13157894736842105
819,4,23,0.15789473684210525
819,5,0,0.10526315789473684
819,5,1,0.6052631578947368
819,5,2,0.3157894736842105
819,5,3,0.10526315789473684
819,5,4,0.07894736842105263
819,5,5,0.15789473684210525
819,5,6,0.6052631578947368
819,5,7,0.10526315789473684
819,5,8,0.2631578947368421
819,5,9,0.5263157894736842
819,5,10,0.5789473684210527
819,5,11,0.6052631578947368
819,5,12,0.42105263157894735
819,5,13,0.7368421052631579
819,5,14,0.5
819,5,15,0.7631578947368421
819,5,16,0.5789473684210527
819,5,17,0.2894736842105263
819,5,18,0.5526315789473685
819,5,19,0.34210526315789475
819,5,20,0.18421052631578946
819,5,21,0.2631578947368421
819,5,22,0.3684210526315789
819,5,23,0.21052631578947367
819,6,0,0.0
819,6,1,0.3157894736842105
819,6,2,0.13157894736842105
819,6,3,0.23684210526315788
819,6,4,0.13157894736842105
819,6,5,0.10526315789473684
819,6,6,0.10526315789473684
819,6,7,0.10526315789473684
819,6,8,0.2631578947368421
819,6,9,0.3157894736842105
819,6,10,0.3157894736842105
819,6,11,0.3157894736842105
819,6,12,0.47368421052631576
819,6,13,0.5789473684210527
819,6,14,0.47368421052631576
819,6,15,0.34210526315789475
819,6,16,0.4473684210526316
819,6,17,0.5263157894736842
819,6,18,0.5526315789473685
819,6,19,0.3684210526315789
819,6,20,0.34210526315789475
819,6,21,0.2894736842105263
819,6,22,0.23684210526315788
819,6,23,0.23684210526315788
820,0,0,0.15384615384615385
820,0,1,0.20512820512820512
820,0,2,0.02564102564102564
820,0,3,0.07692307692307693
820,0,4,0.02564102564102564
820,0,5,0.05128205128205128
820,0,6,0.10256410256410256
820,0,7,0.7435897435897436
820,0,8,2.923076923076923
820,0,9,0.9743589743589743
820,0,10,0.5384615384615384
820,0,11,1.4102564102564104
820,0,12,0.8974358974358975
820,0,13,0.9743589743589743
820,0,14,1.0769230769230769
820,0,15,1.2820512820512822
820,0,16,1.435897435897436
820,0,17,2.717948717948718
820,0,18,3.0
820,0,19,1.1538461538461537
820,0,20,1.0769230769230769
820,0,21,0.8717948717948718
820,0,22,1.0
820,0,23,0.38461538461538464
820,1,0,0.07692307692307693
820,1,1,0.23076923076923078
820,1,2,0.1282051282051282
820,1,3,0.02564102564102564
820,1,4,0.02564102564102564
820,1,5,0.15384615384615385
820,1,6,0.23076923076923078
820,1,7,0.9487179487179487
820,1,8,2.3333333333333335
820,1,9,0.9487179487179487
820,1,10,1.0512820512820513
820,1,11,1.5897435897435896
820,1,12,1.1025641025641026
820,1,13,1.5128205128205128
820,1,14,0.9230769230769231
820,1,15,1.4102564102564104
820,1,16,1.4871794871794872
820,1,17,3.8461538461538463
820,1,18,3.58974358974359
820,1,19,1.7435897435897436
820,1,20,1.4615384615384615
820,1,21,1.1794871794871795
820,1,22,0.5128205128205128
820,1,23,0.23076923076923078
820,2,0,0.02564102564102564
820,2,1,0.6153846153846154
820,2,2,0.10256410256410256
820,2,3,0.0
820,2,4,0.0
820,2,5,0.23076923076923078
820,2,6,0.15384615384615385
820,2,7,0.9487179487179487
820,2,8,2.7435897435897436
820,2,9,1.2564102564102564
820,2,10,0.717948717948718
820,2,11,1.205128205128205
820,2,12,1.9230769230769231
820,2,13,1.3333333333333333
820,2,14,0.9487179487179487
820,2,15,1.0
820,2,16,1.6923076923076923
820,2,17,2.5641025641025643
820,2,18,2.9743589743589745
820,2,19,1.6923076923076923
820,2,20,1.1794871794871795
820,2,21,1.2820512820512822
820,2,22,0.8205128205128205
820,2,23,0.23076923076923078
820,3,0,0.10256410256410256
820,3,1,0.3333333333333333
820,3,2,0.07692307692307693
820,3,3,0.05128205128205128
820,3,4,0.0
820,3,5,0.1282051282051282
820,3,6,0.05128205128205128
820,3,7,0.8974358974358975
820,3,8,2.7435897435897436
820,3,9,1.205128205128205
820,3,10,0.9230769230769231
820,3,11,1.3333333333333333
820,3,12,1.0512820512820513
820,3,13,1.1025641025641026
820,3,14,1.1282051282051282
820,3,15,1.0512820512820513
820,3,16,1.5128205128205128
820,3,17,2.8205128205128207
820,3,18,4.435897435897436
820,3,19,1.5384615384615385
820,3,20,1.3076923076923077
820,3,21,1.2307692307692308
820,3,22,0.8205128205128205
820,3,23,0.3333333333333333
820,4,0,0.0
820,4,1,0.3157894736842105
820,4,2,0.0
820,4,3,0.05263157894736842
820,4,4,0.0
820,4,5,0.10526315789473684
820,4,6,0.02631578947368421
820,4,7,0.6052631578947368
820,4,8,2.1578947368421053
820,4,9,1.0526315789473684
820,4,10,1.368421052631579
820,4,11,1.4473684210526316
820,4,12,1.7894736842105263
820,4,13,1.0
820,4,14,1.368421052631579
820,4,15,1.4473684210526316
820,4,16,2.0789473684210527
820,4,17,3.5
820,4,18,2.8421052631578947
820,4,19,1.5789473684210527
820,4,20,1.2894736842105263
820,4,21,1.0
820,4,22,0.7368421052631579
820,4,23,0.2631578947368421
820,5,0,0.02631578947368421
820,5,1,0.5
820,5,2,0.10526315789473684
820,5,3,0.10526315789473684
820,5,4,0.10526315789473684
820,5,5,0.07894736842105263
820,5,6,0.18421052631578946
820,5,7,0.21052631578947367
820,5,8,0.6842105263157895
820,5,9,0.47368421052631576
820,5,10,1.1842105263157894
820,5,11,1.105263157894737
820,5,12,1.0526315789473684
820,5,13,1.1842105263157894
820,5,14,1.0526315789473684
820,5,15,1.6578947368421053
820,5,16,1.7105263157894737
820,5,17,1.3157894736842106
820,5,18,1.5263157894736843
820,5,19,1.4210526315789473
820,5,20,1.368421052631579
820,5,21,0.7631578947368421
820,5,22,0.6842105263157895
820,5,23,0.21052631578947367
820,6,0,0.07894736842105263
820,6,1,0.6578947368421053
820,6,2,0.3157894736842105
820,6,3,0.15789473684210525
820,6,4,0.05263157894736842
820,6,5,0.23684210526315788
820,6,6,0.02631578947368421
820,6,7,0.2631578947368421
820,6,8,0.868421052631579
820,6,9,0.868421052631579
820,6,10,0.8421052631578947
820,6,11,0.6052631578947368
820,6,12,0.8157894736842105
820,6,13,1.5526315789473684
820,6,14,1.105263157894737
820,6,15,1.3157894736842106
820,6,16,1.605263157894737
820,6,17,1.1842105263157894
820,6,18,1.5263157894736843
820,6,19,1.0526315789473684
820,6,20,1.1578947368421053
820,6,21,0.9210526315789473
820,6,22,0.631578947368421
820,6,23,0.21052631578947367
821,0,0,0.0
821,0,1,0.20512820512820512
821,0,2,0.23076923076923078
821,0,3,0.05128205128205128
821,0,4,0.05128205128205128
821,0,5,0.20512820512820512
821,0,6,1.1282051282051282
821,0,7,3.3333333333333335
821,0,8,3.4358974358974357
821,0,9,1.0512820512820513
821,0,10,0.5897435897435898
821,0,11,0.5384615384615384
821,0,12,0.7435897435897436
821,0,13,1.1025641025641026
821,0,14,0.6410256410256411
821,0,15,0.6666666666666666
821,0,16,0.8717948717948718
821,0,17,0.7692307692307693
821,0,18,0.9743589743589743
821,0,19,0.8717948717948718
821,0,20,1.3846153846153846
821,0,21,1.3333333333333333
821,0,22,1.2307692307692308
821,0,23,0.15384615384615385
821,1,0,0.0
821,1,1,0.20512820512820512
821,1,2,0.1282051282051282
821,1,3,0.05128205128205128
821,1,4,0.02564102564102564
821,1,5,0.2564102564102564
821,1,6,1.3333333333333333
821,1,7,2.4358974358974357
821,1,8,4.923076923076923
821,1,9,1.2820512820512822
821,1,10,1.0256410256410255
821,1,11,0.5897435897435898
821,1,12,0.8461538461538461
821,1,13,0.6153846153846154
821,1,14,0.8461538461538461
821,1,15,0.6410256410256411
821,1,16,0.8205128205128205
821,1,17,0.717948717948718
821,1,18,1.1025641025641026
821,1,19,1.1538461538461537
821,1,20,1.1794871794871795
821,1,21,1.5384615384615385
821,1,22,1.1794871794871795
821,1,23,0.28205128205128205
821,2,0,0.0
821,2,1,0.02564102564102564
821,2,2,0.23076923076923078
821,2,3,0.15384615384615385
821,2,4,0.0
821,2,5,0.3076923076923077
821,2,6,1.4102564102564104
821,2,7,3.923076923076923
821,2,8,4.666666666666667
821,2,9,1.0
821,2,10,0.7435897435897436
821,2,11,0.4358974358974359
821,2,12,0.6410256410256411
821,2,13,0.7948717948717948
821,2,14,1.0
821,2,15,0.4358974358974359
821,2,16,0.7948717948717948
821,2,17,0.8717948717948718
821,2,18,1.0
821,2,19,1.2307692307692308
821,2,20,1.5384615384615385
821,2,21,1.4102564102564104
821,2,22,0.8717948717948718
821,2,23,0.15384615384615385
821,3,0,0.02564102564102564
821,3,1,0.1282051282051282
821,3,2,0.10256410256410256
821,3,3,0.02564102564102564
821,3,4,0.05128205128205128
821,3,5,0.1282051282051282
821,3,6,1.435897435897436
821,3,7,2.5128205128205128
821,3,8,4.615384615384615
821,3,9,1.2820512820512822
821,3,10,0.9230769230769231
821,3,11,0.6410256410256411
821,3,12,0.8205128205128205
821,3,13,0.8461538461538461
821,3,14,1.0512820512820513
821,3,15,0.6923076923076923
821,3,16,0.5641025641025641
821,3,17,0.6923076923076923
821,3,18,1.1794871794871795
821,3,19,1.435897435897436
821,3,20,1.5384615384615385
821,3,21,1.7179487179487178
821,3,22,1.205128205128205
821,3,23,0.05128205128205128
821,4,0,0.02631578947368421
821,4,1,0.15789473684210525
821,4,2,0.15789473684210525
821,4,3,0.0
821,4,4,0.02631578947368421
821,4,5,0.3157894736842105
821,4,6,1.1578947368421053
821,4,7,4.157894736842105
821,4,8,4.447368421052632
821,4,9,1.263157894736842
821,4,10,0.9473684210526315
821,4,11,0.47368421052631576
821,4,12,0.868421052631579
821,4,13,0.5
821,4,14,0.8947368421052632
821,4,15,0.7894736842105263
821,4,16,0.868421052631579
821,4,17,0.8947368421052632
821,4,18,1.1578947368421053
821,4,19,1.5263157894736843
821,4,20,1.368421052631579
821,4,21,1.394736842105263
821,4,22,0.631578947368421
821,4,23,0.18421052631578946
821,5,0,0.0
821,5,1,0.18421052631578946
821,5,2,0.10526315789473684
821,5,3,0.07894736842105263
821,5,4,0.0
821,5,5,0.15789473684210525
821,5,6,0.21052631578947367
821,5,7,0.42105263157894735
821,5,8,0.7105263157894737
821,5,9,0.39473684210526316
821,5,10,0.7105263157894737
821,5,11,1.105263157894737
821,5,12,1.0
821,5,13,0.9210526315789473
821,5,14,1.131578947368421
821,5,15,1.1578947368421053
821,5,16,1.0789473684210527
821,5,17,1.105263157894737
821,5,18,1.368421052631579
821,5,19,0.8947368421052632
821,5,20,1.1842105263157894
821,5,21,0.7631578947368421
821,5,22,0.47368421052631576
821,5,23,0.18421052631578946
821,6,0,0.05263157894736842
821,6,1,0.3157894736842105
821,6,2,0.10526315789473684
821,6,3,0.07894736842105263
821,6,4,0.02631578947368421
821,6,5,0.02631578947368421
821,6,6,0.10526315789473684
821,6,7,0.5
821,6,8,0.3684210526315789
821,6,9,0.47368421052631576
821,6,10,0.5263157894736842
821,6,11,0.42105263157894735
821,6,12,0.7894736842105263
821,6,13,1.1842105263157894
821,6,14,1.0
821,6,15,1.0
821,6,16,0.9210526315789473
821,6,17,1.105263157894737
821,6,18,0.8157894736842105
821,6,19,0.4473684210526316
821,6,20,0.7631578947368421
821,6,21,0.6052631578947368
821,6,22,0.5526315789473685
821,6,23,0.13157894736842105
822,0,0,0.0
822,0,1,0.20512820512820512
822,0,2,0.20512820512820512
822,0,3,0.10256410256410256
822,0,4,0.07692307692307693
822,0,5,0.1794871794871795
822,0,6,0.5384615384615384
822,0,7,1.794871794871795
822,0,8,3.3076923076923075
822,0,9,1.1538461538461537
822,0,10,0.8461538461538461
822,0,11,0.6666666666666666
822,0,12,0.48717948717948717
822,0,13,0.9230769230769231
822,0,14,1.0
822,0,15,1.1282051282051282
822,0,16,1.1025641025641026
822,0,17,1.5384615384615385
822,0,18,1.1025641025641026
822,0,19,0.7692307692307693
822,0,20,0.5128205128205128
822,0,21,0.6153846153846154
822,0,22,0.46153846153846156
822,0,23,0.20512820512820512
822,1,0,0.0
822,1,1,0.41025641025641024
822,1,2,0.15384615384615385
822,1,3,0.07692307692307693
822,1,4,0.07692307692307693
822,1,5,0.1282051282051282
822,1,6,0.8461538461538461
822,1,7,2.0256410256410255
822,1,8,4.153846153846154
822,1,9,1.358974358974359
822,1,10,1.3846153846153846
822,1,11,0.7692307692307693
822,1,12,0.5897435897435898
822,1,13,0.8974358974358975
822,1,14,0.7948717948717948
822,1,15,1.2820512820512822
822,1,16,1.435897435897436
822,1,17,1.358974358974359
822,1,18,1.5128205128205128
822,1,19,0.4358974358974359
822,1,20,0.8205128205128205
822,1,21,0.5384615384615384
822,1,22,0.5897435897435898
822,1,23,0.1282051282051282
822,2,0,0.05128205128205128
822,2,1,0.46153846153846156
822,2,2,0.28205128205128205
822,2,3,0.20512820512820512
822,2,4,0.10256410256410256
822,2,5,0.15384615384615385
822,2,6,1.0
822,2,7,2.1538461538461537
822,2,8,4.0
822,2,9,1.435897435897436
822,2,10,1.1282051282051282
822,2,11,0.8974358974358975
822,2,12,0.6923076923076923
822,2,13,1.0256410256410255
822,2,14,0.8974358974358975
822,2,15,1.0512820512820513
822,2,16,1.1025641025641026
822,2,17,1.6666666666666667
822,2,18,1.0512820512820513
822,2,19,0.8461538461538461
822,2,20,1.0512820512820513
822,2,21,0.7948717948717948
822,2,22,0.28205128205128205
822,2,23,0.28205128205128205
822,3,0,0.02564102564102564
822,3,1,0.2564102564102564
822,3,2,0.2564102564102564
822,3,3,0.15384615384615385
822,3,4,0.05128205128205128
822,3,5,0.1794871794871795
822,3,6,0.9230769230769231
822,3,7,1.6666666666666667
822,3,8,4.0
822,3,9,1.3076923076923077
822,3,10,1.0769230769230769
822,3,11,0.6923076923076923
822,3,12,0.8205128205128205
822,3,13,0.9230769230769231
822,3,14,1.0256410256410255
822,3,15,0.9743589743589743
822,3,16,1.0769230769230769
822,3,17,1.4871794871794872
822,3,18,1.3846153846153846
822,3,19,0.8205128205128205
822,3,20,0.8205128205128205
822,3,21,0.5384615384615384
822,3,22,0.38461538461538464
822,3,23,0.1794871794871795
822,4,0,0.02631578947368421
822,4,1,0.2894736842105263
822,4,2,0.21052631578947367
822,4,3,0.18421052631578946
822,4,4,0.07894736842105263
822,4,5,0.15789473684210525
822,4,6,0.7631578947368421
822,4,7,1.6578947368421053
822,4,8,4.078947368421052
822,4,9,1.3157894736842106
822,4,10,0.9210526315789473
822,4,11,0.6578947368421053
822,4,12,0.9210526315789473
822,4,13,0.8421052631578947
822,4,14,1.0789473684210527
822,4,15,1.236842105263158
822,4,16,1.131578947368421
822,4,17,1.5
822,4,18,1.368421052631579
822,4,19,0.631578947368421
822,4,20,0.7368421052631579
822,4,21,0.42105263157894735
822,4,22,0.39473684210526316
822,4,23,0.2894736842105263
822,5,0,0.0
822,5,1,0.2631578947368421
822,5,2,0.21052631578947367
822,5,3,0.07894736842105263
822,5,4,0.13157894736842105
822,5,5,0.10526315789473684
822,5,6,0.3684210526315789
822,5,7,0.4473684210526316
822,5,8,1.1842105263157894
822,5,9,1.2894736842105263
822,5,10,0.9210526315789473
822,5,11,1.0
822,5,12,0.7368421052631579
822,5,13,1.763157894736842
822,5,14,0.9473684210526315
822,5,15,0.8157894736842105
822,5,16,0.8157894736842105
822,5,17,0.9473684210526315
822,5,18,0.34210526315789475
822,5,19,0.4473684210526316
822,5,20,0.34210526315789475
822,5,21,0.34210526315789475
822,5,22,0.2631578947368421
822,5,23,0.15789473684210525
822,6,0,0.05263157894736842
822,6,1,0.15789473684210525
822,6,2,0.5263157894736842
822,6,3,0.07894736842105263
822,6,4,0.21052631578947367
822,6,5,0.23684210526315788
822,6,6,0.34210526315789475
822,6,7,0.18421052631578946
822,6,8,1.0263157894736843
822,6,9,0.9210526315789473
822,6,10,0.8157894736842105
822,6,11,0.3684210526315789
822,6,12,0.6052631578947368
822,6,13,1.105263157894737
822,6,14,1.0789473684210527
822,6,15,1.1842105263157894
822,6,16,0.8157894736842105
822,6,17,1.0263157894736843
822,6,18,0.631578947368421
822,6,19,0.8947368421052632
822,6,20,0.631578947368421
822,6,21,0.5789473684210527
822,6,22,0.42105263157894735
822,6,23,0.15789473684210525
823,0,0,0.05128205128205128
823,0,1,0.05128205128205128
823,0,2,0.02564102564102564
823,0,3,0.02564102564102564
823,0,4,0.02564102564102564
823,0,5,0.0
823,0,6,0.1794871794871795
823,0,7,0.28205128205128205
823,0,8,0.2564102564102564
823,0,9,0.5128205128205128
823,0,10,0.5641025641025641
823,0,11,0.41025641025641024
823,0,12,0.46153846153846156
823,0,13,0.3076923076923077
823,0,14,0.3076923076923077
823,0,15,0.3333333333333333
823,0,16,0.20512820512820512
823,0,17,0.28205128205128205
823,0,18,0.41025641025641024
