대여소_ID_num,대여소명,위도,경도
654,삼청동_003_2,37.58419,126.981697
655,대학동_022_1,37.470467,126.938652
656,전농2동_007_1,37.584129,127.057938
657,삼청동_005_1,37.587605,126.983597
658,숭인2동_012_1,37.572235,127.023178
659,군자동_014_2,37.551373,127.07444
660,소공동_001_2,37.559891,126.971497
661,암사3동_024_1,37.556664,127.142738
662,둔촌2동_020_1,37.527794,127.147644
663,둔촌2동_013_1,37.531208,127.149269
664,둔촌2동_003_2,37.537766,127.152016
665,명일2동_008_2,37.549034,127.156052
666,명일2동_009_2,37.55365,127.156227
667,중림동_006_1,37.556416,126.969193
668,소공동_001_3,37.562111,126.970718
669,숭인2동_005_2,37.575592,127.02285
670,소공동_001_4,37.560154,126.974106
671,소공동_001_5,37.565842,126.979813
672,소공동_001_6,37.562214,126.980865
673,소공동_001_7,37.564159,126.979485
674,회현동_009_1,37.559231,126.980141
675,회현동_004_1,37.559746,126.980003
676,명동_003_1,37.56036,126.982651
677,명동_001_11,37.567871,126.988403
678,을지로동_003_2,37.566051,126.997986
679,창신3동_003_1,37.579334,127.015083
680,광희동_001_2,37.566299,127.008492
681,신당동_005_2,37.56765,127.01181
682,광희동_007_1,37.56443,127.009956
683,장충동_007_1,37.559288,127.002686
684,장충동_003_1,37.559376,127.006027
685,약수동_007_1,37.554321,127.010704
686,약수동_021_1,37.547585,127.006439
687,회현동_003_3,37.55677,126.973198
688,가락1동_039_1,37.50005,127.111511
689,마천2동_004_1,37.501495,127.147781
690,풍납2동_049_2,37.525158,127.116943
691,오금동_056_2,37.501667,127.137741
692,잠실2동_038_1,37.516212,127.084343
693,창신1동_005_1,37.573761,127.013939
694,이화동_002_1,37.576607,127.005569
695,서교동_004_1,37.557438,126.923821
696,무악동_016_1,37.574158,126.958519
697,"종로5,6가동_010_5",37.571854,127.002357
698,사직동_015_1,37.574551,126.970551
699,삼청동_004_2,37.575806,126.983391
700,"종로1,2,3,4가동_002_4",37.570705,126.983238
701,"종로1,2,3,4가동_007_1",37.572468,126.99189
702,"종로1,2,3,4가동_004_4",37.570721,126.994377
703,"종로1,2,3,4가동_005_4",37.570313,126.994545
704,"종로1,2,3,4가동_003_5",37.569248,126.980537
705,"종로1,2,3,4가동_004_5",37.5732,126.997963
706,"종로5,6가동_010_6",37.571175,127.002228
707,창신1동_007_1,37.571472,127.010719
708,창신1동_008_1,37.571533,127.015617
709,창신3동_006_1,37.577724,127.015251
710,창신3동_003_2,37.579987,127.01506
711,혜화동_005_1,37.581947,126.997368
712,혜화동_027_1,37.583275,126.998856
713,혜화동_032_1,37.583855,127.001854
714,혜화동_015_1,37.584797,126.997131
715,사직동_010_1,37.575291,126.968956
716,무악동_001_1,37.575016,126.95755
717,무악동_001_2,37.576668,126.955849
718,부암동_016_1,37.595127,126.963493
719,부암동_016_2,37.59726,126.963089
720,평창동_016_1,37.609501,126.95668
721,평창동_025_1,37.607601,126.957687
722,"종로1,2,3,4가동_005_5",37.570019,126.988808
723,교남동_010_1,37.572105,126.960953
724,고덕2동_001_2,37.555702,127.157921
725,명일2동_003_2,37.554863,127.153725
726,천호3동_021_1,37.541145,127.141052
727,명일2동_024_1,37.546837,127.149162
728,천호3동_020_1,37.541363,127.137184
729,길동_044_1,37.539894,127.141037
730,천호3동_040_1,37.53627,127.132469
731,성내3동_018_2,37.521976,127.133621
732,고덕1동_013_1,37.561844,127.170845
733,성내2동_036_1,37.536831,127.128418
734,천호3동_001_1,37.536999,127.129532
735,고덕1동_019_1,37.560368,127.156593
736,명일1동_021_1,37.554569,127.145874
737,명일1동_028_1,37.550598,127.145454
738,성내1동_008_1,37.528122,127.119522
739,고덕1동_042_1,37.5606,127.146698
740,소공동_001_8,37.563229,126.974838
741,고덕2동_034_1,37.556789,127.166145
742,석촌동_036_1,37.503624,127.103554
743,가락1동_048_2,37.495537,127.107201
744,가락본동_001_1,37.495693,127.123856
745,장지동_056_1,37.491123,127.135109
746,문정1동_003_2,37.486698,127.122444
747,방이1동_015_2,37.507866,127.116989
748,삼전동_031_1,37.497414,127.096306
749,석촌동_017_1,37.502644,127.097397
750,장충동_008_1,37.558872,127.005539
751,위례동_057_2,37.47818,127.147102
752,위례동_008_1,37.477161,127.137138
753,잠실3동_049_1,37.511295,127.086739
754,잠실본동_004_1,37.511463,127.078812
755,석촌동_018_1,37.505505,127.106575
756,잠실3동_061_1,37.507759,127.091293
757,잠실3동_028_1,37.511009,127.101143
758,가락1동_040_1,37.494698,127.104645
759,약수동_003_1,37.554295,127.0112
760,오금동_038_3,37.505444,127.132332
761,위례동_044_1,37.47855,127.138138
762,가락2동_007_1,37.496124,127.124802
763,오금동_028_1,37.508831,127.134262
764,오륜동_033_1,37.51202,127.128647
765,오륜동_031_1,37.509975,127.133698
766,송파2동_008_1,37.50058,127.118843
767,장지동_044_1,37.47916,127.132195
768,풍납2동_051_1,37.524803,127.114639
769,도곡2동_001_1,37.490959,127.054985
770,도곡2동_045_1,37.488972,127.051826
771,대치4동_011_1,37.496674,127.053429
772,도곡2동_005_1,37.495899,127.052193
773,역삼1동_012_1,37.507999,127.04525
774,삼성1동_023_1,37.513935,127.059822
775,삼성1동_021_1,37.514309,127.0597
776,대치2동_019_1,37.496895,127.070137
777,역삼1동_030_1,37.504673,127.025795
778,수서동_028_2,37.484169,127.094849
779,개포3동_006_1,37.490837,127.08065
780,신당동_007_1,37.562092,127.014671
781,세곡동_070_2,37.464619,127.10685
782,세곡동_049_1,37.468296,127.104698
783,개포2동_004_1,37.484852,127.058373
784,압구정동_045_1,37.527454,127.040428
785,역삼1동_055_1,37.500244,127.036057
786,대치1동_010_1,37.494118,127.062904
787,반포1동_044_1,37.503643,127.016022
788,서강동_028_1,37.547733,126.931763
789,서초4동_002_1,37.498928,127.024727
790,내곡동_005_3,37.454098,127.052444
791,서초2동_010_1,37.487682,127.024788
792,서초2동_049_1,37.487316,127.024895
793,서초2동_031_1,37.491009,127.023521
794,서초2동_004_1,37.495934,127.021774
795,서초4동_024_1,37.495564,127.01918
796,반포3동_015_1,37.510193,127.007256
797,반포3동_015_2,37.507351,127.008018
798,반포3동_015_3,37.505608,127.002159
799,방배4동_008_2,37.489918,126.992081
800,방배본동_021_1,37.497795,126.987068
801,방배본동_030_1,37.494205,126.989357
802,서초3동_005_1,37.478203,127.008781
803,서초3동_005_2,37.480877,127.014526
804,반포2동_014_1,37.503624,126.997322
805,양재2동_039_1,37.458614,127.03933
806,양재1동_011_1,37.482571,127.036438
807,잠원동_026_1,37.520267,127.015251
808,반포4동_030_1,37.49905,126.996254
809,내곡동_007_1,37.430977,127.070335
810,반포1동_036_1,37.505089,127.023911
811,반포4동_013_1,37.497211,127.004272
812,시흥3동_001_1,37.436981,126.903297
813,독산1동_045_1,37.461346,126.897583
814,독산2동_025_1,37.460537,126.898605
815,시흥1동_004_1,37.45652,126.899551
816,시흥1동_003_1,37.456333,126.896454
817,독산1동_012_1,37.457779,126.889427
818,가산동_003_4,37.48101,126.884163
819,시흥1동_041_1,37.447853,126.902885
820,회현동_001_3,37.556,126.973358
821,독산1동_051_1,37.459049,126.897102
822,독산3동_037_1,37.475071,126.903358
823,항동_017_1,37.477375,126.820015
824,항동_015_1,37.48251,126.82576
825,항동_015_2,37.482597,126.826454
826,항동_009_1,37.480629,126.821815
827,항동_003_1,37.480808,126.821907
828,항동_016_2,37.477905,126.823112
829,광희동_001_3,37.563866,127.002747
830,항동_021_1,37.47794,126.823273
831,항동_016_4,37.479832,126.822754
832,항동_019_1,37.47937,126.82547
833,항동_015_3,37.479343,126.825638
834,항동_001_1,37.476036,126.816589
835,항동_007_1,37.474731,126.817009
836,오류2동_047_1,37.479897,126.84037
837,오류2동_060_1,37.482239,126.838531
838,오류2동_017_1,37.483665,126.841614
839,장충동_008_2,37.558533,127.006989
840,개봉2동_003_1,37.493965,126.853043
841,고척1동_009_1,37.50119,126.863533
842,고척1동_001_1,37.50452,126.870552
843,구로2동_001_3,37.499813,126.874313
844,신도림동_030_1,37.510063,126.889565
845,구로2동_033_1,37.495453,126.880394
846,구로2동_033_2,37.488647,126.88047
847,영등포본동_040_1,37.514812,126.911705
848,영등포동_016_1,37.526302,126.90538
849,여의동_002_3,37.528637,126.912674
850,다산동_016_1,37.555199,127.010048
851,여의동_002_4,37.527248,126.913742
852,여의동_002_5,37.531792,126.922455
853,당산2동_001_2,37.530735,126.89917
854,당산2동_037_1,37.52869,126.903862
855,도림동_002_2,37.506115,126.89859
856,도림동_003_1,37.511242,126.898186
857,문래동_032_1,37.520218,126.882164
858,문래동_001_1,37.517071,126.899086
859,양평1동_027_1,37.521828,126.889725
860,신당동_004_1,37.565918,127.016426
861,신길3동_033_1,37.504383,126.908089
862,신길7동_021_1,37.500256,126.912155
863,영등포본동_035_1,37.512024,126.901054
864,당산2동_065_1,37.529743,126.907829
865,중림동_001_1,37.55978,126.968506
866,영등포본동_020_2,37.514847,126.90773
867,신길7동_028_1,37.500137,126.913979
868,문래동_003_1,37.519333,126.895302
869,신정3동_095_1,37.505745,126.836311
870,목5동_016_1,37.535667,126.881584
871,목1동_006_2,37.527855,126.874672
872,목1동_045_1,37.525715,126.864868
873,목1동_015_1,37.528206,126.870163
874,목2동_006_1,37.546707,126.874573
875,서교동_032_1,37.55706,126.924423
876,아현동_004_1,37.557201,126.955666
877,목3동_027_2,37.549507,126.867218
878,목4동_050_1,37.538376,126.863831
879,목5동_002_4,37.538742,126.885681
880,신월1동_039_1,37.529888,126.835007
881,신정1동_005_1,37.518543,126.853882
882,신정2동_003_1,37.517338,126.877647
883,신정2동_028_1,37.517593,126.876556
884,신정3동_062_1,37.511673,126.832741
885,아현동_021_1,37.544647,126.950089
886,신정6동_002_1,37.517475,126.866325
887,신정6동_044_1,37.520069,126.868317
888,신정7동_043_1,37.507904,126.862648
889,신정7동_001_2,37.512287,126.86528
890,목1동_042_1,37.524902,126.869804
891,목1동_031_1,37.525372,126.870926
892,염창동_061_2,37.547485,126.872025
893,평창동_011_1,37.606274,126.968323
894,등촌1동_025_1,37.558521,126.854012
895,방화3동_045_1,37.576317,126.816498
896,가양1동_052_1,37.57037,126.844414
897,가양1동_027_2,37.564682,126.848907
898,가양2동_001_3,37.564587,126.856918
899,가양1동_003_1,37.57132,126.841667
900,화곡1동_006_1,37.537361,126.837448
901,화곡1동_072_1,37.538357,126.842361
902,우장산동_029_1,37.548534,126.846672
903,공덕동_009_1,37.54425,126.951637
904,가양1동_018_1,37.566925,126.827438
905,가양1동_012_6,37.570942,126.828316
906,가양1동_012_7,37.561337,126.8339
907,발산1동_001_2,37.555191,126.831467
908,가양1동_016_5,37.561211,126.830345
909,가양1동_017_2,37.559658,126.829605
910,가양1동_014_2,37.563206,126.839363
911,목5동_023_1,37.53302,126.877899
912,용강동_039_1,37.539936,126.945824
913,가양1동_012_8,37.560894,126.836693
914,가양1동_014_3,37.568485,126.83857
915,가양1동_012_9,37.568836,126.835632
916,가양1동_012_11,37.563927,126.830643
917,가양1동_012_12,37.565804,126.828079
918,가양1동_012_13,37.569485,126.828094
919,가양1동_016_6,37.559128,126.834953
920,발산1동_001_3,37.555241,126.834717
921,발산1동_001_4,37.555309,126.829857
922,도화동_004_1,37.539272,126.945915
923,공항동_060_1,37.558632,126.819916
924,화곡1동_047_1,37.53159,126.846642
925,발산1동_035_2,37.553631,126.828613
926,가양1동_010_1,37.572975,126.832443
927,발산1동_030_1,37.550617,126.826881
928,등촌3동_003_2,37.559906,126.850426
929,용강동_013_1,37.542347,126.943024
930,상계1동_029_1,37.686451,127.052834
931,"상계6,7동_049_1",37.650249,127.057152
932,공릉1동_061_1,37.629814,127.066505
933,공릉1동_059_1,37.62862,127.06691
934,월계2동_014_1,37.633728,127.044365
935,대흥동_029_1,37.552956,126.934341
936,중계1동_050_1,37.650505,127.073982
937,월계2동_014_2,37.630749,127.053108
938,월계1동_015_2,37.620003,127.058563
939,월계3동_003_1,37.615459,127.067451
940,공릉1동_040_1,37.62289,127.073654
941,상계5동_001_1,37.658871,127.071915
942,하계1동_023_1,37.638157,127.073265
943,상계8동_015_1,37.66713,127.051765
944,공릉2동_044_1,37.629509,127.081039
945,하계1동_040_1,37.634899,127.077675
946,월계2동_014_3,37.628071,127.046921
947,"중계2,3동_011_1",37.640205,127.067619
948,"상계6,7동_025_1",37.651035,127.06871
949,"중계2,3동_045_1",37.64587,127.06562
950,창4동_041_1,37.650391,127.052193
951,방학1동_030_1,37.664803,127.04303
952,방학1동_007_1,37.666271,127.04599
953,도봉2동_001_1,37.688267,127.048897
954,창5동_016_1,37.652123,127.041702
955,창1동_041_1,37.645481,127.048576
956,쌍문3동_024_1,37.646896,127.033432
957,신수동_021_1,37.545208,126.931465
958,성산1동_006_1,37.564697,126.912613
959,창5동_002_2,37.651485,127.044319
960,쌍문1동_002_1,37.655685,127.013382
961,쌍문1동_002_2,37.65728,127.013756
962,도봉2동_031_2,37.677219,127.048637
963,방학2동_018_1,37.665623,127.03109
964,창5동_030_1,37.655338,127.042419
965,망원2동_022_1,37.560909,126.905495
966,창1동_018_2,37.64967,127.035614
967,방학2동_012_1,37.66251,127.033279
968,방학3동_037_1,37.662083,127.028748
969,도봉2동_014_1,37.684738,127.050041
970,쌍문4동_033_1,37.657967,127.03009
971,쌍문2동_028_1,37.658051,127.035759
972,쌍문2동_020_1,37.651348,127.034729
973,성산2동_005_1,37.568295,126.915047
974,창5동_002_3,37.651287,127.045547
975,삼각산동_050_1,37.615223,127.018509
976,우이동_034_1,37.646862,127.008812
977,번1동_034_1,37.639202,127.027237
978,번1동_032_2,37.635204,127.033966
979,번1동_003_1,37.635391,127.034554
980,번2동_002_1,37.632381,127.039307
981,공덕동_013_1,37.549332,126.954918
982,번3동_014_1,37.625526,127.037323
983,송천동_012_1,37.619808,127.028526
984,우이동_019_2,37.649597,127.013847
985,인수동_023_1,37.635612,127.022995
986,수유2동_028_1,37.647934,127.014572
987,번1동_025_1,37.63797,127.025902
988,을지로동_001_3,37.567524,127.003822
989,공덕동_011_1,37.553001,126.956688
990,오류2동_013_1,37.487206,126.839233
991,상암동_002_1,37.584568,126.880211
992,상암동_024_1,37.583202,126.882767
993,상암동_026_1,37.582077,126.887665
994,상암동_042_1,37.575977,126.888069
995,서교동_041_1,37.556576,126.928856
996,신수동_027_1,37.547245,126.935028
997,용강동_040_1,37.542431,126.946999
998,합정동_006_1,37.551754,126.9123
999,연남동_010_1,37.564651,126.922127
1000,신촌동_010_1,37.556953,126.946342
1001,성산2동_026_1,37.565044,126.903603
1002,공덕동_061_1,37.545547,126.956795
1003,성산2동_012_1,37.566246,126.902184
1004,상암동_054_1,37.5793,126.887314
1005,상암동_024_2,37.581982,126.89045
1006,상암동_024_3,37.577114,126.898361
1007,서교동_008_1,37.554501,126.920235
1008,서교동_001_1,37.558296,126.925385
1009,북아현동_002_1,37.557549,126.959381
1010,남영동_001_1,37.534889,126.975624
1011,한강로동_009_1,37.536079,126.973419
1012,원효로1동_017_1,37.537399,126.968925
1013,효창동_004_1,37.540478,126.958115
1014,원효로2동_013_1,37.534527,126.947182
1015,한강로동_012_1,37.528416,126.96595
1016,한남동_001_1,37.538509,127.00148
1017,한강로동_002_1,37.522724,126.972771
1018,홍제2동_004_1,37.582245,126.950645
1019,한남동_001_2,37.535088,126.997971
1020,용산2가동_010_2,37.534409,126.986893
1021,이태원2동_009_1,37.541885,126.995865
1022,이촌1동_035_1,37.520748,126.970825
1023,한강로동_027_2,37.52177,126.977005
1024,한남동_023_1,37.535141,127.006004
1025,신촌동_001_1,37.566261,126.946671
1026,후암동_020_1,37.551548,126.97686
1027,서빙고동_015_1,37.519909,126.989235
1028,홍은1동_045_1,37.592934,126.941292
1029,홍은2동_050_1,37.589283,126.936943
1030,홍제1동_033_1,37.582211,126.950165
1031,충현동_038_1,37.560463,126.965523
1032,천연동_027_2,37.572205,126.959747
1033,신수동_026_1,37.545242,126.934113
1034,홍은2동_012_1,37.583698,126.924965
1035,북아현동_004_1,37.561455,126.95575
1036,신촌동_024_1,37.555504,126.937202
1037,신촌동_012_1,37.564068,126.945328
1038,연희동_046_1,37.565197,126.929855
1039,남가좌1동_015_1,37.569836,126.918091
1040,북가좌1동_017_1,37.570652,126.912987
1041,북가좌1동_013_1,37.574284,126.906464
1042,남가좌1동_020_1,37.572254,126.9151
1043,북가좌1동_010_1,37.574478,126.910049
1044,연희동_055_1,37.575642,126.927826
1045,홍은2동_032_1,37.583336,126.936287
1046,홍은2동_026_1,37.581318,126.935997
1047,북가좌1동_028_1,37.576263,126.911324
1048,남가좌1동_016_1,37.574551,126.918266
1049,남가좌1동_019_1,37.572159,126.921188
1050,홍은1동_005_1,37.591862,126.944214
1051,충현동_037_1,37.561317,126.966583
1052,북가좌1동_022_1,37.575138,126.91394
1053,길음1동_034_1,37.609295,127.018478
1054,월곡2동_030_1,37.601086,127.041237
1055,석관동_001_1,37.614784,127.067001
1056,동선동_007_1,37.592827,127.016289
1057,삼선동_002_2,37.592365,127.016289
1058,동선동_021_1,37.594158,127.018967
1059,삼선동_002_3,37.590881,127.011703
1060,남가좌1동_016_2,37.573818,126.919235
1061,석관동_068_1,37.606461,127.061623
1062,장위3동_006_1,37.616882,127.056068
1063,돈암1동_015_1,37.597099,127.022629
1064,돈암1동_003_1,37.598183,127.021179
1065,정릉1동_019_1,37.602425,127.019981
1066,장위3동_010_1,37.618179,127.051834
1067,장위3동_012_1,37.618443,127.051453
1068,이촌1동_001_1,37.517296,126.959145
1069,북가좌2동_058_1,37.57946,126.91713
1070,이촌2동_012_1,37.517319,126.958298
1071,진관동_020_1,37.637348,126.935844
1072,불광2동_019_1,37.62672,126.929016
1073,응암2동_031_1,37.590363,126.923012
1074,진관동_003_3,37.643509,126.924103
1075,진관동_004_1,37.633102,126.931503
1076,녹번동_062_1,37.601009,126.935928
1077,신사2동_013_1,37.591862,126.906082
1078,녹번동_021_1,37.604126,126.925087
1079,신사1동_032_1,37.59581,126.910263
1080,응암1동_030_1,37.601192,126.926384
1081,응암3동_002_1,37.591812,126.914833
1082,진관동_002_1,37.656769,126.942009
1083,북가좌1동_026_1,37.573002,126.907799
1084,진관동_002_2,37.658287,126.945297
1085,진관동_106_1,37.630287,126.919563
1086,불광1동_064_1,37.610508,126.938538
1087,진관동_004_2,37.631409,126.925407
1088,역촌동_068_1,37.599968,126.915726
1089,이문2동_031_1,37.599606,127.068642
1090,이문2동_025_1,37.603622,127.070831
1091,청량리동_008_1,37.586708,127.046883
1092,답십리1동_009_1,37.572147,127.044609
1093,남가좌2동_016_1,37.573112,126.922447
1094,휘경2동_022_1,37.589676,127.061516
1095,용신동_042_1,37.577343,127.023376
1096,용신동_042_2,37.578751,127.024025
1097,제기동_048_1,37.58408,127.031036
1098,제기동_043_1,37.586552,127.033142
1099,제기동_028_1,37.581432,127.035477
1100,장안2동_062_1,37.576557,127.07431
1101,전농2동_003_1,37.577877,127.061684
1102,충현동_036_1,37.564724,126.967278
1103,이문1동_032_1,37.592384,127.057411
1104,전농2동_004_1,37.579838,127.056374
1105,중화2동_018_1,37.593853,127.075073
1106,상봉2동_036_1,37.593868,127.076523
1107,면목4동_025_1,37.574078,127.085007
1108,중화2동_023_1,37.603054,127.079002
1109,묵1동_003_2,37.618824,127.08757
1110,신내1동_022_2,37.613621,127.101151
1111,묵2동_007_1,37.611477,127.077393
1112,묵1동_004_1,37.609821,127.078133
1113,중화2동_040_1,37.605202,127.078583
1114,묵1동_010_1,37.615353,127.078491
1115,중화1동_028_1,37.604084,127.079231
1116,중화2동_009_1,37.594891,127.074951
1117,상봉1동_004_1,37.595814,127.08284
1118,면목4동_002_1,37.575985,127.079605
1119,상봉1동_003_1,37.598328,127.09227
1120,신수동_002_1,37.549767,126.933174
1121,충현동_036_2,37.564777,126.966148
1122,면목5동_030_2,37.581055,127.082092
1123,면목5동_030_3,37.581112,127.080101
1124,구의3동_051_1,37.5368,127.090836
1125,자양3동_007_1,37.535072,127.076111
1126,화양동_008_2,37.539566,127.072441
1127,구의3동_044_1,37.537807,127.089767
1128,홍은2동_033_1,37.578068,126.930885
1129,화양동_046_1,37.54435,127.065407
1130,능동_002_3,37.551338,127.076714
1131,자양1동_023_1,37.536575,127.082581
1132,화양동_038_2,37.54789,127.067451
1133,남가좌1동_014_1,37.568775,126.915298
1134,군자동_032_1,37.54747,127.073967
1135,화양동_040_1,37.547989,127.069504
1136,군자동_035_2,37.557713,127.077271
1137,사근동_006_1,37.554539,127.043777
1138,사근동_006_2,37.55658,127.043358
1139,왕십리2동_004_1,37.564262,127.029327
1140,충현동_005_1,37.559967,126.962463
1141,성수1가2동_019_2,37.546959,127.047668
1142,송정동_015_1,37.555141,127.071106
1143,금호4가동_019_1,37.544041,127.023201
1144,용답동_017_1,37.559799,127.056328
1145,성수1가1동_008_3,37.541958,127.04277
1146,마장동_014_1,37.565979,127.043114
1147,왕십리도선동_017_1,37.566818,127.029152
1148,"금호2,3가동_041_1",37.556107,127.019783
1149,행당1동_023_1,37.55653,127.039131
1150,마장동_007_2,37.571526,127.035355
1151,마장동_017_1,37.563396,127.04187
1152,성수1가1동_029_2,37.545097,127.044266
1153,용답동_019_1,37.563709,127.05645
1154,행당1동_004_1,37.559269,127.038399
1155,왕십리도선동_037_1,37.566994,127.029915
1156,노량진1동_019_1,37.511936,126.954163
1157,흑석동_038_1,37.510838,126.961632
1158,흑석동_021_1,37.506672,126.957779
1159,대방동_033_1,37.512135,126.925438
1160,사당1동_034_1,37.484608,126.981796
1161,흑석동_024_1,37.504704,126.960732
1162,상도2동_023_1,37.504688,126.946648
1163,대방동_018_1,37.502743,126.921577
1164,사당3동_019_1,37.487122,126.974358
1165,왕십리2동_004_2,37.563858,127.030319
1166,상도1동_049_1,37.500248,126.94973
1167,사당1동_026_1,37.479107,126.981506
1168,사당1동_032_1,37.48378,126.977921
1169,사당1동_044_1,37.484703,126.980591
1170,흑석동_058_1,37.503113,126.964714
1171,상도1동_080_1,37.503212,126.954597
1172,상도1동_066_2,37.495506,126.956375
1173,사당2동_004_1,37.491501,126.982407
1174,상도2동_016_1,37.502514,126.940651
1175,행당1동_007_1,37.561447,127.03492
1176,행운동_002_1,37.478821,126.95961
1177,중앙동_009_1,37.486736,126.947517
1178,은천동_066_1,37.482754,126.941406
1179,은천동_067_1,37.483688,126.939156
1180,대학동_014_1,37.470688,126.936485
1181,서원동_023_1,37.484646,126.934509
1182,"금호2,3가동_016_1",37.548641,127.016426
1183,청룡동_006_1,37.483311,126.939026
1184,낙성대동_014_1,37.479465,126.956932
1185,낙성대동_003_1,37.478771,126.958694
1186,행운동_043_1,37.476776,126.964867
1187,옥수동_003_1,37.543663,127.014061
1188,청룡동_021_1,37.476627,126.943642
1189,청룡동_069_1,37.48122,126.951576
1190,신정6동_002_2,37.516865,126.862961
1191,신정6동_002_3,37.515842,126.864113
1192,신정6동_036_1,37.514664,126.871941
1193,신정6동_026_2,37.515156,126.87249
1194,신수동_005_1,37.547459,126.938377
1195,"금호2,3가동_033_1",37.5522,127.025055
1196,번3동_002_3,37.626572,127.038643
1197,우이동_017_1,37.664463,127.011841
1198,송천동_053_1,37.616665,127.02211
1199,내곡동_001_1,37.465408,127.043777
1200,송중동_036_1,37.616699,127.030495
1201,월곡1동_039_1,37.608665,127.03627
1202,구의3동_009_2,37.542465,127.094231
1203,군자동_014_4,37.552372,127.07354
1204,가락1동_048_3,37.495358,127.115692
1205,사근동_008_1,37.558052,127.040352
1206,가락1동_048_4,37.494209,127.104927
1207,공항동_037_1,37.562092,126.820969
1208,발산1동_057_4,37.552559,126.823112
1209,잠원동_013_1,37.518322,127.014809
1210,반포1동_025_1,37.508476,127.016762
1211,양재1동_078_1,37.459248,127.023903
1212,양재2동_010_1,37.467384,127.041458
1213,발산1동_058_1,37.55135,126.824936
1214,용답동_019_2,37.563511,127.056725
1215,사근동_002_1,37.561359,127.049591
1216,명동_001_13,37.567604,126.987259
1217,상일1동_006_3,37.547092,127.156219
1218,신사1동_053_1,37.599316,126.907593
1219,혜화동_028_1,37.589836,126.999344
1220,낙성대동_002_1,37.472881,126.960037
1221,영등포동_021_2,37.51944,126.902573
1222,용답동_004_1,37.561371,127.06366
1223,회현동_003_5,37.556644,126.97364
1224,광희동_001_4,37.568314,127.00946
1225,중림동_001_2,37.560246,126.968781
1226,중림동_001_3,37.56147,126.968018
1227,중림동_001_4,37.561573,126.968491
1228,오류2동_018_2,37.476048,126.845016
1229,원효로2동_025_2,37.533222,126.957237
1230,이촌1동_001_2,37.51759,126.959221
1231,서빙고동_015_2,37.520878,126.979713
1232,왕십리도선동_039_1,37.568748,127.030403
1233,서빙고동_015_3,37.521458,126.977676
1234,한강로동_032_1,37.5233,126.972061
1235,한남동_037_1,37.535919,127.005417
1236,한남동_011_1,37.541439,127.003761
1237,한남동_001_4,37.537498,127.000847
1238,한남동_001_5,37.535976,126.999374
1239,이태원1동_002_1,37.5303,126.991379
1240,한강로동_010_2,37.532482,126.964119
1241,한강로동_010_3,37.527611,126.955116
1242,원효로2동_025_3,37.532379,126.95253
1243,금호4가동_005_1,37.548149,127.021088
1244,한강로동_004_1,37.523018,126.96241
1245,한강로동_027_3,37.535286,126.974083
1246,서빙고동_015_4,37.52515,126.992088
1247,이태원1동_006_1,37.534531,126.996193
1248,용문동_003_2,37.538513,126.963554
1249,한강로동_001_1,37.52544,126.9646
1250,둔촌2동_035_1,37.527187,127.142708
1251,송천동_027_1,37.617088,127.028099
1252,번1동_021_1,37.637135,127.03138
1253,"금호2,3가동_014_1",37.548634,127.025726
1254,송천동_049_1,37.612209,127.024979
1255,항동_028_1,37.478199,126.824875
1256,개봉2동_004_1,37.49334,126.859177
1257,구로5동_001_2,37.506241,126.891144
1258,구로5동_038_1,37.501915,126.889244
1259,성수1가2동_001_2,37.546558,127.049988
1260,성수2가3동_006_3,37.548244,127.059578
1261,사근동_022_3,37.553745,127.041267
1262,한강로동_005_1,37.539322,126.97319
1263,응봉동_010_1,37.553986,127.033592
1264,불광1동_018_2,37.611568,126.930489
1265,"종로1,2,3,4가동_003_7",37.572182,126.982834
1266,청운효자동_001_1,37.581146,126.971237
1267,일원1동_012_1,37.492294,127.094337
1268,공항동_005_1,37.561134,126.816101
1269,방화1동_077_1,37.564976,126.817406
1270,염창동_006_1,37.54903,126.878365
1271,등촌1동_026_1,37.55603,126.864296
1272,행당2동_005_1,37.55735,127.029213
1273,우장산동_024_1,37.545555,126.844498
1274,화곡본동_015_1,37.545368,126.844704
1275,방화1동_023_1,37.569248,126.816505
1276,가양1동_027_3,37.566441,126.844307
1277,방화2동_007_4,37.567535,126.805183
1278,공항동_004_2,37.561794,126.80793
1279,등촌1동_033_1,37.557552,126.856255
1280,방화2동_004_1,37.584583,126.810921
1281,가양1동_001_1,37.571289,126.837776
1282,사근동_007_1,37.560356,127.041397
1283,가양1동_001_2,37.5741,126.837112
1284,가양1동_001_3,37.575317,126.83667
1285,가양1동_003_2,37.57402,126.843575
1286,방화3동_017_1,37.584171,126.819328
1287,염창동_005_1,37.556805,126.871559
1288,휘경1동_002_2,37.592865,127.065559
1289,휘경1동_002_3,37.593838,127.067818
1290,휘경1동_017_1,37.594364,127.064598
1291,답십리2동_017_1,37.56324,127.057991
1292,홍제3동_011_1,37.59433,126.947388
1293,용답동_001_1,37.56765,127.051155
1294,장안2동_019_1,37.576771,127.071892
1295,답십리2동_018_1,37.567692,127.057892
1296,용신동_040_1,37.579586,127.030243
1297,청량리동_017_1,37.591396,127.040298
1298,이문2동_017_1,37.604603,127.066925
1299,휘경2동_039_1,37.590874,127.065361
1300,용신동_053_1,37.571301,127.033623
1301,용신동_060_1,37.570148,127.029922
1302,전농2동_008_1,37.578468,127.066895
