대여소명,대여소_ID_num,지하철역_수_1km,학교_수_1km,위도,경도,경度
청량리동_003_1,538,5.0,10.0,37.58712,127.043251,127.043251
전농1동_059_1,539,6.0,11.0,37.575546,127.048813,127.048813
광희동_001_1,540,12.0,11.0,37.565331,127.007843,127.007843
용신동_013_1,542,5.0,10.0,37.577999,127.037628,127.037628
성북동_022_1,543,0.0,9.0,37.59454,126.995209,126.995209
안암동_028_2,544,3.0,11.0,37.586445,127.031601,127.031601
월곡2동_026_1,545,2.0,10.0,37.602356,127.039078,127.039078
창2동_014_1,546,1.0,12.0,37.645199,127.032982,127.032982
상계8동_030_1,547,1.0,22.0,37.665661,127.057297,127.057297
상계9동_027_1,548,1.0,24.0,37.665249,127.057892,127.057892
상계10동_033_1,549,3.0,16.0,37.65773,127.059311,127.059311
상계10동_005_1,550,4.0,15.0,37.660728,127.065132,127.065132
공항동_030_1,551,3.0,7.0,37.55645,126.815979,126.815979
등촌3동_059_1,552,2.0,19.0,37.562901,126.849472,126.849472
공항동_009_1,553,2.0,8.0,37.554729,126.816093,126.816093
시흥3동_020_1,554,1.0,5.0,37.437271,126.902687,126.902687
영등포동_025_1,555,3.0,4.0,37.522518,126.907219,126.907219
사직동_005_1,556,3.0,7.0,37.576332,126.96859,126.96859
영등포동_023_1,557,5.0,6.0,37.518211,126.902229,126.902229
대림3동_020_1,558,2.0,13.0,37.499859,126.89724,126.89724
대림2동_011_1,559,2.0,15.0,37.494572,126.89975,126.89975
영등포동_009_1,560,4.0,6.0,37.525768,126.905739,126.905739
반포2동_028_1,562,2.0,10.0,37.498363,126.99115,126.99115
위례동_013_1,563,3.0,3.0,37.471954,127.127098,127.127098
위례동_014_1,564,0.0,13.0,37.481174,127.143616,127.143616
자양3동_013_1,565,3.0,11.0,37.539295,127.070786,127.070786
자양4동_009_1,566,4.0,13.0,37.540081,127.069565,127.069565
자양1동_017_1,567,1.0,12.0,37.531811,127.080742,127.080742
구의2동_045_1,568,2.0,12.0,37.548489,127.093758,127.093758
송천동_043_1,569,1.0,15.0,37.615459,127.029701,127.029701
상도1동_066_1,570,2.0,12.0,37.496601,126.953682,126.953682
명동_001_10,571,11.0,5.0,37.566345,126.982292,126.982292
신당5동_014_1,572,7.0,17.0,37.561489,127.023933,127.023933
청운효자동_004_1,573,0.0,8.0,37.584969,126.970413,126.970413
회현동_001_1,574,8.0,3.0,37.556862,126.975616,126.975616
휘경1동_002_1,575,5.0,6.0,37.594891,127.063026,127.063026
상계9동_003_1,576,3.0,14.0,37.664188,127.06601,127.06601
역촌동_083_1,577,1.0,10.0,37.602329,126.906548,126.906548
대흥동_007_1,578,5.0,24.0,37.556591,126.94619,126.94619
발산1동_057_3,579,1.0,8.0,37.55302,126.818367,126.818367
당산1동_020_1,580,3.0,10.0,37.528099,126.893387,126.893387
역삼1동_057_1,582,3.0,6.0,37.492062,127.030746,127.030746
가회동_003_1,583,1.0,11.0,37.583416,126.985237,126.985237
역삼1동_041_1,584,6.0,2.0,37.499599,127.033752,127.033752
잠실6동_001_3,585,6.0,8.0,37.514992,127.106117,127.106117
오륜동_003_1,586,4.0,13.0,37.520489,127.135201,127.135201
풍납1동_002_1,587,3.0,5.0,37.536419,127.116165,127.116165
문정2동_044_1,588,5.0,4.0,37.48872,127.109825,127.109825
암사2동_005_1,589,1.0,3.0,37.563793,127.132835,127.132835
성내3동_018_1,590,4.0,10.0,37.52393,127.129128,127.129128
가양1동_016_3,591,4.0,10.0,37.559471,126.832077,126.832077
가양1동_017_1,592,4.0,9.0,37.560242,126.827164,126.827164
가회동_002_1,593,2.0,10.0,37.579388,126.984947,126.984947
대흥동_014_1,594,4.0,16.0,37.54847,126.940926,126.940926
성산2동_010_1,595,3.0,12.0,37.56472,126.906769,126.906769
화곡3동_015_1,596,2.0,19.0,37.547821,126.836128,126.836128
방화2동_007_2,597,2.0,3.0,37.578449,126.798973,126.798973
구로2동_001_2,598,1.0,8.0,37.498569,126.871521,126.871521
대림3동_030_1,599,2.0,12.0,37.499809,126.898003,126.898003
당산2동_001_1,600,5.0,9.0,37.531509,126.897827,126.897827
문래동_002_1,601,4.0,6.0,37.51413,126.899391,126.899391
홍은2동_035_1,602,1.0,7.0,37.59116,126.94133,126.94133
가회동_009_1,603,3.0,11.0,37.579155,126.98896,126.98896
영등포본동_012_1,604,1.0,7.0,37.51012,126.904068,126.904068
당산2동_057_1,605,4.0,5.0,37.529171,126.907578,126.907578
은천동_027_1,606,1.0,10.0,37.489628,126.94593,126.94593
세곡동_051_1,607,0.0,1.0,37.472969,127.112228,127.112228
잠실2동_004_1,608,2.0,11.0,37.516781,127.090492,127.090492
송파2동_003_1,609,7.0,13.0,37.501862,127.117233,127.117233
문정2동_002_1,610,4.0,7.0,37.48835,127.120781,127.120781
가양1동_012_1,611,2.0,4.0,37.571381,126.828339,126.828339
가양1동_016_4,612,3.0,9.0,37.560501,126.826653,126.826653
이화동_009_2,613,4.0,11.0,37.576508,127.002457,127.002457
발산1동_049_1,614,1.0,19.0,37.55545,126.826897,126.826897
가양1동_012_3,615,5.0,7.0,37.564129,126.834312,126.834312
가양1동_014_1,616,3.0,4.0,37.568241,126.835831,126.835831
가양1동_012_4,617,3.0,11.0,37.560261,126.835464,126.835464
가양1동_012_5,618,3.0,4.0,37.56255,126.827438,126.827438
거여1동_012_1,619,2.0,10.0,37.497047,127.14035,127.14035
가락2동_049_1,620,2.0,9.0,37.496181,127.138031,127.138031
방화1동_041_1,621,4.0,6.0,37.565201,126.827316,126.827316
오륜동_001_3,622,3.0,7.0,37.516659,127.116257,127.116257
이화동_014_2,623,4.0,13.0,37.577145,127.00206,127.00206
오륜동_001_4,624,4.0,13.0,37.516258,127.130592,127.130592
용산2가동_014_1,625,1.0,8.0,37.546501,126.980949,126.980949
구의2동_049_1,626,2.0,12.0,37.544987,127.089806,127.089806
월곡1동_006_1,627,1.0,9.0,37.603909,127.037376,127.037376
송중동_054_1,628,1.0,9.0,37.617752,127.035706,127.035706
번3동_002_2,629,0.0,5.0,37.622688,127.037811,127.037811
쌍문1동_017_1,630,2.0,15.0,37.648891,127.023018,127.023018
방화1동_052_1,631,4.0,9.0,37.56918,126.819443,126.819443
잠실본동_018_1,632,3.0,8.0,37.504711,127.087563,127.087563
삼전동_044_1,633,4.0,7.0,37.502338,127.096443,127.096443
혜화동_033_1,634,2.0,15.0,37.5825,126.998535,126.998535
송파1동_038_1,635,6.0,8.0,37.509979,127.112312,127.112312
목1동_003_5,636,3.0,9.0,37.524776,126.875481,126.875481
수궁동_020_1,637,2.0,12.0,37.495258,126.830658,126.830658
신도림동_033_1,638,4.0,8.0,37.512329,126.886833,126.886833
가산동_004_2,639,1.0,8.0,37.467999,126.886841,126.886841
서초1동_031_1,640,1.0,3.0,37.48304,127.021461,127.021461
목5동_002_3,641,2.0,6.0,37.543949,126.883461,126.883461
방배2동_005_1,642,4.0,10.0,37.48399,126.982346,126.982346
"종로1,2,3,4가동_001_3",643,6.0,11.0,37.576061,126.997681,126.997681
공릉2동_027_1,644,2.0,10.0,37.628189,127.082108,127.082108
사당3동_046_1,645,3.0,13.0,37.488869,126.971909,126.971909
월곡2동_032_1,646,1.0,10.0,37.597309,127.043785,127.043785
월곡2동_032_2,647,2.0,8.0,37.604187,127.045494,127.045494
마장동_007_1,648,4.0,8.0,37.57164,127.03566,127.03566
여의동_002_2,649,0.0,1.0,37.5373,126.933296,126.933296
숭인1동_009_1,650,10.0,14.0,37.573242,127.015907,127.015907
방화2동_007_3,651,2.0,3.0,37.577908,126.798042,126.798042
구로3동_037_2,652,4.0,5.0,37.484371,126.895424,126.895424
상암동_063_1,653,0.0,0.0,37.570122,126.881348,126.881348
삼청동_003_2,654,1.0,9.0,37.58419,126.981697,126.981697
대학동_022_1,655,3.0,10.0,37.470467,126.938652,126.938652
전농2동_007_1,656,6.0,16.0,37.584129,127.057938,127.057938
삼청동_005_1,657,0.0,7.0,37.587605,126.983597,126.983597
숭인2동_012_1,658,7.0,14.0,37.572235,127.023178,127.023178
군자동_014_2,659,3.0,5.0,37.551373,127.07444,127.07444
소공동_001_2,660,11.0,11.0,37.559891,126.971497,126.971497
암사3동_024_1,661,2.0,13.0,37.556664,127.142738,127.142738
둔촌2동_020_1,662,1.0,7.0,37.527794,127.147644,127.147644
둔촌2동_013_1,663,1.0,6.0,37.531208,127.149269,127.149269
둔촌2동_003_2,664,0.0,4.0,37.537766,127.152016,127.152016
명일2동_008_2,665,1.0,10.0,37.549034,127.156052,127.156052
명일2동_009_2,666,2.0,18.0,37.55365,127.156227,127.156227
중림동_006_1,667,9.0,8.0,37.556416,126.969193,126.969193
소공동_001_3,668,10.0,13.0,37.562111,126.970718,126.970718
숭인2동_005_2,669,6.0,12.0,37.575592,127.02285,127.02285
소공동_001_4,670,12.0,9.0,37.560154,126.974106,126.974106
소공동_001_5,671,8.0,6.0,37.565842,126.979813,126.979813
소공동_001_6,672,6.0,9.0,37.562214,126.980865,126.980865
소공동_001_7,673,7.0,8.0,37.564159,126.979485,126.979485
회현동_009_1,674,9.0,7.0,37.559231,126.980141,126.980141
회현동_004_1,675,9.0,7.0,37.559746,126.980003,126.980003
명동_003_1,676,6.0,6.0,37.56036,126.982651,126.982651
명동_001_11,677,13.0,6.0,37.567871,126.988403,126.988403
을지로동_003_2,678,13.0,4.0,37.566051,126.997986,126.997986
창신3동_003_1,679,8.0,17.0,37.579334,127.015083,127.015083
광희동_001_2,680,14.0,10.0,37.566299,127.008492,127.008492
신당동_005_2,681,12.0,12.0,37.56765,127.01181,127.01181
광희동_007_1,682,11.0,10.0,37.56443,127.009956,127.009956
장충동_007_1,683,9.0,7.0,37.559288,127.002686,127.002686
장충동_003_1,684,9.0,11.0,37.559376,127.006027,127.006027
약수동_007_1,685,8.0,14.0,37.554321,127.010704,127.010704
약수동_021_1,686,5.0,8.0,37.547585,127.006439,127.006439
회현동_003_3,687,9.0,5.0,37.55677,126.973198,126.973198
가락1동_039_1,688,4.0,13.0,37.50005,127.111511,127.111511
마천2동_004_1,689,2.0,9.0,37.501495,127.147781,127.147781
풍납2동_049_2,690,3.0,9.0,37.525158,127.116943,127.116943
오금동_056_2,691,3.0,12.0,37.501667,127.137741,127.137741
잠실2동_038_1,692,2.0,9.0,37.516212,127.084343,127.084343
창신1동_005_1,693,10.0,13.0,37.573761,127.013939,127.013939
이화동_002_1,694,5.0,14.0,37.576607,127.005569,127.005569
서교동_004_1,695,3.0,8.0,37.557438,126.923821,126.923821
무악동_016_1,696,1.0,11.0,37.574158,126.958519,126.958519
"종로5,6가동_010_5",697,10.0,8.0,37.571854,127.002357,127.002357
사직동_015_1,698,2.0,13.0,37.574551,126.970551,126.970551
삼청동_004_2,699,7.0,9.0,37.575806,126.983391,126.983391
"종로1,2,3,4가동_002_4",700,10.0,6.0,37.570705,126.983238,126.983238
"종로1,2,3,4가동_007_1",701,10.0,9.0,37.572468,126.99189,126.99189
"종로1,2,3,4가동_004_4",702,9.0,7.0,37.570721,126.994377,126.994377
"종로1,2,3,4가동_005_4",703,10.0,7.0,37.570313,126.994545,126.994545
"종로1,2,3,4가동_003_5",704,9.0,6.0,37.569248,126.980537,126.980537
"종로1,2,3,4가동_004_5",705,8.0,11.0,37.5732,126.997963,126.997963
"종로5,6가동_010_6",706,11.0,8.0,37.571175,127.002228,127.002228
창신1동_007_1,707,10.0,14.0,37.571472,127.010719,127.010719
창신1동_008_1,708,11.0,10.0,37.571533,127.015617,127.015617
창신3동_006_1,709,10.0,15.0,37.577724,127.015251,127.015251
창신3동_003_2,710,7.0,16.0,37.579987,127.01506,127.01506
혜화동_005_1,711,1.0,15.0,37.581947,126.997368,126.997368
혜화동_027_1,712,2.0,17.0,37.583275,126.998856,126.998856
혜화동_032_1,713,2.0,20.0,37.583855,127.001854,127.001854
혜화동_015_1,714,2.0,18.0,37.584797,126.997131,126.997131
사직동_010_1,715,3.0,11.0,37.575291,126.968956,126.968956
무악동_001_1,716,1.0,11.0,37.575016,126.95755,126.95755
무악동_001_2,717,2.0,7.0,37.576668,126.955849,126.955849
부암동_016_1,718,0.0,4.0,37.595127,126.963493,126.963493
부암동_016_2,719,0.0,3.0,37.59726,126.963089,126.963089
평창동_025_1,721,0.0,5.0,37.607601,126.957687,126.957687
"종로1,2,3,4가동_005_5",722,10.0,4.0,37.570019,126.988808,126.988808
교남동_010_1,723,2.0,16.0,37.572105,126.960953,126.960953
고덕2동_001_2,724,2.0,16.0,37.555702,127.157921,127.157921
명일2동_003_2,725,2.0,17.0,37.554863,127.153725,127.153725
천호3동_021_1,726,3.0,9.0,37.541145,127.141052,127.141052
명일2동_024_1,727,2.0,13.0,37.546837,127.149162,127.149162
천호3동_020_1,728,3.0,9.0,37.541363,127.137184,127.137184
길동_044_1,729,3.0,8.0,37.539894,127.141037,127.141037
천호3동_040_1,730,4.0,5.0,37.53627,127.132469,127.132469
성내3동_018_2,731,4.0,15.0,37.521976,127.133621,127.133621
고덕1동_013_1,732,2.0,10.0,37.561844,127.170845,127.170845
성내2동_036_1,733,3.0,9.0,37.536831,127.128418,127.128418
천호3동_001_1,734,4.0,7.0,37.536999,127.129532,127.129532
고덕1동_019_1,735,2.0,10.0,37.560368,127.156593,127.156593
명일1동_021_1,736,3.0,13.0,37.554569,127.145874,127.145874
명일1동_028_1,737,3.0,14.0,37.550598,127.145454,127.145454
성내1동_008_1,738,1.0,10.0,37.528122,127.119522,127.119522
고덕1동_042_1,739,2.0,8.0,37.5606,127.146698,127.146698
소공동_001_8,740,10.0,9.0,37.563229,126.974838,126.974838
고덕2동_034_1,741,2.0,13.0,37.556789,127.166145,127.166145
석촌동_036_1,742,4.0,13.0,37.503624,127.103554,127.103554
가락1동_048_2,743,2.0,12.0,37.495537,127.107201,127.107201
가락본동_001_1,744,5.0,11.0,37.495693,127.123856,127.123856
장지동_056_1,745,2.0,15.0,37.491123,127.135109,127.135109
문정1동_003_2,746,4.0,10.0,37.486698,127.122444,127.122444
방이1동_015_2,747,6.0,14.0,37.507866,127.116989,127.116989
삼전동_031_1,748,1.0,11.0,37.497414,127.096306,127.096306
석촌동_017_1,749,4.0,8.0,37.502644,127.097397,127.097397
장충동_008_1,750,9.0,10.0,37.558872,127.005539,127.005539
위례동_057_2,751,0.0,10.0,37.47818,127.147102,127.147102
위례동_008_1,752,1.0,12.0,37.477161,127.137138,127.137138
잠실3동_049_1,753,3.0,11.0,37.511295,127.086739,127.086739
잠실본동_004_1,754,3.0,11.0,37.511463,127.078812,127.078812
석촌동_018_1,755,5.0,9.0,37.505505,127.106575,127.106575
잠실3동_061_1,756,3.0,9.0,37.507759,127.091293,127.091293
잠실3동_028_1,757,4.0,7.0,37.511009,127.101143,127.101143
가락1동_040_1,758,4.0,12.0,37.494698,127.104645,127.104645
약수동_003_1,759,8.0,13.0,37.554295,127.0112,127.0112
오금동_038_3,760,4.0,9.0,37.505444,127.132332,127.132332
위례동_044_1,761,0.0,11.0,37.47855,127.138138,127.138138
가락2동_007_1,762,6.0,11.0,37.496124,127.124802,127.124802
오금동_028_1,763,5.0,9.0,37.508831,127.134262,127.134262
오륜동_033_1,764,3.0,11.0,37.51202,127.128647,127.128647
오륜동_031_1,765,4.0,10.0,37.509975,127.133698,127.133698
송파2동_008_1,766,6.0,11.0,37.50058,127.118843,127.118843
장지동_044_1,767,1.0,11.0,37.47916,127.132195,127.132195
풍납2동_051_1,768,3.0,8.0,37.524803,127.114639,127.114639
도곡2동_001_1,769,6.0,18.0,37.490959,127.054985,127.054985
도곡2동_045_1,770,5.0,17.0,37.488972,127.051826,127.051826
대치4동_011_1,771,5.0,15.0,37.496674,127.053429,127.053429
도곡2동_005_1,772,5.0,14.0,37.495899,127.052193,127.052193
역삼1동_012_1,773,6.0,6.0,37.507999,127.04525,127.04525
삼성1동_023_1,774,4.0,5.0,37.513935,127.059822,127.059822
삼성1동_021_1,775,4.0,5.0,37.514309,127.0597,127.0597
대치2동_019_1,776,5.0,7.0,37.496895,127.070137,127.070137
수서동_028_2,778,4.0,6.0,37.484169,127.094849,127.094849
개포3동_006_1,779,3.0,10.0,37.490837,127.08065,127.08065
신당동_007_1,780,11.0,16.0,37.562092,127.014671,127.014671
세곡동_070_2,781,0.0,2.0,37.464619,127.10685,127.10685
세곡동_049_1,782,0.0,4.0,37.468296,127.104698,127.104698
개포2동_004_1,783,4.0,16.0,37.484852,127.058373,127.058373
압구정동_045_1,784,1.0,9.0,37.527454,127.040428,127.040428
역삼1동_055_1,785,4.0,2.0,37.500244,127.036057,127.036057
대치1동_010_1,786,8.0,15.0,37.494118,127.062904,127.062904
반포1동_044_1,787,8.0,7.0,37.503643,127.016022,127.016022
서강동_028_1,788,5.0,7.0,37.547733,126.931763,126.931763
서초4동_002_1,789,4.0,8.0,37.498928,127.024727,127.024727
내곡동_005_3,790,1.0,2.0,37.454098,127.052444,127.052444
서초2동_010_1,791,2.0,8.0,37.487682,127.024788,127.024788
서초2동_049_1,792,2.0,9.0,37.487316,127.024895,127.024895
서초2동_031_1,793,5.0,8.0,37.491009,127.023521,127.023521
서초2동_004_1,794,5.0,9.0,37.495934,127.021774,127.021774
서초4동_024_1,795,4.0,9.0,37.495564,127.01918,127.01918
반포3동_015_1,796,6.0,7.0,37.510193,127.007256,127.007256
반포3동_015_2,797,6.0,8.0,37.507351,127.008018,127.008018
반포3동_015_3,798,5.0,11.0,37.505608,127.002159,127.002159
방배4동_008_2,799,2.0,8.0,37.489918,126.992081,126.992081
방배본동_021_1,800,3.0,10.0,37.497795,126.987068,126.987068
방배본동_030_1,801,2.0,9.0,37.494205,126.989357,126.989357
서초3동_005_1,802,0.0,5.0,37.478203,127.008781,127.008781
서초3동_005_2,803,1.0,7.0,37.480877,127.014526,127.014526
반포2동_014_1,804,5.0,10.0,37.503624,126.997322,126.997322
양재2동_039_1,805,0.0,0.0,37.458614,127.03933,127.03933
양재1동_011_1,806,2.0,6.0,37.482571,127.036438,127.036438
잠원동_026_1,807,3.0,5.0,37.520267,127.015251,127.015251
반포4동_030_1,808,4.0,11.0,37.49905,126.996254,126.996254
내곡동_007_1,809,0.0,0.0,37.430977,127.070335,127.070335
반포1동_036_1,810,8.0,8.0,37.505089,127.023911,127.023911
반포4동_013_1,811,6.0,4.0,37.497211,127.004272,127.004272
시흥3동_001_1,812,1.0,4.0,37.436981,126.903297,126.903297
독산1동_045_1,813,2.0,8.0,37.461346,126.897583,126.897583
독산2동_025_1,814,1.0,7.0,37.460537,126.898605,126.898605
시흥1동_004_1,815,1.0,6.0,37.45652,126.899551,126.899551
시흥1동_003_1,816,1.0,6.0,37.456333,126.896454,126.896454
독산1동_012_1,817,2.0,9.0,37.457779,126.889427,126.889427
가산동_003_4,818,3.0,2.0,37.48101,126.884163,126.884163
시흥1동_041_1,819,0.0,10.0,37.447853,126.902885,126.902885
회현동_001_3,820,8.0,5.0,37.556,126.973358,126.973358
독산1동_051_1,821,1.0,6.0,37.459049,126.897102,126.897102
독산3동_037_1,822,0.0,11.0,37.475071,126.903358,126.903358
항동_017_1,823,0.0,5.0,37.477375,126.820015,126.820015
항동_015_1,824,0.0,7.0,37.48251,126.82576,126.82576
항동_015_2,825,0.0,8.0,37.482597,126.826454,126.826454
항동_009_1,826,0.0,6.0,37.480629,126.821815,126.821815
항동_003_1,827,0.0,6.0,37.480808,126.821907,126.821907
항동_016_2,828,0.0,3.0,37.477905,126.823112,126.823112
광희동_001_3,829,11.0,7.0,37.563866,127.002747,127.002747
항동_021_1,830,0.0,3.0,37.47794,126.823273,126.823273
항동_016_4,831,0.0,6.0,37.479832,126.822754,126.822754
항동_019_1,832,0.0,5.0,37.47937,126.82547,126.82547
항동_015_3,833,0.0,5.0,37.479343,126.825638,126.825638
항동_001_1,834,0.0,10.0,37.476036,126.816589,126.816589
항동_007_1,835,0.0,11.0,37.474731,126.817009,126.817009
오류2동_047_1,836,1.0,6.0,37.479897,126.84037,126.84037
오류2동_060_1,837,1.0,7.0,37.482239,126.838531,126.838531
오류2동_017_1,838,1.0,10.0,37.483665,126.841614,126.841614
장충동_008_2,839,8.0,14.0,37.558533,127.006989,127.006989
개봉2동_003_1,840,2.0,6.0,37.493965,126.853043,126.853043
고척1동_009_1,841,2.0,10.0,37.50119,126.863533,126.863533
고척1동_001_1,842,2.0,10.0,37.50452,126.870552,126.870552
구로2동_001_3,843,2.0,8.0,37.499813,126.874313,126.874313
신도림동_030_1,844,5.0,7.0,37.510063,126.889565,126.889565
구로2동_033_1,845,2.0,9.0,37.495453,126.880394,126.880394
구로2동_033_2,846,3.0,6.0,37.488647,126.88047,126.88047
영등포본동_040_1,847,3.0,9.0,37.514812,126.911705,126.911705
영등포동_016_1,848,5.0,6.0,37.526302,126.90538,126.90538
여의동_002_3,849,2.0,3.0,37.528637,126.912674,126.912674
다산동_016_1,850,8.0,14.0,37.555199,127.010048,127.010048
여의동_002_4,851,2.0,3.0,37.527248,126.913742,126.913742
여의동_002_5,852,1.0,0.0,37.531792,126.922455,126.922455
당산2동_001_2,853,5.0,10.0,37.530735,126.89917,126.89917
당산2동_037_1,854,5.0,7.0,37.52869,126.903862,126.903862
도림동_002_2,855,2.0,10.0,37.506115,126.89859,126.89859
도림동_003_1,856,4.0,5.0,37.511242,126.898186,126.898186
문래동_032_1,857,3.0,9.0,37.520218,126.882164,126.882164
문래동_001_1,858,5.0,6.0,37.517071,126.899086,126.899086
양평1동_027_1,859,4.0,6.0,37.521828,126.889725,126.889725
신당동_004_1,860,11.0,15.0,37.565918,127.016426,127.016426
신길3동_033_1,861,1.0,11.0,37.504383,126.908089,126.908089
신길7동_021_1,862,4.0,17.0,37.500256,126.912155,126.912155
영등포본동_035_1,863,4.0,7.0,37.512024,126.901054,126.901054
당산2동_065_1,864,4.0,5.0,37.529743,126.907829,126.907829
중림동_001_1,865,11.0,14.0,37.55978,126.968506,126.968506
영등포본동_020_2,866,4.0,9.0,37.514847,126.90773,126.90773
신길7동_028_1,867,4.0,15.0,37.500137,126.913979,126.913979
문래동_003_1,868,4.0,8.0,37.519333,126.895302,126.895302
신정3동_095_1,869,0.0,13.0,37.505745,126.836311,126.836311
목5동_016_1,870,1.0,9.0,37.535667,126.881584,126.881584
목1동_006_2,871,2.0,8.0,37.527855,126.874672,126.874672
목1동_045_1,872,3.0,11.0,37.525715,126.864868,126.864868
목1동_015_1,873,2.0,9.0,37.528206,126.870163,126.870163
목2동_006_1,874,3.0,9.0,37.546707,126.874573,126.874573
서교동_032_1,875,3.0,7.0,37.55706,126.924423,126.924423
아현동_004_1,876,5.0,19.0,37.557201,126.955666,126.955666
목3동_027_2,877,2.0,13.0,37.549507,126.867218,126.867218
목4동_050_1,878,0.0,11.0,37.538376,126.863831,126.863831
목5동_002_4,879,2.0,10.0,37.538742,126.885681,126.885681
신월1동_039_1,880,0.0,6.0,37.529888,126.835007,126.835007
신정1동_005_1,881,2.0,14.0,37.518543,126.853882,126.853882
신정2동_003_1,882,2.0,11.0,37.517338,126.877647,126.877647
신정2동_028_1,883,2.0,10.0,37.517593,126.876556,126.876556
신정3동_062_1,884,0.0,7.0,37.511673,126.832741,126.832741
아현동_021_1,885,6.0,14.0,37.544647,126.950089,126.950089
신정6동_002_1,886,2.0,16.0,37.517475,126.866325,126.866325
신정6동_044_1,887,3.0,15.0,37.520069,126.868317,126.868317
신정7동_043_1,888,1.0,9.0,37.507904,126.862648,126.862648
신정7동_001_2,889,1.0,12.0,37.512287,126.86528,126.86528
목1동_042_1,890,2.0,11.0,37.524902,126.869804,126.869804
목1동_031_1,891,2.0,10.0,37.525372,126.870926,126.870926
염창동_061_2,892,2.0,9.0,37.547485,126.872025,126.872025
평창동_011_1,893,0.0,2.0,37.606274,126.968323,126.968323
등촌1동_025_1,894,2.0,18.0,37.558521,126.854012,126.854012
방화3동_045_1,895,3.0,10.0,37.576317,126.816498,126.816498
가양1동_052_1,896,1.0,7.0,37.57037,126.844414,126.844414
가양1동_027_2,897,2.0,19.0,37.564682,126.848907,126.848907
가양2동_001_3,898,2.0,14.0,37.564587,126.856918,126.856918
가양1동_003_1,899,1.0,6.0,37.57132,126.841667,126.841667
화곡1동_006_1,900,2.0,9.0,37.537361,126.837448,126.837448
화곡1동_072_1,901,3.0,5.0,37.538357,126.842361,126.842361
우장산동_029_1,902,2.0,8.0,37.548534,126.846672,126.846672
공덕동_009_1,903,6.0,13.0,37.54425,126.951637,126.951637
가양1동_018_1,904,4.0,5.0,37.566925,126.827438,126.827438
가양1동_012_6,905,2.0,4.0,37.570942,126.828316,126.828316
가양1동_012_7,906,4.0,8.0,37.561337,126.8339,126.8339
발산1동_001_2,907,3.0,19.0,37.555191,126.831467,126.831467
가양1동_016_5,908,4.0,9.0,37.561211,126.830345,126.830345
가양1동_017_2,909,4.0,10.0,37.559658,126.829605,126.829605
가양1동_014_2,910,2.0,12.0,37.563206,126.839363,126.839363
목5동_023_1,911,1.0,11.0,37.53302,126.877899,126.877899
용강동_039_1,912,6.0,12.0,37.539936,126.945824,126.945824
가양1동_012_8,913,3.0,11.0,37.560894,126.836693,126.836693
가양1동_014_3,914,1.0,6.0,37.568485,126.83857,126.83857
가양1동_012_9,915,3.0,3.0,37.568836,126.835632,126.835632
가양1동_012_11,916,4.0,4.0,37.563927,126.830643,126.830643
가양1동_012_12,917,4.0,4.0,37.565804,126.828079,126.828079
가양1동_012_13,918,3.0,5.0,37.569485,126.828094,126.828094
가양1동_016_6,919,3.0,9.0,37.559128,126.834953,126.834953
발산1동_001_3,920,2.0,17.0,37.555241,126.834717,126.834717
