"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240717","출발시간","1755","ST-2852","양평1동_027_2","ST-2465","구로5동_038_1","1","23","2657"
"20240717","출발시간","1755","ST-2859","중계2,3동_046_2","ST-914","상계5동_001_2","1","14","2480"
"20240717","출발시간","1755","ST-2867","일원1동_016_1","ST-2685","일원1동_012_2","1","3","631"
"20240717","출발시간","1755","ST-2870","역삼1동_037_1","ST-1361","양재2동_007_1","1","10","2287"
"20240717","출발시간","1755","ST-2876","방이2동_005_1","ST-2876","방이2동_005_1","1","61","4024"
"20240717","출발시간","1755","ST-1973","당산2동_037_1","ST-2820","문래동_025_1","1","16","2710"
"20240717","출발시간","1755","ST-1977","문래동_001_1","ST-2823","신길6동_018_1","1","20","2780"
"20240717","출발시간","1755","ST-2007","신정2동_028_1","ST-3163","목1동_037_2","1","3","697"
"20240717","출발시간","1755","ST-2011","신정6동_002_1","ST-2016","목1동_042_1","1","6","1014"
"20240717","출발시간","1755","ST-2017","목1동_031_1","ST-1002","목1동_006_1","1","6","1002"
"20240717","출발시간","1755","ST-2152","서교동_041_1","ST-3130","대흥동_004_2","1","13","1909"
"20240717","출발시간","1755","ST-2168","서교동_001_1","ST-12","신촌동_032_1","1","",""
"20240717","출발시간","1755","ST-69","여의동_049_1","ST-66","여의동_006_16","1","110","5511"
"20240717","출발시간","1755","ST-693","흑석동_021_2","ST-2352","흑석동_021_1","1","",""
"20240717","출발시간","1755","ST-737","가락본동_002_1","ST-2991","잠실3동_006_1","1","23","3634"
"20240717","출발시간","1755","ST-738","마천2동_021_1","ST-1873","오금동_028_1","1","11","2385"
"20240717","출발시간","1755","ST-740","오금동_006_1","ST-2577","방이1동_021_2","1","6","730"
"20240717","출발시간","1755","ST-761","서초2동_004_2","ST-1926","반포1동_036_1","1","8","1052"
"20240717","출발시간","1755","ST-764","서초3동_057_1","ST-1158","서초3동_023_1","1","7","1191"
"20240717","출발시간","1755","ST-768","양재1동_018_1","ST-1564","개포4동_034_1","1","16","2102"
"20240717","출발시간","1755","ST-768","양재1동_018_1","ST-3221","양재1동_019_2","1","3","678"
"20240717","출발시간","1755","ST-768","양재1동_018_1","ST-771","양재1동_063_1","1","22","2976"
"20240717","출발시간","1755","ST-77","상암동_003_2","ST-35","북가좌2동_024_1","1","29","3350"
"20240717","출발시간","1755","ST-770","양재1동_018_2","ST-1361","양재2동_007_1","1","10","1688"
"20240717","출발시간","1755","ST-782","개포2동_025_2","ST-782","개포2동_025_2","1","",""
"20240717","출발시간","1755","ST-796","청담동_004_1","ST-795","청담동_022_1","1","114","24864"
"20240717","출발시간","1755","ST-803","대치1동_029_1","ST-3207","대치2동_036_1","1","9","1174"
"20240717","출발시간","1755","ST-2574","풍납2동_049_3","ST-1588","오륜동_007_1","1","17","2662"
"20240717","출발시간","1755","ST-2576","문정2동_025_1","ST-2972","문정2동_044_3","1","26","1885"
"20240717","출발시간","1755","ST-2594","잠실4동_003_1","ST-1687","성내3동_018_1","1","13","1390"
"20240717","출발시간","1755","ST-2594","잠실4동_003_1","ST-3012","구의3동_006_1","1","21","3066"
"20240717","출발시간","1755","ST-2876","방이2동_005_1","ST-891","잠실6동_001_7","1","6","1079"
"20240717","출발시간","1755","ST-2889","방화1동_041_3","ST-2031","가양1동_018_1","1","3","483"
"20240717","출발시간","1755","ST-2891","자양2동_016_1","ST-258","자양2동_032_1","1","5","1048"
"20240717","출발시간","1755","ST-2907","세곡동_047_1","ST-1407","세곡동_033_1","1","3","604"
"20240717","출발시간","1755","ST-2908","상일2동_001_1","ST-2697","상일2동_002_1","1","4","1000"
"20240717","출발시간","1755","ST-2908","상일2동_001_1","ST-2966","상일2동_001_2","1","6","864"
"20240717","출발시간","1755","ST-2915","오금동_070_1","ST-930","거여2동_004_1","1","6","1096"
"20240717","출발시간","1755","ST-2925","개포2동_004_2","ST-3307","개포1동_001_2","1","8","740"
"20240717","출발시간","1755","ST-2925","개포2동_004_2","ST-957","개포1동_009_1","1","4","559"
"20240717","출발시간","1755","ST-2941","거여2동_016_1","ST-1797","잠실2동_038_1","1","46","10570"
"20240717","출발시간","1755","ST-295","당산2동_025_1","ST-1972","당산2동_001_2","1","5","675"
"20240717","출발시간","1755","ST-295","당산2동_025_1","ST-1973","당산2동_037_1","1","5","669"
"20240717","출발시간","1755","ST-295","당산2동_025_1","ST-294","당산2동_001_3","1","5","845"
"20240717","출발시간","1755","ST-2962","서초2동_041_1","ST-1556","서초2동_002_1","1","6","1460"
"20240717","출발시간","1755","ST-2962","서초2동_041_1","ST-766","양재1동_005_1","1","7","890"
"20240717","출발시간","1755","ST-2972","문정2동_044_3","ST-1858","삼전동_031_1","1","16","2028"
"20240717","출발시간","1755","ST-298","신길7동_007_1","ST-1649","영등포동_025_1","1","16","2620"
"20240717","출발시간","1755","ST-2984","문정2동_044_5","ST-904","문정2동_015_1","1","7","700"
"20240717","출발시간","1755","ST-299","신길7동_009_1","ST-2800","신길7동_019_1","1","3","514"
"20240717","출발시간","1755","ST-2991","잠실3동_006_1","ST-840","잠실3동_017_1","1","4","473"
"20240717","출발시간","1755","ST-3004","위례동_028_1","ST-1082","장지동_007_1","1","8","1332"
"20240717","출발시간","1755","ST-3005","오륜동_002_4","ST-3070","풍납1동_002_2","1","5","1084"
"20240717","출발시간","1755","ST-3017","합정동_025_1","ST-8","합정동_023_2","1","4","860"
"20240717","출발시간","1755","ST-3054","후암동_024_1","ST-1791","회현동_003_3","1","13","1473"
"20240717","출발시간","1755","ST-3077","대치2동_010_1","ST-797","삼성1동_025_2","1","2","318"
"20240717","출발시간","1755","ST-3079","대치2동_001_3","ST-1729","삼전동_044_1","1","20","3020"
"20240717","출발시간","1755","ST-3085","명일1동_008_1","ST-2733","암사1동_057_1","1","5","814"
"20240717","출발시간","1755","ST-3087","상일1동_024_1","ST-1053","명일2동_009_1","1","7","1418"
"20240717","출발시간","1755","ST-3087","상일1동_024_1","ST-1623","상일1동_048_1","1","8","871"
"20240717","출발시간","1755","ST-3089","신정7동_003_1","ST-2396","신정6동_002_3","1","13","1617"
"20240717","출발시간","1755","ST-3104","목1동_010_2","ST-3304","신정4동_045_1","1","8","1385"
"20240717","출발시간","1755","ST-311","목1동_037_1","ST-2007","신정2동_028_1","1","5","810"
"20240717","출발시간","1755","ST-311","목1동_037_1","ST-2760","신정2동_021_1","1","2","320"
"20240717","출발시간","1755","ST-3121","성수2가3동_008_1","ST-446","성수2가1동_023_1","1","7","906"
"20240717","출발시간","1755","ST-315","신정6동_017_1","ST-315","신정6동_017_1","1","237","6894"
"20240717","출발시간","1755","ST-315","신정6동_017_1","ST-919","고척1동_001_2","2","35","4745"
"20240717","출발시간","1755","ST-3198","용신동_018_1","ST-273","용신동_024_1","1","4","517"
"20240717","출발시간","1755","ST-3202","충현동_036_3","ST-2786","회현동_003_6","1","6","812"
"20240717","출발시간","1755","ST-3209","천호2동_005_1","ST-2732","천호2동_019_1","1","5","456"
"20240717","출발시간","1755","ST-3214","방이2동_006_1","ST-1081","송파1동_030_1","1","8","1163"
"20240717","출발시간","1755","ST-3225","구로1동_001_1","ST-666","구로1동_028_1","3","11","1729"
"20240717","출발시간","1755","ST-3239","여의동_006_8","ST-748","반포2동_011_1","1","80","9373"
"20240717","출발시간","1755","ST-3248","둔촌2동_004_1","ST-2738","둔촌2동_026_1","1","3","567"
"20240717","출발시간","1755","ST-3304","신정4동_045_1","ST-312","신정4동_015_1","1","5","422"
"20240717","출발시간","1755","ST-3308","보문동_019_1","ST-1384","정릉2동_025_1","1","26","3027"
"20240717","도착시간","1755","ST-1619","사직동_009_5","ST-1822","사직동_010_1","1","",""
"20240717","도착시간","1755","ST-1626","천호3동_039_1","ST-2742","성내3동_011_1","1","54","1840"
"20240717","도착시간","1755","ST-1654","양재1동_004_1","ST-1889","개포3동_006_1","1","40","5769"
"20240717","도착시간","1755","ST-1657","위례동_014_1","ST-1578","세곡동_056_1","1","23","2938"
"20240717","도착시간","1755","ST-1657","위례동_014_1","ST-1579","위례동_040_1","2","108","7697"
"20240717","도착시간","1755","ST-1657","위례동_014_1","ST-2587","문정1동_038_1","1","18","2592"
"20240717","도착시간","1755","ST-1661","자양4동_009_1","ST-1660","자양3동_013_1","1","6","720"
"20240717","도착시간","1755","ST-1663","자양1동_017_1","ST-2314","자양1동_023_1","1","65","2669"
"20240717","도착시간","1755","ST-1681","잠실6동_001_3","ST-894","잠실4동_027_3","1","8","953"
"20240717","도착시간","1755","ST-1682","오륜동_003_1","ST-1874","오륜동_033_1","1","44","1430"
"20240717","도착시간","1755","ST-1684","풍납1동_002_1","ST-1420","성내3동_030_1","1","11","2246"
"20240717","도착시간","1755","ST-1687","성내3동_018_1","ST-1045","성내2동_039_1","1","8","1560"
"20240717","도착시간","1755","ST-1697","대림3동_030_1","ST-2823","신길6동_018_1","1","8","1016"
"20240717","도착시간","1755","ST-1698","당산2동_001_1","ST-2812","양평1동_020_1","1","8","1225"
"20240717","도착시간","1755","ST-1699","문래동_002_1","ST-1650","영등포동_023_1","2","13","1208"
"20240717","출발시간","1755","ST-502","성내1동_014_1","ST-1580","오륜동_002_1","1","4","701"
"20240717","출발시간","1755","ST-502","성내1동_014_1","ST-2740","성내1동_002_1","1","21","730"
"20240717","출발시간","1755","ST-506","성수2가3동_002_3","ST-482","성수2가3동_008_2","1","3","381"
"20240717","출발시간","1755","ST-52","여의동_001_3","ST-307","신길7동_001_2","1","9","1828"
"20240717","출발시간","1755","ST-539","잠실7동_001_1","ST-1864","잠실본동_004_1","1","5","689"
"20240717","출발시간","1755","ST-542","잠실4동_003_4","ST-894","잠실4동_027_3","1","5","830"
"20240717","출발시간","1755","ST-544","오륜동_018_1","ST-1874","오륜동_033_1","1","3","625"
"20240717","출발시간","1755","ST-839","송파2동_007_1","ST-2798","가락본동_023_1","1","2","495"
"20240717","출발시간","1755","ST-840","잠실3동_017_1","ST-2991","잠실3동_006_1","1","4","703"
"20240717","출발시간","1755","ST-871","오류2동_011_2","ST-871","오류2동_011_2","1","32","4194"
"20240717","출발시간","1755","ST-872","수궁동_038_3","ST-1732","수궁동_020_1","1","8","769"
"20240717","출발시간","1755","ST-873","구로5동_016_2","ST-2397","신정6동_036_1","1","9","1549"
"20240717","출발시간","1755","ST-890","양재2동_039_6","ST-2570","양재1동_013_1","1","9","1825"
"20240717","출발시간","1755","ST-890","양재2동_039_6","ST-773","양재2동_039_3","1","5","1041"
"20240717","출발시간","1755","ST-891","잠실6동_001_7","ST-1859","석촌동_017_1","1","9","1535"
"20240717","출발시간","1755","ST-892","방이1동_009_1","ST-1061","천호1동_023_1","1","23","4538"
"20240717","출발시간","1755","ST-892","방이1동_009_1","ST-908","방이1동_013_1","1","8","887"
"20240717","출발시간","1755","ST-894","잠실4동_027_3","ST-892","방이1동_009_1","1","12","1999"
"20240717","출발시간","1755","ST-903","문정2동_044_11","ST-899","문정2동_044_7","1","3","597"
"20240717","출발시간","1755","ST-908","방이1동_013_1","ST-891","잠실6동_001_7","1","52","2741"
"20240717","출발시간","1755","ST-918","구로4동_002_2","ST-1274","구로2동_023_1","1","4","710"
"20240717","출발시간","1755","ST-918","구로4동_002_2","ST-1275","구로5동_040_1","1","3","470"
"20240717","출발시간","1755","ST-930","거여2동_004_1","ST-496","성내2동_018_1","1","29","5612"
"20240717","출발시간","1755","ST-933","잠실본동_036_1","ST-1582","삼전동_001_1","1","10","924"
"20240717","출발시간","1755","ST-966","역삼2동_068_1","ST-818","도곡1동_004_2","1","18","2524"
"20240717","도착시간","1755","ST-1040","상일2동_007_1","ST-1834","천호3동_021_1","1","19","3770"
"20240717","도착시간","1755","ST-1040","상일2동_007_1","ST-1850","고덕2동_034_1","1","9","1236"
"20240717","도착시간","1755","ST-1040","상일2동_007_1","ST-3087","상일1동_024_1","1","7","1068"
"20240717","도착시간","1755","ST-1041","성내1동_012_1","ST-1041","성내1동_012_1","1","111","2085"
"20240717","도착시간","1755","ST-1041","성내1동_012_1","ST-1588","오륜동_007_1","1","13","1930"
"20240717","도착시간","1755","ST-1047","성내1동_016_1","ST-1627","풍납2동_010_2","1","8","1040"
"20240717","출발시간","1755","ST-544","오륜동_018_1","ST-892","방이1동_009_1","1","9","990"
"20240717","출발시간","1755","ST-566","중화2동_012_1","ST-1335","면목2동_026_1","1","6","1263"
"20240717","출발시간","1755","ST-60","여의동_051_7","ST-307","신길7동_001_2","1","9","1557"
"20240717","출발시간","1755","ST-619","가산동_004_5","ST-1226","고척1동_023_1","1","26","5042"
"20240717","출발시간","1755","ST-619","가산동_004_5","ST-623","가산동_004_7","1","5","727"
"20240717","출발시간","1755","ST-620","가산동_005_2","ST-1403","가산동_004_1","1","2","376"
"20240717","출발시간","1755","ST-623","가산동_004_7","ST-619","가산동_004_5","1","4","787"
"20240717","출발시간","1755","ST-63","여의동_060_1","ST-2358","대방동_018_1","1","36","2757"
"20240717","출발시간","1755","ST-641","가산동_004_8","ST-1403","가산동_004_1","1","",""
"20240717","출발시간","1755","ST-660","독산1동_026_4","ST-2931","독산1동_012_2","1","8","628"
"20240717","출발시간","1755","ST-664","신도림동_050_1","ST-3030","양평1동_001_2","1","24","616"
"20240717","출발시간","1755","ST-664","신도림동_050_1","ST-3104","목1동_010_2","1","29","4027"
"20240717","출발시간","1755","ST-666","구로1동_028_1","ST-3225","구로1동_001_1","1","2","600"
"20240717","출발시간","1755","ST-668","구로3동_034_1","ST-286","신대방2동_011_1","1","19","2656"
"20240717","출발시간","1755","ST-668","구로3동_034_1","ST-727","신대방1동_046_1","1","5","610"
"20240717","출발시간","1755","ST-668","구로3동_034_1","ST-950","조원동_024_1","1","112","310"
"20240717","출발시간","1755","ST-679","개봉3동_029_1","ST-1243","오류2동_049_1","1","12","1818"
"20240717","출발시간","1755","ST-679","개봉3동_029_1","ST-871","오류2동_011_2","1","17","1866"
"20240717","도착시간","1755","ST-1885","삼성1동_021_1","ST-1926","반포1동_036_1","1","86","3260"
"20240717","도착시간","1755","ST-1889","개포3동_006_1","ST-1573","개포2동_045_1","1","3","612"
"20240717","도착시간","1755","ST-1938","가산동_003_4","ST-1142","가산동_017_1","1","13","836"
"20240717","도착시간","1755","ST-1996","목1동_045_1","ST-2811","양평2동_033_1","2","90","8700"
"20240717","도착시간","1755","ST-2013","신정7동_043_1","ST-2016","목1동_042_1","1","16","2730"
"20240717","도착시간","1755","ST-2046","가양1동_012_13","ST-514","가양1동_011_1","1","105","1990"
"20240717","도착시간","1755","ST-2153","신수동_027_1","ST-28","대흥동_008_2","1","9","1018"
"20240717","도착시간","1755","ST-219","신촌동_001_1","ST-37","신촌동_028_1","1","5","1060"
"20240717","도착시간","1755","ST-2308","화양동_008_2","ST-973","화양동_008_4","1","25","906"
"20240717","도착시간","1755","ST-2314","자양1동_023_1","ST-2308","화양동_008_2","1","39","1996"
"20240717","도착시간","1755","ST-2330","성수1가2동_019_2","ST-362","성수1가1동_003_2","1","6","531"
"20240717","도착시간","1755","ST-2396","신정6동_002_3","ST-1005","신정1동_007_1","1","4","740"
"20240717","도착시간","1755","ST-2404","내곡동_001_1","ST-1166","양재2동_005_1","1","4","551"
"20240717","도착시간","1755","ST-2404","내곡동_001_1","ST-881","양재1동_064_1","1","21","4148"
"20240717","도착시간","1755","ST-2474","일원1동_012_1","ST-1184","수서동_019_1","1","27","1648"
"20240717","출발시간","1755","ST-807","대치2동_036_2","ST-1574","개포3동_028_1","1","9","1250"
"20240717","출발시간","1755","ST-810","역삼1동_043_1","ST-816","도곡1동_029_1","1","7","580"
"20240717","출발시간","1755","ST-815","역삼2동_003_2","ST-492","암사2동_002_1","1","57","10590"
"20240717","출발시간","1755","ST-816","도곡1동_029_1","ST-1165","양재1동_019_1","1","7","1092"
"20240717","출발시간","1755","ST-818","도곡1동_004_2","ST-2655","양재2동_005_3","1","11","1972"
"20240717","출발시간","1755","ST-821","개포4동_029_1","ST-880","양재1동_065_1","1","24","4145"
"20240717","출발시간","1755","ST-829","화곡1동_012_2","ST-1520","화곡6동_033_1","1","19","1370"
"20240717","출발시간","1755","ST-835","발산1동_002_1","ST-2058","발산1동_030_1","1","9","1018"
"20240717","출발시간","1755","ST-838","가락본동_002_2","ST-1077","가락2동_018_1","1","14","1490"
"20240717","도착시간","1755","ST-1061","천호1동_023_1","ST-2749","길동_012_1","2","16","1908"
"20240717","도착시간","1755","ST-1061","천호1동_023_1","ST-492","암사2동_002_1","1","30","4651"
"20240717","도착시간","1755","ST-1070","송파1동_014_1","ST-1851","석촌동_036_1","1","18","2220"
"20240717","도착시간","1755","ST-1070","송파1동_014_1","ST-987","자양3동_002_1","1","26","5318"
"20240717","도착시간","1755","ST-1076","가락1동_048_1","ST-901","문정2동_044_9","1","18","1452"
"20240717","도착시간","1755","ST-1078","오금동_007_1","ST-2877","오금동_012_1","1","2","318"
"20240717","도착시간","1755","ST-1081","송파1동_030_1","ST-1584","잠실6동_004_1","2","27","3136"
"20240717","도착시간","1755","ST-1083","풍납1동_003_1","ST-1045","성내2동_039_1","1","",""
"20240717","도착시간","1755","ST-1085","문정2동_017_1","ST-2868","세곡동_011_1","1","16","1965"
"20240717","도착시간","1755","ST-1149","가산동_019_2","ST-1140","가산동_003_1","1","",""
"20240717","도착시간","1755","ST-1186","수서동_023_1","ST-1707","문정2동_002_1","1","10","1911"
"20240717","도착시간","1755","ST-119","사직동_008_1","ST-132","종로1,2,3,4가동_003_3","1","8","873"
"20240717","도착시간","1755","ST-1223","구로5동_001_1","ST-1974","도림동_002_2","1","8","880"
"20240717","도착시간","1755","ST-1239","오류2동_018_1","ST-1528","오류2동_006_1","1","4","539"
"20240717","도착시간","1755","ST-1270","신림동_012_2","ST-1270","신림동_012_2","1","112","1550"
"20240717","도착시간","1755","ST-130","삼청동_001_1","ST-1804","삼청동_004_2","1","9","815"
"20240717","도착시간","1755","ST-1300","장안1동_070_1","ST-1194","군자동_003_1","1","20","2667"
"20240717","도착시간","1755","ST-134","명동_001_2","ST-2517","명동_001_15","1","",""
"20240717","도착시간","1755","ST-1352","발산1동_065_1","ST-2048","발산1동_001_3","1","7","944"
"20240717","도착시간","1755","ST-136","명동_001_3","ST-167","청운효자동_004_1","1","16","2730"
"20240717","도착시간","1755","ST-1361","양재2동_007_1","ST-2655","양재2동_005_3","1","6","801"
"20240717","도착시간","1755","ST-1361","양재2동_007_1","ST-2668","양재2동_026_1","1","4","679"
"20240717","도착시간","1755","ST-1367","오금동_062_1","ST-2915","오금동_070_1","1","6","850"
"20240717","도착시간","1755","ST-1372","종로5,6가동_010_1","ST-3308","보문동_019_1","1","12","2227"
"20240717","도착시간","1755","ST-1403","가산동_004_1","ST-620","가산동_005_2","1","4","318"
"20240717","도착시간","1755","ST-1404","서초1동_008_1","ST-1406","서초2동_039_1","1","5","1075"
"20240717","도착시간","1755","ST-1409","잠실4동_027_1","ST-1370","둔촌2동_041_1","1","23","4426"
"20240717","도착시간","1755","ST-1420","성내3동_030_1","ST-2749","길동_012_1","1","11","1100"
"20240717","도착시간","1755","ST-1435","을지로동_001_1","ST-1807","종로1,2,3,4가동_007_1","1","5","644"
"20240717","도착시간","1755","ST-1437","을지로동_003_1","ST-181","종로1,2,3,4가동_003_5","1","9","1910"
"20240717","도착시간","1755","ST-1442","한강로동_030_1","ST-2177","한강로동_012_1","1","6","800"
"20240717","도착시간","1755","ST-1512","등촌1동_019_1","ST-1249","등촌3동_064_1","1","5","960"
"20240717","도착시간","1755","ST-152","필동_005_1","ST-181","종로1,2,3,4가동_003_5","1","8","1740"
"20240717","도착시간","1755","ST-1543","신대방2동_007_2","ST-2654","신대방2동_009_1","1","5","723"
"20240717","도착시간","1755","ST-1556","서초2동_002_1","ST-1903","서초2동_049_1","1","8","1074"
"20240717","도착시간","1755","ST-1577","역삼1동_044_1","ST-1679","역삼1동_057_1","1","4","701"
"20240717","도착시간","1755","ST-1577","역삼1동_044_1","ST-3112","삼성1동_023_3","1","20","2630"
"20240717","도착시간","1755","ST-1584","잠실6동_004_1","ST-1729","삼전동_044_1","1","32","3646"
"20240717","도착시간","1755","ST-1586","잠실6동_001_1","ST-1586","잠실6동_001_1","1","",""
"20240717","도착시간","1755","ST-1606","종로5,6가동_009_1","ST-195","광희동_001_3","1","9","1160"
"20240717","도착시간","1755","ST-311","목1동_037_1","ST-2760","신정2동_021_1","1","2","320"
"20240717","도착시간","1755","ST-311","목1동_037_1","ST-2765","신정7동_004_2","1","11","1570"
"20240717","도착시간","1755","ST-3131","풍납2동_044_1","ST-2876","방이2동_005_1","1","11","1180"
"20240717","도착시간","1755","ST-3166","중앙동_022_1","ST-2370","행운동_002_1","1","107","1694"
"20240717","도착시간","1755","ST-3182","구로2동_001_6","ST-2011","신정6동_002_1","1","17","1832"
"20240717","도착시간","1755","ST-3194","고척1동_023_2","ST-1226","고척1동_023_1","1","3","540"
"20240717","도착시간","1755","ST-3198","용신동_018_1","ST-273","용신동_024_1","1","4","517"
"20240717","도착시간","1755","ST-3207","대치2동_036_1","ST-2678","대치2동_051_1","1","7","651"
"20240717","도착시간","1755","ST-321","신월1동_014_1","ST-2768","신월2동_031_1","1","49","2826"
"20240717","도착시간","1755","ST-3214","방이2동_006_1","ST-1872","가락2동_007_1","1","18","4502"
"20240717","도착시간","1755","ST-3236","가산동_019_3","ST-2642","독산1동_046_1","1","6","1028"
"20240717","도착시간","1755","ST-3242","가락본동_044_1","ST-1078","오금동_007_1","1","16","2230"
"20240717","도착시간","1755","ST-3300","오륜동_001_5","ST-3070","풍납1동_002_2","1","12","2060"
"20240717","도착시간","1755","ST-381","구의3동_004_2","ST-777","신사동_001_1","1","78","10760"
"20240717","도착시간","1755","ST-388","광장동_013_2","ST-366","옥수동_045_1","1","49","10343"
"20240717","도착시간","1755","ST-1703","세곡동_051_1","ST-901","문정2동_044_9","1","8","1340"
"20240717","도착시간","1755","ST-1707","문정2동_002_1","ST-1855","문정1동_003_2","1","10","1445"
"20240717","도착시간","1755","ST-1707","문정2동_002_1","ST-2972","문정2동_044_3","1","2","510"
"20240717","도착시간","1755","ST-1718","방화1동_041_1","ST-2965","공항동_057_1","1","7","1392"
"20240717","도착시간","1755","ST-1719","오륜동_001_3","ST-2594","잠실4동_003_1","1","13","1791"
"20240717","도착시간","1755","ST-1720","오륜동_001_4","ST-1839","성내3동_018_2","1","14","2060"
"20240717","도착시간","1755","ST-1720","오륜동_001_4","ST-892","방이1동_009_1","2","12","1855"
"20240717","도착시간","1755","ST-1729","삼전동_044_1","ST-1730","송파1동_038_1","1","20","1823"
"20240717","도착시간","1755","ST-1730","송파1동_038_1","ST-2878","가락2동_061_1","1","18","2571"
"20240717","도착시간","1755","ST-1765","둔촌2동_003_2","ST-1051","고덕1동_004_1","1","24","3140"
"20240717","도착시간","1755","ST-1793","가락1동_039_1","ST-1869","가락1동_040_1","1","6","877"
"20240717","도착시간","1755","ST-2594","잠실4동_003_1","ST-2574","풍납2동_049_3","1","9","802"
"20240717","도착시간","1755","ST-2602","잠실7동_003_1","ST-539","잠실7동_001_1","1","4","1070"
"20240717","도착시간","1755","ST-2605","문정2동_045_1","ST-1836","천호3동_020_1","1","47","8284"
"20240717","도착시간","1755","ST-2617","은천동_068_1","ST-2373","은천동_066_1","1","6","640"
"20240717","도착시간","1755","ST-2653","신대방1동_019_1","ST-675","고척1동_042_1","1","123","15060"
"20240717","도착시간","1755","ST-2655","양재2동_005_3","ST-1177","도곡1동_032_1","1","14","2524"
"20240717","도착시간","1755","ST-2666","서초2동_040_1","ST-1577","역삼1동_044_1","1","15","1624"
"20240717","도착시간","1755","ST-2668","양재2동_026_1","ST-818","도곡1동_004_2","1","18","1580"
"20240717","도착시간","1755","ST-2677","세곡동_003_1","ST-2907","세곡동_047_1","1","9","931"
"20240717","도착시간","1755","ST-2692","신정7동_001_3","ST-3304","신정4동_045_1","1","10","1770"
"20240717","도착시간","1755","ST-2736","고덕1동_005_3","ST-1767","명일2동_009_2","1","111","2620"
"20240717","도착시간","1755","ST-2738","둔촌2동_026_1","ST-3085","명일1동_008_1","1","17","2552"
"20240717","도착시간","1755","ST-274","용신동_014_1","ST-273","용신동_024_1","1","3","490"
"20240717","도착시간","1755","ST-2740","성내1동_002_1","ST-1420","성내3동_030_1","1","8","907"
"20240717","도착시간","1755","ST-2742","성내3동_011_1","ST-503","성내1동_004_1","1","4","1230"
"20240717","도착시간","1755","ST-2753","오류2동_011_1","ST-1960","개봉2동_003_1","1","26","2511"
"20240717","도착시간","1755","ST-2759","신정1동_005_2","ST-2774","목5동_063_1","1","21","3650"
"20240717","도착시간","1755","ST-2760","신정2동_021_1","ST-2396","신정6동_002_3","1","7","989"
"20240717","도착시간","1755","ST-279","양평2동_011_1","ST-287","당산2동_017_1","1","13","1715"
"20240717","도착시간","1755","ST-279","양평2동_011_1","ST-663","신도림동_008_1","1","18","2880"
"20240717","도착시간","1755","ST-2797","방이2동_014_1","ST-1730","송파1동_038_1","1","7","831"
"20240717","도착시간","1755","ST-2797","방이2동_014_1","ST-891","잠실6동_001_7","1","42","1291"
"20240717","도착시간","1755","ST-1795","풍납2동_049_2","ST-1408","오금동_041_1","1","45","3480"
"20240717","도착시간","1755","ST-1808","종로1,2,3,4가동_004_4","ST-1810","종로1,2,3,4가동_004_5","1","7","770"
"20240717","도착시간","1755","ST-1810","종로1,2,3,4가동_004_5","ST-1810","종로1,2,3,4가동_004_5","2","29","2321"
"20240717","도착시간","1755","ST-1836","천호3동_020_1","ST-1838","천호3동_040_1","1","5","611"
"20240717","도착시간","1755","ST-1836","천호3동_020_1","ST-2751","길동_027_1","1","5","660"
"20240717","도착시간","1755","ST-1844","고덕1동_019_1","ST-488","암사1동_044_1","1","10","2883"
"20240717","도착시간","1755","ST-1857","방이1동_015_2","ST-1072","가락2동_002_1","1","6","1229"
"20240717","도착시간","1755","ST-1857","방이1동_015_2","ST-1857","방이1동_015_2","1","6","910"
"20240717","도착시간","1755","ST-1857","방이1동_015_2","ST-892","방이1동_009_1","1","5","912"
"20240717","도착시간","1755","ST-1862","잠실3동_049_1","ST-553","잠실3동_034_1","1","16","1543"
"20240717","도착시간","1755","ST-1864","잠실본동_004_1","ST-551","잠실3동_029_1","1","10","1598"
"20240717","도착시간","1755","ST-1866","석촌동_018_1","ST-2797","방이2동_014_1","1","12","1584"
"20240717","도착시간","1755","ST-1872","가락2동_007_1","ST-1855","문정1동_003_2","1","6","1530"
"20240717","도착시간","1755","ST-1873","오금동_028_1","ST-1078","오금동_007_1","1","3","860"
"20240717","도착시간","1755","ST-1877","장지동_044_1","ST-905","문정2동_010_1","1","5","659"
"20240717","도착시간","1755","ST-1878","풍납2동_051_1","ST-2876","방이2동_005_1","1","9","1357"
"20240717","도착시간","1755","ST-413","당산1동_014_1","ST-280","양평1동_007_1","1","3","464"
"20240717","도착시간","1755","ST-419","당산1동_006_1","ST-413","당산1동_014_1","1","4","423"
"20240717","도착시간","1755","ST-46","여의동_002_18","ST-1265","조원동_015_1","1","49","7060"
"20240717","도착시간","1755","ST-47","여의동_001_1","ST-1218","신도림동_005_1","1","33","4800"
"20240717","도착시간","1755","ST-47","여의동_001_1","ST-204","용강동_039_1","1","13","2369"
"20240717","도착시간","1755","ST-47","여의동_001_1","ST-47","여의동_001_1","1","",""
"20240717","도착시간","1755","ST-488","암사1동_044_1","ST-486","천호2동_041_1","1","12","1097"
"20240717","도착시간","1755","ST-493","천호2동_029_2","ST-1041","성내1동_012_1","1","22","2053"
"20240717","도착시간","1755","ST-493","천호2동_029_2","ST-1620","천호2동_026_1","1","11","1311"
"20240717","도착시간","1755","ST-494","길동_012_2","ST-1370","둔촌2동_041_1","1","71","1531"
