기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,
20240102,도착시간,1335,ST-1186,수서동_028_1,ST-2676,세곡동_007_1,1,11,1780,
20240102,도착시간,1335,ST-119,사직동_007_1,ST-126,명동_001_1,1,3,111,
20240102,도착시간,1335,ST-1198,왕십리도선동_028_2,ST-365,금호4가동_006_1,1,51,5031,
20240102,도착시간,1335,ST-1202,안암동_008_1,ST-842,삼선동_005_1,1,10,1560,
20240102,도착시간,1335,ST-1249,등촌3동_042_1,ST-2020,등촌1동_003_1,1,3,290,
20240102,도착시간,1335,ST-1263,군자동_038_1,ST-2325,군자동_001_1,1,15,350,
20240102,도착시간,1335,ST-1264,청룡동_013_1,ST-1270,신림동_030_1,1,44,3362,
20240102,도착시간,1335,ST-1279,상계6·7동_001_2,ST-2129,번2동_013_1,1,44,9350,
20240102,도착시간,1335,ST-1284,중계4동_028_1,ST-914,상계5동_036_1,1,11,661,
20240102,도착시간,1335,ST-1285,중계2·3동_045_1,ST-3015,상계6·7동_058_1,1,2,222,
20240102,도착시간,1335,ST-1287,하계1동_002_1,ST-1279,상계6·7동_001_2,1,17,1980,
20240102,도착시간,1335,ST-1287,하계1동_002_1,ST-611,상계6·7동_029_2,1,11,1630,
20240102,도착시간,1335,ST-1306,서초3동_011_1,ST-1922,양재1동_012_1,1,17,2820,
20240102,도착시간,1335,ST-1307,방배3동_009_1,ST-1739,방배2동_005_1,1,6,1194,
20240102,도착시간,1335,ST-1352,발산1동_070_1,ST-1064,발산1동_060_1,1,4,560,
20240102,도착시간,1335,ST-1372,종로5·6가동_011_1,ST-1440,황학동_011_1,1,7,918,
20240102,도착시간,1335,ST-1376,남영동_003_1,ST-438,청파동_039_1,1,8,541,
20240102,도착시간,1335,ST-143,종로1·2·3·4가동_009_1,ST-174,종로1·2·3·4가동_001_3,1,8,1300,
20240102,도착시간,1335,ST-1442,한강로동_018_1,ST-3081,한강로동_024_1,1,1,170,
20240102,도착시간,1335,ST-1451,망우본동_064_1,ST-1375,상봉2동_002_3,1,4,710,
20240102,도착시간,1335,ST-1476,상계10동_019_1,ST-3269,방학1동_021_1,1,6,1150,
20240102,도착시간,1335,ST-150,종로1·2·3·4가동_010_1,ST-150,종로1·2·3·4가동_010_1,1,11,1306,
20240102,도착시간,1335,ST-1515,방화2동_007_1,ST-2883,방화2동_005_1,1,16,1980,
20240102,도착시간,1335,ST-1517,발산1동_012_1,ST-2556,발산1동_025_1,1,15,1430,
20240102,도착시간,1335,ST-1522,개봉2동_039_1,ST-679,개봉3동_034_1,1,13,2250,
20240102,도착시간,1335,ST-1539,양평2동_014_1,ST-413,당산1동_002_1,1,12,980,
20240102,도착시간,1335,ST-1543,신대방2동_027_2,ST-2353,대방동_015_2,1,19,1683,
20240102,도착시간,1335,ST-1562,개포4동_029_1,ST-1566,도곡2동_050_1,1,8,1426,
20240102,도착시간,1335,ST-1584,잠실6동_025_1,ST-1070,송파1동_010_1,1,7,1100,
20240102,도착시간,1335,ST-1608,종로5·6가동_011_2,ST-1608,종로5·6가동_011_2,1,38,2360,
20240102,도착시간,1335,ST-1611,종로1·2·3·4가동_014_3,ST-132,종로1·2·3·4가동_008_1,1,112,2420,
20240102,도착시간,1335,ST-1625,회기동_002_1,ST-2502,용신동_003_1,1,17,759,
20240102,도착시간,1335,ST-1632,용신동_025_1,ST-1632,용신동_025_1,1,0,0,
20240102,도착시간,1335,ST-1651,대림3동_021_1,ST-1651,대림3동_021_1,1,0,0,
20240102,도착시간,1335,ST-1653,영등포동_001_1,ST-294,당산2동_003_3,1,8,810,
20240102,도착시간,1335,ST-1654,양재1동_020_1,ST-3185,도곡1동_001_1,1,4,495,
20240102,도착시간,1335,ST-1681,잠실6동_031_3,ST-905,문정2동_033_2,1,41,4299,
20240102,도착시간,1335,ST-1687,성내3동_028_1,ST-1720,오륜동_001_5,1,6,1050,
20240102,도착시간,1335,ST-1689,가양1동_039_3,ST-1718,방화1동_064_1,1,4,560,
20240102,도착시간,1335,ST-17,홍은2동_001_1,ST-2195,홍은2동_009_1,1,5,440,
20240102,도착시간,1335,ST-17,홍은2동_001_1,ST-8,합정동_028_1,1,94,8638,
20240102,도착시간,1335,ST-1710,발산1동_057_1,ST-2049,발산1동_012_4,1,1,176,
20240102,도착시간,1335,ST-1718,방화1동_064_1,ST-2052,방화1동_054_1,1,2,0,
20240102,도착시간,1335,ST-1719,오륜동_001_4,ST-1584,잠실6동_025_1,1,10,1111,
20240102,도착시간,1335,ST-1720,오륜동_001_5,ST-1839,성내3동_034_1,1,5,820,
20240102,도착시간,1335,ST-1728,잠실본동_030_1,ST-1728,잠실본동_030_1,1,6,840,
20240102,도착시간,1335,ST-1730,송파1동_039_1,ST-2891,자양2동_012_2,1,38,5388,
20240102,도착시간,1335,ST-1731,목1동_003_1,ST-2007,신정2동_021_2,1,6,772,
20240102,도착시간,1335,ST-177,숭인2동_005_2,ST-138,명동_003_2,1,52,5237,
20240102,도착시간,1335,ST-1773,소공동_004_2,ST-119,사직동_007_1,1,11,1196,
20240102,도착시간,1335,ST-1781,신당동_004_2,ST-1372,종로5·6가동_011_1,1,114,2428,
20240102,도착시간,1335,ST-1787,신당동_004_3,ST-1372,종로5·6가동_011_1,1,7,662,
20240102,도착시간,1335,ST-18,서교동_002_1,ST-2536,성산1동_019_2,1,62,1298,
20240102,도착시간,1335,ST-1809,종로1·2·3·4가동_015_2,ST-1779,을지로동_006_1,1,7,350,
20240102,도착시간,1335,ST-1809,종로1·2·3·4가동_015_2,ST-1809,종로1·2·3·4가동_015_2,1,13,1290,
20240102,도착시간,1335,ST-1810,종로1·2·3·4가동_002_5,ST-172,이화동_014_1,1,6,700,
20240102,도착시간,1335,ST-1828,평창동_002_1,ST-1791,회현동_004_1,1,120,6937,
20240102,도착시간,1335,ST-1844,고덕1동_018_1,ST-2733,암사1동_069_1,1,38,3710,
20240102,도착시간,1335,ST-1845,명일1동_010_1,ST-1598,강일동_044_1,1,25,2978,
20240102,도착시간,1335,ST-1853,가락본동_014_1,ST-3242,가락본동_048_1,1,30,2258,
20240102,도착시간,1335,ST-1862,잠실3동_048_1,ST-2571,잠실6동_024_1,1,13,1285,
20240102,도착시간,1335,ST-1868,잠실3동_030_1,ST-1582,삼전동_006_1,1,5,683,
20240102,도착시간,1335,ST-1916,방배본동_030_1,ST-1920,반포2동_038_1,1,11,1846,
20240102,도착시간,1335,ST-1934,독산2동_028_1,ST-1940,독산1동_025_3,1,4,350,
20240102,도착시간,1335,ST-195,광희동_002_1,ST-152,필동_004_1,1,6,900,
20240102,도착시간,1335,ST-1968,영등포동_006_1,ST-280,양평1동_001_1,1,9,1225,
20240102,도착시간,1335,ST-1973,당산2동_032_1,ST-295,당산2동_051_1,1,4,545,
20240102,도착시간,1335,ST-2000,목3동_001_1,ST-2551,화곡본동_005_1,1,55,3390,
20240102,도착시간,1335,ST-2005,신정1동_003_1,ST-993,신정1동_004_2,1,2,462,
20240102,도착시간,1335,ST-2017,목1동_003_2,ST-2017,목1동_003_2,1,50,1139,
20240102,도착시간,1335,ST-2023,가양1동_022_1,ST-520,가양3동_011_3,1,9,2210,
20240102,도착시간,1335,ST-2045,가양1동_039_16,ST-1351,등촌3동_054_1,1,9,2180,
20240102,도착시간,1335,ST-2046,가양1동_039_17,ST-2993,발산1동_060_2,1,23,1606,
20240102,도착시간,1335,ST-2049,발산1동_012_4,ST-834,등촌3동_053_4,1,9,1560,
20240102,도착시간,1335,ST-2050,공항동_034_1,ST-2871,가양1동_039_18,1,4,490,
20240102,도착시간,1335,ST-2058,발산1동_033_1,ST-2993,발산1동_060_2,1,6,1230,
20240102,도착시간,1335,ST-2074,월계1동_024_1,ST-2232,장위3동_021_2,1,3,410,
20240102,도착시간,1335,ST-2074,월계1동_024_1,ST-2793,장위2동_002_1,1,6,1240,
20240102,도착시간,1335,ST-2089,방학1동_011_1,ST-2112,방학2동_033_1,1,8,976,
20240102,도착시간,1335,ST-2094,방학1동_015_1,ST-2112,방학2동_033_1,1,10,1264,
20240102,도착시간,1335,ST-2097,창1동_030_1,ST-1137,창5동_001_1,1,5,981,
20240102,도착시간,1335,ST-21,신수동_016_1,ST-2905,망원1동_041_1,1,18,3690,
20240102,도착시간,1335,ST-21,신수동_016_1,ST-3019,서강동_030_1,1,4,588,
20240102,도착시간,1335,ST-2132,송천동_007_1,ST-1105,송중동_049_1,1,8,668,
20240102,도착시간,1335,ST-2152,서교동_030_1,ST-2152,서교동_030_1,1,113,3940,
20240102,도착시간,1335,ST-2182,용산2가동_011_2,ST-1150,노량진1동_041_1,1,80,9700,
20240102,도착시간,1335,ST-2226,삼선동_002_2,ST-169,가회동_008_1,1,30,4267,
20240102,도착시간,1335,ST-2235,정릉1동_020_1,ST-563,길음1동_075_2,1,73,2160,
20240102,도착시간,1335,ST-2257,응암3동_022_1,ST-2264,역촌동_073_1,1,7,795,
20240102,도착시간,1335,ST-2263,진관동_108_6,ST-2470,불광1동_053_1,1,16,3070,
20240102,도착시간,1335,ST-2268,장안1동_010_1,ST-2268,장안1동_010_1,1,111,1053,
20240102,도착시간,1335,ST-2310,화양동_038_1,ST-105,성수2가3동_015_1,1,6,790,
20240102,도착시간,1335,ST-2310,화양동_038_1,ST-2310,화양동_038_1,2,0,0,
20240102,도착시간,1335,ST-2318,화양동_016_2,ST-2318,화양동_016_2,1,29,520,
20240102,도착시간,1335,ST-234,마장동_022_1,ST-1440,황학동_011_1,1,36,2715,
20240102,도착시간,1335,ST-2342,용답동_004_1,ST-2420,사근동_007_2,1,20,1290,
20240102,도착시간,1335,ST-235,왕십리도선동_020_1,ST-241,사근동_001_1,1,8,1355,
20240102,도착시간,1335,ST-2366,상도1동_042_1,ST-691,상도1동_049_1,1,6,620,
20240102,도착시간,1335,ST-2411,공항동_001_1,ST-2031,가양1동_039_8,1,4,880,
20240102,도착시간,1335,ST-243,용답동_003_1,ST-2268,장안1동_010_1,1,7,931,
20240102,도착시간,1335,ST-2437,원효로2동_027_2,ST-2866,원효로2동_027_4,1,3,272,
20240102,도착시간,1335,ST-2466,성수1가2동_006_1,ST-2466,성수1가2동_006_1,1,125,1510,
20240102,도착시간,1335,ST-2487,등촌1동_024_1,ST-997,목4동_021_1,1,16,3230,
20240102,도착시간,1335,ST-2491,가양1동_002_4,ST-2026,가양1동_003_1,1,5,599,
20240102,도착시간,1335,ST-2534,합정동_024_1,ST-20,서교동_029_1,1,10,1290,
20240102,도착시간,1335,ST-2537,상암동_052_1,ST-84,상암동_025_7,1,6,550,
20240102,도착시간,1335,ST-2544,구의1동_001_1,ST-1300,장안1동_069_1,1,28,4370,
20240102,도착시간,1335,ST-255,구의3동_028_4,ST-3188,구의1동_041_1,1,8,1140,
20240102,도착시간,1335,ST-2560,휘경2동_034_1,ST-401,이문1동_056_1,1,11,1769,
20240102,도착시간,1335,ST-2565,종로1·2·3·4가동_006_3,ST-173,혜화동_039_1,1,6,1389,
20240102,도착시간,1335,ST-2570,양재1동_023_1,ST-1166,양재2동_009_1,1,5,533,
20240102,도착시간,1335,ST-2571,잠실6동_024_1,ST-2571,잠실6동_024_1,1,50,3170,
20240102,도착시간,1335,ST-2572,위례동_003_1,ST-2572,위례동_003_1,1,58,0,
20240102,도착시간,1335,ST-259,구의2동_033_1,ST-1378,구의1동_005_1,1,8,1087,
20240102,도착시간,1335,ST-2596,잠실6동_024_2,ST-2991,잠실3동_023_1,1,7,1080,
20240102,도착시간,1335,ST-2601,잠실4동_022_1,ST-1409,잠실4동_055_1,1,3,419,
20240102,도착시간,1335,ST-2617,은천동_066_1,ST-1753,구로3동_042_2,1,22,3437,
20240102,도착시간,1335,ST-2646,여의동_003_8,ST-70,여의동_016_1,1,15,2255,
20240102,도착시간,1335,ST-2654,신대방2동_019_1,ST-1546,조원동_004_1,1,10,1770,
20240102,도착시간,1335,ST-2688,압구정동_012_1,ST-821,개포4동_023_1,1,42,8260,
20240102,도착시간,1335,ST-2699,상계2동_020_2,ST-3174,하계1동_046_1,1,20,2360,
20240102,도착시간,1335,ST-2703,하계2동_034_1,ST-3060,공릉2동_024_1,1,5,1047,
20240102,도착시간,1335,ST-2714,월계1동_015_1,ST-1280,월계1동_012_1,1,2,420,
20240102,도착시간,1335,ST-2718,중계2·3동_067_1,ST-3015,상계6·7동_058_1,1,6,940,
20240102,도착시간,1335,ST-2723,도봉2동_003_3,ST-2799,도봉2동_002_1,1,6,1240,
20240102,도착시간,1335,ST-2743,강일동_001_4,ST-1840,강일동_069_1,1,6,1016,
20240102,도착시간,1335,ST-2743,강일동_001_4,ST-1850,고덕2동_014_1,1,9,568,
20240102,도착시간,1335,ST-2760,신정2동_006_1,ST-1731,목1동_003_1,1,3,470,
20240102,도착시간,1335,ST-2765,신정7동_028_1,ST-2016,목1동_044_1,1,27,2730,
20240102,도착시간,1335,ST-2769,신월3동_001_2,ST-2027,화곡1동_003_1,1,9,1325,
20240102,도착시간,1335,ST-2769,신월3동_001_2,ST-2992,화곡3동_001_2,1,9,1631,
20240102,도착시간,1335,ST-2769,신월3동_001_2,ST-829,화곡1동_002_1,1,10,1474,
20240102,도착시간,1335,ST-2792,하계2동_006_1,ST-2792,하계2동_006_1,1,100,2773,
20240102,도착시간,1335,ST-2797,방이2동_012_1,ST-1681,잠실6동_031_3,1,4,876,
20240102,도착시간,1335,ST-2809,신길3동_025_2,ST-919,고척1동_006_1,1,35,3458,
20240102,도착시간,1335,ST-2825,응암2동_001_1,ST-459,녹번동_033_1,1,5,1127,
20240102,도착시간,1335,ST-2825,응암2동_001_1,ST-460,응암3동_017_1,1,5,573,
20240102,도착시간,1335,ST-2835,중계1동_024_1,ST-2835,중계1동_024_1,1,116,10485,
20240102,도착시간,1335,ST-2839,청담동_006_1,ST-2609,잠실6동_019_1,1,99,16190,
20240102,도착시간,1335,ST-284,신길3동_025_3,ST-284,신길3동_025_3,1,34,2094,
20240102,도착시간,1335,ST-2846,면목3·8동_054_1,ST-2715,공릉1동_019_1,1,28,5660,
20240102,도착시간,1335,ST-2857,방화1동_055_1,ST-2857,방화1동_055_1,1,0,0,
20240102,도착시간,1335,ST-287,당산2동_033_1,ST-1539,양평2동_014_1,1,7,1150,
20240102,도착시간,1335,ST-2871,가양1동_039_18,ST-1727,방화1동_030_1,1,10,1408,
20240102,도착시간,1335,ST-2884,발산1동_012_6,ST-2050,공항동_034_1,1,11,947,
20240102,도착시간,1335,ST-2886,발산1동_012_8,ST-2558,우장산동_075_1,1,20,2240,
20240102,도착시간,1335,ST-289,문래동_048_1,ST-2820,문래동_004_1,1,7,1130,
20240102,도착시간,1335,ST-2891,자양2동_012_2,ST-99,자양3동_050_1,1,10,1510,
20240102,도착시간,1335,ST-2903,황학동_007_1,ST-2903,황학동_007_1,1,102,310,
20240102,도착시간,1335,ST-292,양평1동_001_3,ST-2806,당산1동_032_1,1,10,1079,
20240102,도착시간,1335,ST-292,양평1동_001_3,ST-295,당산2동_051_1,1,29,1651,
20240102,도착시간,1335,ST-2924,한강로동_013_2,ST-438,청파동_039_1,1,15,4015,
20240102,도착시간,1335,ST-293,영등포동_008_1,ST-3142,영등포본동_015_4,1,15,560,
20240102,도착시간,1335,ST-2972,문정2동_029_3,ST-1076,가락1동_001_1,1,6,979,
20240102,도착시간,1335,ST-2974,상암동_025_4,ST-95,상암동_022_1,1,5,1047,
20240102,도착시간,1335,ST-2981,상암동_026_3,ST-2981,상암동_026_3,1,8,0,
20240102,도착시간,1335,ST-3043,성수2가3동_015_3,ST-3120,성수2가3동_015_5,1,7,1059,
20240102,도착시간,1335,ST-3045,정릉4동_013_1,ST-3045,정릉4동_013_1,1,92,529,
20240102,도착시간,1335,ST-3060,공릉2동_024_1,ST-603,공릉2동_065_2,1,7,1340,
20240102,도착시간,1335,ST-3082,청파동_024_1,ST-699,노량진2동_015_1,1,28,5470,
20240102,도착시간,1335,ST-3085,명일1동_010_4,ST-1050,고덕1동_028_1,1,18,1110,
20240102,도착시간,1335,ST-3092,창2동_009_3,ST-971,월계3동_017_1,1,27,5277,
20240102,도착시간,1335,ST-3119,방학1동_040_1,ST-2112,방학2동_033_1,1,11,1514,
20240102,도착시간,1335,ST-3131,풍납2동_045_1,ST-2608,잠실4동_021_1,1,4,729,
20240102,도착시간,1335,ST-3136,성수2가3동_002_2,ST-258,자양2동_046_1,1,24,3578,
20240102,도착시간,1335,ST-3137,가양1동_039_20,ST-3137,가양1동_039_20,1,10,1243,
20240102,도착시간,1335,ST-3177,창4동_048_2,ST-3101,월계2동_033_1,1,34,3876,
20240102,도착시간,1335,ST-318,신월2동_038_1,ST-2011,신정6동_019_1,1,10,1890,
20240102,도착시간,1335,ST-3188,구의1동_041_1,ST-102,자양1동_003_1,1,4,220,
20240102,도착시간,1335,ST-3188,구의1동_041_1,ST-2546,자양2동_041_1,1,29,1110,
20240102,도착시간,1335,ST-32,서교동_028_1,ST-4,서교동_017_1,1,21,2570,
20240102,도착시간,1335,ST-3214,방이2동_007_1,ST-1081,송파1동_038_1,1,8,918,
20240102,도착시간,1335,ST-3276,화곡3동_002_1,ST-2945,발산1동_012_9,1,13,2216,
20240102,도착시간,1335,ST-345,북가좌1동_025_1,ST-462,신사2동_025_1,1,10,1703,
20240102,도착시간,1335,ST-364,성수2가3동_015_7,ST-3043,성수2가3동_015_3,1,45,3110,
20240102,도착시간,1335,ST-382,군자동_035_6,ST-1263,군자동_038_1,1,3,740,
20240102,도착시간,1335,ST-384,능동_002_5,ST-2541,능동_002_4,1,3,963,
20240102,도착시간,1335,ST-397,용신동_039_1,ST-269,제기동_013_1,1,10,1490,
20240102,도착시간,1335,ST-397,용신동_039_1,ST-397,용신동_039_1,1,124,3150,
20240102,도착시간,1335,ST-401,이문1동_056_1,ST-401,이문1동_056_1,1,0,0,
20240102,도착시간,1335,ST-416,문래동_003_1,ST-2815,영등포동_024_2,1,9,968,
20240102,도착시간,1335,ST-416,문래동_003_1,ST-285,문래동_057_1,1,8,1000,
20240102,도착시간,1335,ST-420,영등포동_027_1,ST-420,영등포동_027_1,1,67,2443,
20240102,도착시간,1335,ST-431,목4동_048_1,ST-2005,신정1동_003_1,1,11,2020,
20240102,도착시간,1335,ST-436,한강로동_007_2,ST-2451,한강로동_017_1,1,7,291,
20240102,도착시간,1335,ST-445,군자동_030_1,ST-114,군자동_020_1,1,18,606,
20240102,도착시간,1335,ST-461,응암1동_032_2,ST-1479,응암1동_019_1,1,4,300,
20240102,도착시간,1335,ST-461,응암1동_032_2,ST-2253,응암1동_025_1,1,6,580,
20240102,도착시간,1335,ST-463,증산동_004_1,ST-3095,증산동_028_1,1,65,2305,
20240102,도착시간,1335,ST-47,여의동_001_4,ST-1994,목5동_034_1,1,30,5170,
20240102,도착시간,1335,ST-479,역촌동_068_1,ST-2264,역촌동_073_1,1,3,532,
20240102,도착시간,1335,ST-493,천호2동_058_1,ST-502,성내1동_007_1,1,21,758,
20240102,도착시간,1335,ST-494,길동_085_2,ST-486,천호2동_056_1,1,12,2015,
20240102,도착시간,1335,ST-496,성내2동_017_1,ST-1681,잠실6동_031_3,1,22,3075,
20240102,도착시간,1335,ST-497,성내1동_001_1,ST-2574,풍납2동_049_4,1,12,1420,
20240102,도착시간,1335,ST-501,길동_049_1,ST-1420,성내3동_030_1,1,6,1370,
20240102,도착시간,1335,ST-501,길동_049_1,ST-494,길동_085_2,1,3,590,
20240102,도착시간,1335,ST-502,성내1동_007_1,ST-550,잠실3동_030_2,1,44,3922,
20240102,도착시간,1335,ST-506,성수2가3동_021_2,ST-258,자양2동_046_1,1,14,2805,
20240102,도착시간,1335,ST-51,여의동_001_5,ST-51,여의동_001_5,1,0,0,
20240102,도착시간,1335,ST-513,가양1동_049_1,ST-2482,방화1동_040_1,1,5,752,
20240102,도착시간,1335,ST-519,가양3동_011_2,ST-2944,가양1동_029_1,1,11,1380,
20240102,도착시간,1335,ST-519,가양3동_011_2,ST-2994,등촌1동_016_1,1,137,3156,
20240102,도착시간,1335,ST-524,화곡1동_007_1,ST-2794,신월5동_026_1,1,5,938,
20240102,도착시간,1335,ST-534,화곡4동_038_1,ST-1995,목1동_004_4,1,12,1158,
20240102,도착시간,1335,ST-546,잠실본동_005_1,ST-840,잠실3동_018_1,1,12,2038,
20240102,도착시간,1335,ST-550,잠실3동_030_2,ST-1681,잠실6동_031_3,1,5,999,
20240102,도착시간,1335,ST-563,길음1동_075_2,ST-563,길음1동_075_2,1,21,1640,
20240102,도착시간,1335,ST-596,신내2동_002_2,ST-3024,망우본동_002_3,1,8,1388,
20240102,도착시간,1335,ST-6,서교동_042_1,ST-20,서교동_029_1,1,6,760,
20240102,도착시간,1335,ST-603,공릉2동_065_2,ST-964,공릉2동_013_1,1,50,2459,
20240102,도착시간,1335,ST-608,상계3·4동_010_1,ST-1287,하계1동_002_1,1,21,3076,
20240102,도착시간,1335,ST-645,인수동_004_1,ST-1391,삼양동_016_1,1,11,1740,
20240102,도착시간,1335,ST-645,인수동_004_1,ST-654,인수동_009_1,1,6,690,
20240102,도착시간,1335,ST-660,독산1동_031_2,ST-633,독산1동_060_1,1,5,980,
20240102,도착시간,1335,ST-663,신도림동_008_1,ST-3212,당산1동_001_1,1,13,1406,
20240102,도착시간,1335,ST-670,구로4동_024_1,ST-1218,신도림동_001_1,1,19,2405,
20240102,도착시간,1335,ST-691,상도1동_049_1,ST-728,대방동_050_1,1,11,1919,
20240102,도착시간,1335,ST-700,노량진1동_025_1,ST-1150,노량진1동_041_1,1,4,410,
20240102,도착시간,1335,ST-71,여의동_050_1,ST-71,여의동_050_1,2,89,11300,
20240102,도착시간,1335,ST-732,사당3동_029_1,ST-2364,사당1동_015_1,1,6,874,
20240102,도착시간,1335,ST-76,상암동_015_1,ST-347,북가좌2동_046_1,1,22,3710,
20240102,도착시간,1335,ST-76,상암동_015_1,ST-80,상암동_025_6,1,4,536,
20240102,도착시간,1335,ST-761,서초2동_004_1,ST-1915,방배본동_026_1,1,29,4241,
20240102,도착시간,1335,ST-767,서초2동_044_1,ST-880,양재1동_052_1,1,26,4098,
20240102,도착시간,1335,ST-776,잠원동_005_1,ST-1910,반포3동_001_1,1,8,1460,
20240102,도착시간,1335,ST-791,압구정동_048_1,ST-2839,청담동_006_1,1,11,2277,
20240102,도착시간,1335,ST-799,삼성1동_026_2,ST-3057,대치2동_001_2,1,5,843,
20240102,도착시간,1335,ST-840,잠실3동_018_1,ST-2991,잠실3동_023_1,2,9,1178,
20240102,도착시간,1335,ST-842,삼선동_005_1,ST-1201,동선동_031_1,1,8,869,
20240102,도착시간,1335,ST-854,중화1동_031_1,ST-2860,상봉1동_020_2,1,20,2400,
20240102,도착시간,1335,ST-866,월계3동_009_1,ST-1123,공릉1동_006_1,1,4,755,
20240102,도착시간,1335,ST-866,월계3동_009_1,ST-2791,월계3동_010_1,1,3,687,
20240102,도착시간,1335,ST-890,양재2동_001_2,ST-890,양재2동_001_2,1,37,0,
20240102,도착시간,1335,ST-90,상암동_025_9,ST-2167,서교동_023_1,1,35,3610,
20240102,도착시간,1335,ST-903,문정2동_029_12,ST-899,문정2동_029_8,1,2,570,
20240102,도착시간,1335,ST-907,문정2동_034_1,ST-838,가락본동_025_2,1,53,2099,
20240102,도착시간,1335,ST-907,문정2동_034_1,ST-907,문정2동_034_1,1,40,2255,
20240102,도착시간,1335,ST-91,상암동_052_2,ST-3125,염창동_056_1,1,41,5292,
20240102,도착시간,1335,ST-943,을지로동_003_1,ST-126,명동_001_1,1,32,2212,
20240102,도착시간,1335,ST-959,역삼1동_016_1,ST-817,도곡1동_006_1,1,7,1430,
20240102,도착시간,1335,ST-967,용답동_002_4,ST-967,용답동_002_4,1,6,142,
20240102,도착시간,1335,ST-970,월계3동_044_1,ST-2078,하계1동_027_1,1,18,2172,
20240102,도착시간,1335,ST-971,월계3동_017_1,ST-971,월계3동_017_1,1,0,0,
20240102,도착시간,1335,ST-975,방화1동_055_2,ST-1063,가양1동_039_1,1,6,1053,
20240102,도착시간,1335,ST-983,중곡1동_022_1,ST-243,용답동_003_1,1,8,1490,
20240102,도착시간,1335,ST-99,자양3동_050_1,ST-2466,성수1가2동_006_1,1,17,3050,
20240102,도착시간,1335,ST-994,목1동_003_4,ST-2017,목1동_003_2,1,2,490,
20240102,출발시간,1340,ST-1003,신월5동_001_1,ST-524,화곡1동_007_1,1,5,978,
20240102,출발시간,1340,ST-1013,목3동_003_1,ST-3068,염창동_064_1,1,4,830,
20240102,출발시간,1340,ST-1014,신정3동_101_1,ST-2771,신월6동_004_1,1,6,1050,
20240102,출발시간,1340,ST-1015,목5동_001_1,ST-1350,목5동_026_1,1,4,818,
20240102,출발시간,1340,ST-1029,녹번동_041_1,ST-2775,응암1동_033_1,1,6,715,
20240102,출발시간,1340,ST-1058,고덕1동_003_1,ST-1833,명일2동_007_3,1,5,560,
20240102,출발시간,1340,ST-1065,가양1동_040_1,ST-2411,공항동_001_1,1,5,1571,
20240102,출발시간,1340,ST-1072,가락2동_010_1,ST-1857,방이1동_005_2,1,33,3866,
20240102,출발시간,1340,ST-1083,풍납1동_022_1,ST-2574,풍납2동_049_4,1,15,1951,
20240102,출발시간,1340,ST-1088,잠실2동_050_1,ST-1088,잠실2동_050_1,1,0,0,
20240102,출발시간,1340,ST-1088,잠실2동_050_1,ST-891,잠실6동_031_5,1,5,891,
20240102,출발시간,1340,ST-1089,오금동_039_1,ST-1884,삼성1동_028_1,1,77,8243,
20240102,출발시간,1340,ST-1098,면목본동_003_1,ST-2636,망우본동_045_1,1,16,1661,
20240102,출발시간,1340,ST-1109,수유3동_016_1,ST-2129,번2동_013_1,1,10,1527,
20240102,출발시간,1340,ST-1109,수유3동_016_1,ST-2405,송중동_015_2,1,13,2357,
20240102,출발시간,1340,ST-111,성수1가2동_030_1,ST-2341,성수1가1동_014_5,1,3,650,
20240102,출발시간,1340,ST-1119,상계1동_030_1,ST-2079,상계8동_016_1,1,6,799,
20240102,출발시간,1340,ST-112,성수2가3동_016_1,ST-3002,성수1가1동_002_1,1,8,1534,
20240102,출발시간,1340,ST-1121,상계2동_020_1,ST-1287,하계1동_002_1,1,15,1596,
20240102,출발시간,1340,ST-1121,상계2동_020_1,ST-2070,중계1동_051_1,1,16,1465,
20240102,출발시간,1340,ST-1125,상계6·7동_001_1,ST-1124,상계2동_039_1,1,44,2206,
20240102,출발시간,1340,ST-1125,상계6·7동_001_1,ST-2223,석관동_001_1,2,49,9936,
20240102,출발시간,1340,ST-1129,쌍문4동_042_1,ST-2099,쌍문3동_031_1,1,12,908,
20240102,출발시간,1340,ST-1171,신사동_029_1,ST-1171,신사동_029_1,4,45,2639,
20240102,출발시간,1340,ST-1173,압구정동_053_1,ST-794,청담동_014_1,1,5,703,
20240102,출발시간,1340,ST-1177,도곡1동_034_1,ST-1897,대치1동_001_1,1,27,2410,
20240102,출발시간,1340,ST-1178,대치4동_002_1,ST-73,여의동_009_1,1,160,15820,
20240102,출발시간,1340,ST-1206,성북동_006_1,ST-1456,성북동_032_1,1,3,661,
20240102,출발시간,1340,ST-1206,성북동_006_1,ST-825,성북동_015_2,1,7,1060,
20240102,출발시간,1340,ST-1219,구로1동_001_1,ST-1238,구로4동_019_1,1,9,1736,
20240102,출발시간,1340,ST-1221,구로5동_045_2,ST-3252,구로2동_027_1,1,5,527,
20240102,출발시간,1340,ST-1226,고척1동_024_1,ST-1226,고척1동_024_1,1,48,871,
20240102,출발시간,1340,ST-1231,수궁동_009_1,ST-1952,오류2동_047_8,1,34,2514,
20240102,출발시간,1340,ST-1251,가양1동_037_1,ST-1065,가양1동_040_1,1,12,1025,
